"gold_mining_area_nb150_200km","cd_mun","year","k12it_nb150_200km_2yrgp","q1i_nb150_200km_2yrgp","elm_nb150_200km_2yrgp","e1n1ac_nb150_200km_2yrgp","pp4_gamma_sr_nb150_200km_2yrgp","q1p2_nb150_200km_2yrgp","n_qi_nb150_200km_2yrgp","a3_gamma_ms_nb150_200km_2yrgp","n_pct_nb150_200km_2yrgp","np3fcb_nb150_200km_2yrgp","pp4r_nb150_200km_2yrgp","np12x_nb150_200km_2yrgp","a4pp1nv_nb150_200km_2yrgp","ap_pi_nb150_200km_2yrgp","q2a_nb150_200km_2yrgp","q2pa_nb150_200km_2yrgp","a4jg_nb150_200km_2yrgp","pp3ruc_nb150_200km_2yrgp","pp2_gamma_ca_nb150_200km_2yrgp","mp23bpa_nb150_200km_2yrgp","a3xi_nb150_200km_2yrgp","a3s_nb150_200km_2yrgp","k2ut_nb150_200km_2yrgp","e_nb_nb150_200km_2yrgp","k2sn_nb150_200km_2yrgp","pp4_gamma_jsp_nb150_200km_2yrgp","a3_gamma_xg_nb150_200km_2yrgp","s_dat_nb150_200km_2yrgp","pp34_alfa_c_nb150_200km_2yrgp","a4gu_nb150_200km_2yrgp","mp2_gamma_ac_nb150_200km_2yrgp","mp1_gamma_fo_nb150_200km_2yrgp","pp3_alfa_su_nb150_200km_2yrgp","pp4ja_nb150_200km_2yrgp","a3_gamma_rm_nb150_200km_2yrgp","a4is_nb150_200km_2yrgp","n_pcu3_nb150_200km_2yrgp","n1dl_nb150_200km_2yrgp","pp2bt_nb150_200km_2yrgp","a3av_nb150_200km_2yrgp","n12s_nb150_200km_2yrgp","pp2acgm_nb150_200km_2yrgp","pp2_gamma_c1_nb150_200km_2yrgp","qfm_nb150_200km_2yrgp","pp3_gamma_p_nb150_200km_2yrgp","pp2_gamma_t_nb150_200km_2yrgp","pp4na_nb150_200km_2yrgp","pp3_alfa_i_nb150_200km_2yrgp","pp3_gamma_ma_nb150_200km_2yrgp","mp1_gamma_p_nb150_200km_2yrgp","a3tu_nb150_200km_2yrgp","pp23ur_nb150_200km_2yrgp","o3d1t_nb150_200km_2yrgp","n_pcu5_nb150_200km_2yrgp","mp3f_nb150_200km_2yrgp","pp2_gamma_p4_nb150_200km_2yrgp","pp2oy3_nb150_200km_2yrgp","pp4_gamma_v_nb150_200km_2yrgp","pp2iv_nb150_200km_2yrgp","pp34_gamma_tp_nb150_200km_2yrgp","a3mp_nb150_200km_2yrgp","pp2_gamma_i_nb150_200km_2yrgp","mp2d7_nb150_200km_2yrgp","q1p1_nb150_200km_2yrgp","pp23ac_nb150_200km_2yrgp","pp2ip_nb150_200km_2yrgp","pp3_gamma_3pp_nb150_200km_2yrgp","pp4_gamma_nc1_nb150_200km_2yrgp","a4_gamma_2pq_nb150_200km_2yrgp","pp3_gamma_2i_nb150_200km_2yrgp","pp34_gamma_ju_nb150_200km_2yrgp","pp3t_nb150_200km_2yrgp","n_pcu6_nb150_200km_2yrgp","mp1_gamma_rc_nb150_200km_2yrgp","pp3_gamma_m2_nb150_200km_2yrgp","pp3_gamma_m4_nb150_200km_2yrgp","a4aq_nb150_200km_2yrgp","pp3_gamma_1tr_nb150_200km_2yrgp","pp2p_nb150_200km_2yrgp","pp2_gamma_acgr_nb150_200km_2yrgp","pop","malaria_allpop_api"
54.7350632437718,"150340",2017,11755998.8269347,0,12456091.2309172,0,0,0,0,0,0,0,0,0,0,0,43364.2055092887,0,0,0,0,0,0,0,0,332169.156599365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403298.233672092,0,0,0,0,0,0,0,0,0,0,0,0,466833.321347018,0,0,31059.9980074189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660268.605166999,0,11388,0
56.3039187059294,"150340",2018,11843295.8473942,0,12548586.9573151,0,0,0,0,0,0,0,0,0,0,0,43686.2169343732,0,0,0,0,0,0,0,0,334635.759232331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406293.022517722,0,0,0,0,0,0,0,0,0,0,0,0,470299.905395276,0,0,31290.6415555718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665171.589828919,0,11559,0
61.6928417098374,"150340",2019,12483474.0005489,0,13226888.9542041,0,0,0,0,0,0,0,0,0,0,0,46047.6340631629,0,0,0,0,0,0,0,0,352724.178628861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428254.807492657,0,0,0,0,0,0,0,0,0,0,0,0,495721.521873007,0,0,32982.0275835985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701126.810858149,0,11711,0
8.20803173095701,"150350",2003,6116082.05516751,0,3345262.12471538,0,0,0,0,0,0,0,0,0,0,0,11646.0799434844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218464.615916206,0,488760.884809437,0,0,0,0,0,0,0,0,0,0,0,0,271632.21637085,0,0,146325.896629478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90867.1587253256,0,30336,0.461497890295359
8.93464100915526,"150350",2004,7017992.77272551,0,3838572.66831288,0,0,0,0,0,0,0,0,0,0,0,13363.4742203796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250680.596134381,0,560836.222641164,0,0,0,0,0,0,0,0,0,0,0,0,311688.580063994,0,0,167903.909029574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104266.924063525,0,30204,0.695272149384188
13.1171313001096,"150350",2005,7750795.23079802,0,4239387.48501683,0,0,0,0,0,0,0,0,0,0,0,14758.8570704647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276856.080063672,0,619397.434633967,0,0,0,0,0,0,0,0,0,0,0,0,344234.375567189,0,0,185436.044106007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115154.233401653,0,30147,0.43122035360069
14.5541767901608,"150350",2006,9526431.95675489,0,5210592.61814261,0,0,0,0,0,0,0,0,0,0,0,18139.9770545579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340281.291145516,0,761295.756051279,0,0,0,0,0,0,0,0,0,0,0,0,423095.341622023,0,0,227917.756036988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141535.021422591,0,30080,0
18.6574659357299,"150350",2007,11837578.1712335,0,6474700.88651392,0,0,0,0,0,0,0,0,0,0,0,22540.7998905037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422834.74048089,0,945988.809303916,0,0,0,0,0,0,0,0,0,0,0,0,525739.773618404,0,0,283211.412829848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175871.920112665,0,29746,3.52988637127681
20.8400719345091,"150350",2008,14261463.2250671,0,7800472.97264905,0,0,0,0,0,0,0,0,0,0,0,27156.2970104143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509415.187331399,0,1139691.27975836,0,0,0,0,0,0,0,0,0,0,0,0,633391.251061336,0,0,341202.321164591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211883.789464965,0,30573,0.228960193634907
27.278104326782,"150350",2009,16741717.6990312,0,9157076.96791391,0,0,0,0,0,0,0,0,0,0,0,31879.1312731701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598009.132955658,0,1337898.45884992,0,0,0,0,0,0,0,0,0,0,0,0,743546.251247666,0,0,400541.855281115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248733.144155109,0,30552,0.687352710133543
31.974594411682,"150350",2010,19954774.6301616,0,10914495.7793871,0,0,0,0,0,0,0,0,0,0,0,37997.3483842855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712778.56247684,0,1594666.84986187,0,0,0,0,0,0,0,0,0,0,0,0,886247.046896946,0,0,477413.524452392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296469.808169919,0,31364,1.65795179186328
38.40748306787,"150350",2011,25394423.6491995,0,13889774.9975195,0,0,0,0,0,0,0,0,0,0,0,48355.3826239809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907081.193302241,0,2029371.23146045,0,0,0,0,0,0,0,0,0,0,0,0,1127836.99058849,0,0,607555.911830576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377287.142921887,0,31429,1.04998568201343
45.8672059763825,"150350",2012,29424837.1740352,0,16094256.492365,0,0,0,0,0,0,0,0,0,0,0,56029.9883098022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051046.35510755,0,2351457.89785536,0,0,0,0,0,0,0,0,0,0,0,0,1306838.86609753,0,0,703982.654881036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437167.344362369,0,31492,0.0635081925568398
48.2591563668839,"150350",2013,27987416.9625185,0,15308042.8105482,0,0,0,0,0,0,0,0,0,0,0,53292.8911707015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999702.136441635,0,2236587.82775382,0,0,0,0,0,0,0,0,0,0,0,0,1242999.03622137,0,0,669592.697488982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415811.468274257,0,31634,0
52.0937075437027,"150350",2014,24323404.672156,0,13303968.7270285,0,0,0,0,0,0,0,0,0,0,0,46315.9769202758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868824.71679518,0,1943781.7677898,0,0,0,0,0,0,0,0,0,0,0,0,1080270.0587054,0,0,581932.022106817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361374.921583617,0,31644,0
55.2923345316166,"150350",2015,22040443.1677427,0,12055276.413222,0,0,0,0,0,0,0,0,0,0,0,41968.8226557526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787278.016846682,0,1761341.06885572,0,0,0,0,0,0,0,0,0,0,0,0,978877.388080714,0,0,527312.678204847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327456.765562465,0,31654,0.0315915840020219
56.8999202137456,"150350",2016,21899519.6174163,0,11978196.6403977,0,0,0,0,0,0,0,0,0,0,0,41700.4797986397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782244.269912304,0,1750079.29726293,0,0,0,0,0,0,0,0,0,0,0,0,972618.581222219,0,0,523941.113750395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325363.052217854,0,31664,0
64.4388838267796,"150350",2017,22773245.6276275,0,12456091.2309172,0,0,0,0,0,0,0,0,0,0,0,43364.2055092887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813453.500840708,0,1819902.28099335,0,0,0,0,0,0,0,0,0,0,0,0,1011423.1836644,0,0,544844.813324639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338344.074927519,0,31673,0.0315726328418527
66.6554098937957,"150350",2018,22942353.8862068,0,12548586.9573151,0,0,0,0,0,0,0,0,0,0,0,43686.2169343732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819493.997097225,0,1833416.40675986,0,0,0,0,0,0,0,0,0,0,0,0,1018933.7518141,0,0,548890.690626623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340856.530914127,0,32504,0
74.399869299376,"150350",2019,24182481.1218296,0,13226888.9542041,0,0,0,0,0,0,0,0,0,0,0,46047.6340631629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863790.969860803,0,1932519.99619701,0,0,0,0,0,0,0,0,0,0,0,0,1074011.2518469,0,0,578560.457652365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359281.208239005,0,32550,0.0307219662058372
0.448393155517578,"150370",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953894.578953347,0,0,0,0,0,96238.849304414,0,0,0,0,0,0,0,567434.570905772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296828.73530251,0,0,0,0,0,0,0,0,0,0,0,56146,68.9452498842304
0.448393155517578,"150370",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094561.06060259,0,0,0,0,0,110430.753345296,0,0,0,0,0,0,0,651111.558296815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340600.714689596,0,0,0,0,0,0,0,0,0,0,0,60814,74.8511855822672
0.448393155517578,"150370",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208852.57695144,0,0,0,0,0,121961.675379404,0,0,0,0,0,0,0,719099.110557292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376165.447944353,0,0,0,0,0,0,0,0,0,0,0,62856,83.874252259132
0.448393155517578,"150370",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485789.71281763,0,0,0,0,0,149901.986471922,0,0,0,0,0,0,0,883838.179554343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462341.532399785,0,0,0,0,0,0,0,0,0,0,0,65229,65.6456484079167
0.448393155517578,"150370",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846247.57215865,0,0,0,0,0,186268.740588268,0,0,0,0,0,0,0,1098260.4598122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574507.229614925,0,0,0,0,0,0,0,0,0,0,0,42002,42.6408266273035
0.448393155517578,"150370",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224288.74165283,0,0,0,0,0,224409.482704378,0,0,0,0,0,0,0,1323142.36346241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692144.424236959,0,0,0,0,0,0,0,0,0,0,0,42332,18.5202683549088
0.448393155517578,"150370",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611121.56629425,0,0,0,0,0,263437.218827498,0,0,0,0,0,0,0,1553254.07885083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812517.367584429,0,0,0,0,0,0,0,0,0,0,0,41541,12.5658987506319
0.448393155517578,"150370",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112245.90714318,0,0,0,0,0,313995.876970468,0,0,0,0,0,0,0,1851353.34641566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968455.044142677,0,0,0,0,0,0,0,0,0,0,0,51220,12.3584537290121
0.476811010437011,"150370",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960640.62517758,0,0,0,0,0,399590.798276302,0,0,0,0,0,0,0,2356030.17696731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232454.79500382,0,0,0,0,0,0,0,0,0,0,0,51341,9.46611869655831
0.474146832336425,"150370",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4589243.9659442,0,0,0,0,0,463010.869549449,0,0,0,0,0,0,0,2729961.71490436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428060.82816885,0,0,0,0,0,0,0,0,0,0,0,51457,1.41866024058923
0.473258775512695,"150370",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4365056.75997216,0,0,0,0,0,440392.522399186,0,0,0,0,0,0,0,2596601.51574808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358299.23575819,0,0,0,0,0,0,0,0,0,0,0,51711,0.232058942971515
0.524766430114746,"150370",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793599.17822794,0,0,0,0,0,382737.912228646,0,0,0,0,0,0,0,2256663.7544457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180475.56948441,0,0,0,0,0,0,0,0,0,0,0,51743,0.463830856347719
0.522990302612305,"150370",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437537.14646054,0,0,0,0,0,346814.655115805,0,0,0,0,0,0,0,2044856.38005695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069677.74663199,0,0,0,0,0,0,0,0,0,0,0,51775,0.0193143408981169
0.525654484619141,"150370",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415558.00859243,0,0,0,0,0,344597.170098278,0,0,0,0,0,0,0,2031781.85071142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062838.3748184,0,0,0,0,0,0,0,0,0,0,0,51806,0.115816700768251
0.523878366149902,"150370",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551828.66309204,0,0,0,0,0,358345.577178431,0,0,0,0,0,0,0,2112843.93248557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105242.4799747,0,0,0,0,0,0,0,0,0,0,0,51835,1.27327095591782
0.572709356445314,"150370",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578203.62825112,0,0,0,0,0,361006.559170946,0,0,0,0,0,0,0,2128533.36753206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113449.72606305,0,0,0,0,0,0,0,0,0,0,0,53182,0.658117408145613
0.771619562072757,"150370",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3771620.04035983,0,0,0,0,0,380520.427211118,0,0,0,0,0,0,0,2243589.22510017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173636.19767082,0,0,0,0,0,0,0,0,0,0,0,53269,0
15.7072640318604,"150380",2003,0,0,0,0,0,0,0,0,0,0,0,1015937.10835212,5481.24126946141,0,0,0,0,0,0,0,194669.990246972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316375.262901306,0,0,11606.3262824597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55213.8386311771,0,0,0,39079.0022159466,0,0,0,0,0,0,0,0,0,0,0,43806,9.26813678491531
15.7392768960572,"150380",2004,0,0,0,0,0,0,0,0,0,0,0,1165752.71875805,6289.534912656,0,0,0,0,0,0,0,223377.085574824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363029.67953717,0,0,13317.8582683298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63355.971514581,0,0,0,44841.8043844126,0,0,0,0,0,0,0,0,0,0,0,46151,11.0073454529696
15.7792925689698,"150380",2005,0,0,0,0,0,0,0,0,0,0,0,1287477.90222227,6946.27349780237,0,0,0,0,0,0,0,246701.600530505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400936.393056739,0,0,14708.4780069567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69971.454482858,0,0,0,49524.081146653,0,0,0,0,0,0,0,0,0,0,0,47176,16.0886891639817
15.8539850793457,"150380",2006,0,0,0,0,0,0,0,0,0,0,0,1582427.38533594,8537.60160852693,0,0,0,0,0,0,0,303218.694481548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492787.275848146,0,0,18078.0566055894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86001.2786039619,0,0,0,60869.5979207055,0,0,0,0,0,0,0,0,0,0,0,48368,5.72692689381409
15.8939901875611,"150380",2007,0,0,0,0,0,0,0,0,0,0,0,1966329.88712342,10608.8540698729,0,0,0,0,0,0,0,376780.626282602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612339.218515633,0,0,22463.8573207787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106865.494124331,0,0,0,75636.7784821038,0,0,0,0,0,0,0,0,0,0,0,51511,3.96031915513191
15.9179949970703,"150380",2008,0,0,0,0,0,0,0,0,0,0,0,2368959.3401552,12781.1432363137,0,0,0,0,0,0,0,453930.94498882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737722.963245024,0,0,27063.599533557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128747.476252058,0,0,0,91124.3093123891,0,0,0,0,0,0,0,0,0,0,0,54513,4.98963549978904
15.9624480397339,"150380",2009,0,0,0,0,0,0,0,0,0,0,0,2780952.26888439,15003.9507557079,0,0,0,0,0,0,0,532875.457162043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866022.609028806,0,0,31770.3124959895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151138.341687554,0,0,0,106972.015280013,0,0,0,0,0,0,0,0,0,0,0,55900,2.73703041144902
16.0940556324463,"150380",2010,0,0,0,0,0,0,0,0,0,0,0,3314670.38092728,17883.4968594364,0,0,0,0,0,0,0,635144.484262106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032228.96828528,0,0,37867.6451953293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180144.690083147,0,0,0,127501.998004087,0,0,0,0,0,0,0,0,0,0,0,51360,9.11214953271028
16.3661629946289,"150380",2011,0,0,0,0,0,0,0,0,0,0,0,4218245.78181363,22758.5178983291,0,0,0,0,0,0,0,808284.153078085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313613.41881516,0,0,48190.3224922555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229251.929070177,0,0,0,162258.898606712,0,0,0,0,0,0,0,0,0,0,0,52191,1.59031250598762
17.6733586083373,"150380",2012,0,0,0,0,0,0,0,0,0,0,0,4887734.29176998,26370.5801215067,0,0,0,0,0,0,0,936568.985507388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522100.34345403,0,0,55838.7310650212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265637.085444784,0,0,0,188011.420833774,0,0,0,0,0,0,0,0,0,0,0,52993,2.94378502821127
18.0681645052489,"150380",2013,0,0,0,0,0,0,0,0,0,0,0,4648965.66178711,25082.3621228181,0,0,0,0,0,0,0,890817.052156473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447744.86666084,0,0,53110.9769522769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252660.561113031,0,0,0,178826.954843222,0,0,0,0,0,0,0,0,0,0,0,54376,0.0735618655289098
18.5199006971435,"150380",2014,0,0,0,0,0,0,0,0,0,0,0,4040339.744466,21798.6691970862,0,0,0,0,0,0,0,774194.477378064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258211.299063,0,0,46157.8782591422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219583.146271646,0,0,0,155415.57103202,0,0,0,0,0,0,0,0,0,0,0,55204,0.054343888124049
19.1288725477904,"150380",2015,0,0,0,0,0,0,0,0,0,0,0,3661118.98052722,19752.675912217,0,0,0,0,0,0,0,701529.642310512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140117.30692271,0,0,41825.56291878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198973.372405162,0,0,0,140828.478039291,0,0,0,0,0,0,0,0,0,0,0,56006,0.035710459593615
20.0364763304443,"150380",2016,0,0,0,0,0,0,0,0,0,0,0,3637710.2912837,19626.3800298334,0,0,0,0,0,0,0,697044.158643003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132827.55428673,0,0,41558.1360446444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197701.164135739,0,0,0,139928.040195945,0,0,0,0,0,0,0,0,0,0,0,56781,0
21.2581872485961,"150380",2017,0,0,0,0,0,0,0,0,0,0,0,3782844.16429248,20409.4144989875,0,0,0,0,0,0,0,724854.157323879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178024.02053602,0,0,43216.1826608461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205588.8553898,0,0,0,145510.754813112,0,0,0,0,0,0,0,0,0,0,0,57526,0.0521503320237805
21.9419848468017,"150380",2018,0,0,0,0,0,0,0,0,0,0,0,3810934.59108367,20560.9695562237,0,0,0,0,0,0,0,730236.737667206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186771.72360544,0,0,43537.0949063697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207115.505296746,0,0,0,146591.280213547,0,0,0,0,0,0,0,0,0,0,0,58457,0.0684263646783106
22.952088678772,"150380",2019,0,0,0,0,0,0,0,0,0,0,0,4016931.05522248,21672.3733147026,0,0,0,0,0,0,0,769708.993710554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250921.54642702,0,0,45890.4513850065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218310.938002224,0,0,0,154515.133188674,0,0,0,0,0,0,0,0,0,0,0,59155,0.0507142253402079
2.89430097283935,"150405",2003,2614734.50610299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29605.854308437,0,272730.997495783,0,0,0,0,0,0,0,0,0,0,0,0,271632.21637085,0,0,146325.896629478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90867.1587253256,0,24196,0.537278889072574
