"gold_mining_area_nb300_350km","cd_mun","year","pp3_alfa_i_nb300_350km_2yrgp","q1i_nb300_350km_2yrgp","k12it_nb300_350km_2yrgp","elm_nb300_350km_2yrgp","e1n1ac_nb300_350km_2yrgp","pp4_gamma_sr_nb300_350km_2yrgp","pp3_gamma_p_nb300_350km_2yrgp","n_qi_nb300_350km_2yrgp","a3_gamma_ms_nb300_350km_2yrgp","n_pct_nb300_350km_2yrgp","a4pp1nv_nb300_350km_2yrgp","np3fcb_nb300_350km_2yrgp","pp3_gamma_2i_nb300_350km_2yrgp","pp4r_nb300_350km_2yrgp","a3s_nb300_350km_2yrgp","a3xi_nb300_350km_2yrgp","s_dat_nb300_350km_2yrgp","pp3_alfa_sa_nb300_350km_2yrgp","mp23bpa_nb300_350km_2yrgp","ap_pi_nb300_350km_2yrgp","q2a_nb300_350km_2yrgp","q1p2_nb300_350km_2yrgp","q2a1_nb300_350km_2yrgp","pp3_gamma_1i_nb300_350km_2yrgp","pp3t_nb300_350km_2yrgp","a3_gamma_rm_nb300_350km_2yrgp","pp3ruc_nb300_350km_2yrgp","a4jg_nb300_350km_2yrgp","a3_gamma_xg_nb300_350km_2yrgp","pp3_gamma_ml_nb300_350km_2yrgp","np12x_nb300_350km_2yrgp","pp3_gamma_cz_nb300_350km_2yrgp","k2ut_nb300_350km_2yrgp","pp2_gamma_bj_nb300_350km_2yrgp","pp4_gamma_jsp_nb300_350km_2yrgp","pp2_gamma_ca_nb300_350km_2yrgp","pp34_alfa_c_nb300_350km_2yrgp","pp23ur_nb300_350km_2yrgp","e_nb_nb300_350km_2yrgp","pp34cb1_nb300_350km_2yrgp","k2sn_nb300_350km_2yrgp","pp3_alfa_so_nb300_350km_2yrgp","pp4ja_nb300_350km_2yrgp","mp1_gamma_fo_nb300_350km_2yrgp","a3av_nb300_350km_2yrgp","q2pa_nb300_350km_2yrgp","a4gu_nb300_350km_2yrgp","a4is_nb300_350km_2yrgp","dc_nb300_350km_2yrgp","n1dl_nb300_350km_2yrgp","pp34_delta_mi_nb300_350km_2yrgp","pp4ct1_nb300_350km_2yrgp","pp2bt_nb300_350km_2yrgp","n12s_nb300_350km_2yrgp","a3tu_nb300_350km_2yrgp","pp23go_nb300_350km_2yrgp","mp1_gamma_p_nb300_350km_2yrgp","pp3_alfa_su_nb300_350km_2yrgp","pp4_gamma_v_nb300_350km_2yrgp","pp2_gamma_c1_nb300_350km_2yrgp","qfm_nb300_350km_2yrgp","mp2_gamma_ac_nb300_350km_2yrgp","pp23ac_nb300_350km_2yrgp","pp3_alfa_ar_nb300_350km_2yrgp","a4_gamma_2pq_nb300_350km_2yrgp","pp3_gamma_ma_nb300_350km_2yrgp","pp34_gamma_tp_nb300_350km_2yrgp","a3tm_nb300_350km_2yrgp","pp3cc_nb300_350km_2yrgp","n1r_nb300_350km_2yrgp","pp3_gamma_vg_nb300_350km_2yrgp","pp34cb2_nb300_350km_2yrgp","pp34_gamma_ju_nb300_350km_2yrgp","pp3bu_nb300_350km_2yrgp","pp2_gamma_t_nb300_350km_2yrgp","pp2acgm_nb300_350km_2yrgp","pp2oy3_nb300_350km_2yrgp","pp3_gamma_s_nb300_350km_2yrgp","a4aq_nb300_350km_2yrgp","pp3rn_nb300_350km_2yrgp","pop","malaria_allpop_api"
4.289964085083,"150040",2017,0,0,0,0,3220391.29030718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229807.34641427,0,0,0,0,0,0,73081.4415859131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6650168.95745388,0,0,0,0,0,0,0,6492397.10969585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55246,2.60652354921623
4.71189139453124,"150040",2018,0,0,0,0,3244305.08687148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246365.32165791,0,0,0,0,0,0,73624.1255547747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6699551.39990596,0,0,0,0,0,0,0,6540607.97902816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56480,5.93130311614731
5.10788426788329,"150040",2019,0,0,0,0,3419672.92919727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367790.47403608,0,0,0,0,0,0,77603.8080124793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7061689.31298528,0,0,0,0,0,0,0,6894154.355854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56789,24.0539541108313
0.107187850341797,"150070",2003,0,0,1555716.19304168,408982.494382763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442.92047978821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876936.55117243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19566,303.843401819483
0.111654443969727,"150070",2004,0,0,1785130.56245769,469293.27694752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7393.02856870523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006254.38356686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20460,132.453567937439
0.146501037719727,"150070",2005,0,0,1971529.7376226,518295.787785171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8164.99139100997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111325.12239546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20852,571.695760598504
0.171514241760254,"150070",2006,0,0,2423189.27760485,637032.641010662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10035.5166918708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365919.60503163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21307,534.28450743887
0.201885434631348,"150070",2007,0,0,3011063.59942065,791579.021382084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12470.1686704962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697296.55064793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24942,354.863282816133
0.227792539611816,"150070",2008,0,0,3627614.71732701,953664.249551377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15023.5841598784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044838.22526482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26563,451.831494936566
0.245658056030274,"150070",2009,0,0,4258504.2333939,1119518.9016499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17636.3814051161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400462.26444696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27386,950.960344701672
0.320694133117676,"150070",2010,0,0,5075792.92439521,1334376.06452549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21021.141471704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861157.04232777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24759,915.343915343915
0.334985423522949,"150070",2011,0,0,6459448.3408935,1698125.47212102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26751.4808869522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641105.21949671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25254,714.302684723212
0.369819801452637,"150070",2012,0,0,7484643.80568349,1967639.28209167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30997.2764153558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218994.28383356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25731,750.961874781392
1.11386662145996,"150070",2013,0,0,7119014.65305096,1871518.97201742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29483.0416429466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012893.98767943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26547,115.756959355106
1.53372086346435,"150070",2014,0,0,6187018.7772264,1626506.41782916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25623.2275314229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487540.29353644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27051,71.124912202876
1.84013813079833,"150070",2015,0,0,5606313.65449087,1473844.74942235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23218.2664307253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160204.53020276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27540,103.086419753086
2.25282741967774,"150070",2016,0,0,5570467.65908954,1464421.18959927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23069.8120410862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139998.61878963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28012,75.3962587462516
3.14426711187744,"150070",2017,0,0,5792712.83011677,1522847.2603812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23990.2292549392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265275.26929122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28466,206.491955315113
3.65966064575195,"150070",2018,0,0,5835728.02413737,1534155.53204771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24168.3745205969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289522.36272712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28859,167.365466578884
3.90441103387452,"150070",2019,0,0,6151172.78182507,1617082.85800608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25474.7731417839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467334.3821233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29277,201.591693137958
0.04289566796875,"150080",2003,0,0,318025.210297548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99231.2807053595,0,0,0,0,0,0,0,0,0,0,0,0,0,132176.805448001,0,0,0,0,0,437135,1.72944284946298
0.04289566796875,"150080",2004,0,0,364922.937148457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113864.464952708,0,0,0,0,0,0,0,0,0,0,0,0,0,151668.315923307,0,0,0,0,0,468463,0.546467917423575
0.04289566796875,"150080",2005,0,0,403027.340217766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125753.927154598,0,0,0,0,0,0,0,0,0,0,0,0,0,167505.168185718,0,0,0,0,0,482171,0.613890092933835
0.04289566796875,"150080",2006,0,0,495357.23999525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154563.008653971,0,0,0,0,0,0,0,0,0,0,0,0,0,205879.0794505,0,0,0,0,0,498095,0.0762906674429577
0.04289566796875,"150080",2007,0,0,615532.665088989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192060.543299747,0,0,0,0,0,0,0,0,0,0,0,0,0,255826.075059384,0,0,0,0,0,484278,0.0185843668306221
0.04289566796875,"150080",2008,0,0,741570.306021421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231387.225970929,0,0,0,0,0,0,0,0,0,0,0,0,0,308209.509470337,0,0,0,0,0,495480,0.0161459594736417
0.04289566796875,"150080",2009,0,0,870539.054896761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271628.482662165,0,0,0,0,0,0,0,0,0,0,0,0,0,361811.163292117,0,0,0,0,0,505512,0.00989096203453132
0.04289566796875,"150080",2010,0,0,1037612.20679429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323759.201540588,0,0,0,0,0,0,0,0,0,0,0,0,0,431249.669356723,0,0,0,0,0,471980,0.0254248061358532
0.04289566796875,"150080",2011,0,0,1320464.12205967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412015.594093516,0,0,0,0,0,0,0,0,0,0,0,0,0,548807.841992307,0,0,0,0,0,477999,0.0460252008895416
0.04289566796875,"150080",2012,0,0,1530038.33922358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477407.636292122,0,0,0,0,0,0,0,0,0,0,0,0,0,635910.529553063,0,0,0,0,0,483821,0.0268694413843136
0.04289566796875,"150080",2013,0,0,1455295.08677371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454085.998810157,0,0,0,0,0,0,0,0,0,0,0,0,0,604845.934616156,0,0,0,0,0,493976,0.287463358543735
0.04289566796875,"150080",2014,0,0,1264773.07142716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394638.687800708,0,0,0,0,0,0,0,0,0,0,0,0,0,525661.673304105,0,0,0,0,0,499776,0.00600268920476373
0.04289566796875,"150080",2015,0,0,1146063.20030488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357598.440164958,0,0,0,0,0,0,0,0,0,0,0,0,0,476323.787400634,0,0,0,0,0,505404,0.00197861512769982
0.04289566796875,"150080",2016,0,0,1138735.43044761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355312.005114824,0,0,0,0,0,0,0,0,0,0,0,0,0,473278.238873568,0,0,0,0,0,510834,0.00391516617922847
0.0437893270263672,"150080",2017,0,0,1184167.60346842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369487.902396252,0,0,0,0,0,0,0,0,0,0,0,0,0,492160.639702211,0,0,0,0,0,516057,0.0174399339607834
0.0446829862670899,"150080",2018,0,0,1192960.92720291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372231.624427009,0,0,0,0,0,0,0,0,0,0,0,0,0,495815.297895524,0,0,0,0,0,525566,0.0285406590228439
0.0464703044433594,"150080",2019,0,0,1257445.3015699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392352.252750574,0,0,0,0,0,0,0,0,0,0,0,0,0,522616.124777039,0,0,0,0,0,530598,0.00188466598064824
20.752737736084,"150085",2003,0,0,0,0,0,0,0,0,0,0,5481.24126946141,0,0,0,0,1645579.8059856,0,0,0,0,0,0,0,1158.92938408723,0,1183927.45476635,0,0,96238.849304414,0,1015937.10835212,0,0,0,0,0,0,0,0,0,0,6053.00097377225,0,0,0,0,0,643022.285405534,0,0,0,0,11606.3262824597,0,0,0,0,0,0,0,0,0,165770.601000434,0,401002.56462524,0,0,123916.00278677,0,0,0,0,0,0,0,0,0,240553.214068742,0,0,8164,313.204311611955
20.4465403624268,"150085",2004,0,0,0,0,0,0,0,0,0,0,6289.534912656,0,0,0,0,1888245.95242186,0,0,0,0,0,0,0,1329.83141302879,0,1358515.83514341,0,0,110430.753345296,0,1165752.71875805,0,0,0,0,0,0,0,0,0,0,6945.60941204878,0,0,0,0,0,737845.848203533,0,0,0,0,13317.8582683298,0,0,0,0,0,0,0,0,0,190216.035242442,0,460136.583355118,0,0,142189.330381502,0,0,0,0,0,0,0,0,0,276026.499082685,0,0,7271,317.975519185807
19.903323274353,"150085",2005,0,0,0,0,0,0,0,0,0,0,6946.27349780237,0,0,0,0,2085412.19641655,0,0,0,0,0,0,0,1468.68931155453,0,1500368.89421074,0,0,121961.675379404,0,1287477.90222227,0,0,0,0,0,0,0,0,0,0,7670.8537682045,0,0,0,0,0,814889.99298286,0,0,0,0,14708.4780069567,0,0,0,0,0,0,0,0,0,210077.950565608,0,508182.973576857,0,0,157036.409053368,0,0,0,0,0,0,0,0,0,304848.543158741,0,0,6880,364.244186046512
19.2687371913452,"150085",2006,0,0,0,0,0,0,0,0,0,0,8537.60160852693,0,0,0,0,2563161.17241864,0,0,0,0,0,0,0,1805.15268117809,0,1844089.76822609,0,0,149901.986471922,0,1582427.38533594,0,0,0,0,0,0,0,0,0,0,9428.1766318181,0,0,0,0,0,1001573.8823218,0,0,0,0,18078.0566055894,0,0,0,0,0,0,0,0,0,258204.899250284,0,624603.073001434,0,0,193012.022770987,0,0,0,0,0,0,0,0,0,374686.573060014,0,0,6425,322.023346303502
18.9687370286866,"150085",2007,0,0,0,0,0,0,0,0,0,0,10608.8540698729,0,0,0,0,3184993.17285963,0,0,0,0,0,0,0,2243.08913048034,0,2291472.49308484,0,0,186268.740588268,0,1966329.88712342,0,0,0,0,0,0,0,0,0,0,11715.4857556304,0,0,0,0,0,1244559.26206908,0,0,0,0,22463.8573207787,0,0,0,0,0,0,0,0,0,320846.324515385,0,776133.996045019,0,0,239837.424747403,0,0,0,0,0,0,0,0,0,465586.865937201,0,0,17787,69.7138359476022
19.1596429885254,"150085",2008,0,0,0,0,0,0,0,0,0,0,12781.1432363137,0,0,0,0,3837158.44151373,0,0,0,0,0,0,0,2702.38833333589,0,2760678.76542495,0,0,224409.482704378,0,2368959.3401552,0,0,0,0,0,0,0,0,0,0,14114.3709338909,0,0,0,0,0,1499397.58713038,0,0,0,0,27063.599533557,0,0,0,0,0,0,0,0,0,386543.429051526,0,935056.671407559,0,0,288946.992666276,0,0,0,0,0,0,0,0,0,560921.319427766,0,0,19410,36.424523441525
19.1180026485595,"150085",2009,0,0,0,0,0,0,0,0,0,0,15003.9507557079,0,0,0,0,4504490.34439629,0,0,0,0,0,0,0,3172.36891305394,0,3240796.81159343,0,0,263437.218827498,0,2780952.26888439,0,0,0,0,0,0,0,0,0,0,16569.0441398239,0,0,0,0,0,1760162.38489633,0,0,0,0,31770.3124959895,0,0,0,0,0,0,0,0,0,453768.373235468,0,1097675.22295928,0,0,339198.643565557,0,0,0,0,0,0,0,0,0,658472.85324284,0,0,20421,35.5516380196856
19.2398564191284,"150085",2010,0,0,0,0,0,0,0,0,0,0,17883.4968594364,0,0,0,0,5368988.49102973,0,0,0,0,0,0,0,3781.20739112603,0,3862767.91665384,0,0,313995.876970468,0,3314670.38092728,0,0,0,0,0,0,0,0,0,0,19748.9617010159,0,0,0,0,0,2097971.32734634,0,0,0,0,37867.6451953293,0,0,0,0,0,0,0,0,0,540855.232718015,0,1308340.16467333,0,0,404297.373118345,0,0,0,0,0,0,0,0,0,784846.43109833,0,0,20543,81.1955410602152
19.6220408677368,"150085",2011,0,0,0,0,0,0,0,0,0,0,22758.5178983291,0,0,0,0,6832568.68773671,0,0,0,0,0,0,0,4811.96025389344,0,4915754.08653206,0,0,399590.798276302,0,4218245.78181363,0,0,0,0,0,0,0,0,0,0,25132.5063480986,0,0,0,0,0,2669875.94086773,0,0,0,0,48190.3224922555,0,0,0,0,0,0,0,0,0,688291.758092205,0,1664992.21538484,0,0,514508.380250376,0,0,0,0,0,0,0,0,0,998794.681486805,0,0,21398,154.687353958314
21.0047177453612,"150085",2012,0,0,0,0,0,0,0,0,0,0,26370.5801215067,0,0,0,0,7916983.03117038,0,0,0,0,0,0,0,5575.67869681527,0,5695945.91245483,0,0,463010.869549449,0,4887734.29176998,0,0,0,0,0,0,0,0,0,0,29121.350312336,0,0,0,0,0,3093618.73772565,0,0,0,0,55838.7310650212,0,0,0,0,0,0,0,0,0,797532.292516983,0,1929247.36196088,0,0,596167.313055799,0,0,0,0,0,0,0,0,0,1157315.92411896,0,0,22225,67.7615298087739
21.6863969137572,"150085",2013,0,0,0,0,0,0,0,0,0,0,25082.3621228181,0,0,0,0,7530233.85883237,0,0,0,0,0,0,0,5303.3035871648,0,5417695.6801819,0,0,440392.522399186,0,4648965.66178711,0,0,0,0,0,0,0,0,0,0,27698.7556084799,0,0,0,0,0,2942493.6839477,0,0,0,0,53110.9769522769,0,0,0,0,0,0,0,0,0,758572.381547188,0,1835002.51925552,0,0,567044.197092113,0,0,0,0,0,0,0,0,0,1100780.37591526,0,0,23609,9.95383116608073
22.4809526037597,"150085",2014,0,0,0,0,0,0,0,0,0,0,21798.6691970862,0,0,0,0,6544402.6388589,0,0,0,0,0,0,0,4609.01409453607,0,4708430.38484526,0,0,382737.912228646,0,4040339.744466,0,0,0,0,0,0,0,0,0,0,24072.5338277013,0,0,0,0,0,2557272.96005106,0,0,0,0,46157.8782591422,0,0,0,0,0,0,0,0,0,659262.804931356,0,1594770.56814683,0,0,492808.80373278,0,0,0,0,0,0,0,0,0,956670.155534975,0,0,24525,8.15494393476045
27.7682118309935,"150085",2015,0,0,0,0,0,0,0,0,0,0,19752.675912217,0,0,0,0,5930153.95553213,0,0,0,0,0,0,0,4176.41833366508,0,4266503.5469007,0,0,346814.655115805,0,3661118.98052722,0,0,0,0,0,0,0,0,0,0,21813.1187177253,0,0,0,0,0,2317250.81665611,0,0,0,0,41825.56291878,0,0,0,0,0,0,0,0,0,597385.299490156,0,1445087.58319783,0,0,446554.443246567,0,0,0,0,0,0,0,0,0,866878.402820043,0,0,25414,1.21980011017549
33.4312864650269,"150085",2016,0,0,0,0,0,0,0,0,0,0,19626.3800298334,0,0,0,0,5892237.36996099,0,0,0,0,0,0,0,4149.71489150882,0,4239224.11232975,0,0,344597.170098278,0,3637710.2912837,0,0,0,0,0,0,0,0,0,0,21673.6486485439,0,0,0,0,0,2302434.63489449,0,0,0,0,41558.1360446444,0,0,0,0,0,0,0,0,0,593565.700370654,0,1435847.89272487,0,0,443699.235795547,0,0,0,0,0,0,0,0,0,861335.70200877,0,0,26271,2.05549845837616
37.5878274127809,"150085",2017,0,0,0,0,0,0,0,0,0,0,20409.4144989875,0,0,0,0,6127320.20001444,0,0,0,0,0,0,0,4315.27623253424,0,4408356.60631885,0,0,358345.577178431,0,3782844.16429248,0,0,0,0,0,0,0,0,0,0,22538.3630756746,0,0,0,0,0,2394294.96162597,0,0,0,0,43216.1826608461,0,0,0,0,0,0,0,0,0,617247.214862443,0,1493133.9735384,0,0,461401.521955153,0,0,0,0,0,0,0,0,0,895700.44696738,0,0,27096,0.258340714496605
39.6982078164065,"150085",2018,0,0,0,0,0,0,0,0,0,0,20560.9695562237,0,0,0,0,6172820.10221219,0,0,0,0,0,0,0,4347.32036277834,0,4441091.92745318,0,0,361006.559170946,0,3810934.59108367,0,0,0,0,0,0,0,0,0,0,22705.7271568986,0,0,0,0,0,2412074.37954937,0,0,0,0,43537.0949063697,0,0,0,0,0,0,0,0,0,621830.733756724,0,1504221.60198712,0,0,464827.770859658,0,0,0,0,0,0,0,0,0,902351.687869626,0,0,27161,0.110452487021833
43.1114809411015,"150085",2019,0,0,0,0,0,0,0,0,0,0,21672.3733147026,0,0,0,0,6506486.05328776,0,0,0,0,0,0,0,4582.31065237981,0,4681150.9502743,0,0,380520.427211118,0,4016931.05522248,0,0,0,0,0,0,0,0,0,0,23933.0637585199,0,0,0,0,0,2542456.77828944,0,0,0,0,45890.4513850065,0,0,0,0,0,0,0,0,0,655443.205811854,0,1585530.87767387,0,0,489953.59628176,0,0,0,0,0,0,0,0,0,951127.454723703,0,0,27890,0.0358551452133381
6.12777475152579,"150090",2003,0,0,54018.3060509123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75331.8211819274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175.83704938924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33839,55.1139218062
