goldmine_area,seqid,year,e1n1ac_2yrgp,q1i_2yrgp,q2a_2yrgp,q2tl_2yrgp,mp12_gamma_mu_2yrgp,pp3_gamma_spr_2yrgp,pp3ruc_2yrgp,pp34cb2_2yrgp,mp1co_2yrgp,mp1sf_2yrgp,mp2_gamma_as_2yrgp,mp3_gamma_frp_2yrgp,mp3mcals_2yrgp,mp3mpg_2yrgp,mp3mxt_2yrgp,mp3rbm_2yrgp,n1dl_2yrgp,n2q1gpa_2yrgp,np3fcb_2yrgp,nqi_2yrgp,sdpbarf_2yrgp,sdpbfcc_2yrgp,a3ca_2yrgp,a3xi_2yrgp,a4pp1nv_2yrgp,a4aq_2yrgp,a4is_2yrgp,a4pa_2yrgp,a4rp_2yrgp,a4ua_2yrgp,appsu1_2yrgp,d2e_2yrgp,d2ml_2yrgp,d3c1c_2yrgp,j_delta_pe_2yrgp,o3d1t_2yrgp,pp1_gamma_ba_2yrgp,pp1tp_2yrgp,pp2_gamma_ar_2yrgp,pp2_gamma_bb_2yrgp,pp2_gamma_bj_2yrgp,pp2_gamma_bn_2yrgp,pp2_gamma_cn_2yrgp,pp2_gamma_jj_2yrgp,pp2_gamma_tp_2yrgp,pp34_delta_mi_2yrgp,pp3_alfa_i_2yrgp,pp3_alfa_sa_2yrgp,pp3_alfa_so_2yrgp,pp3_gamma_1i_2yrgp,pp3_gamma_2i_2yrgp,pp3_gamma_vgsj_2yrgp,pp3bu_2yrgp,pp3t_2yrgp,mp1_gamma_au_2yrgp,mp1_gamma_su_2yrgp,pp23ur_2yrgp,pp3_gamma_3ppe_2yrgp,pp3pa1_2yrgp,pp3pa4_2yrgp,pp4_gamma_mr_2yrgp,pp4_mu_delta_se_2yrgp,n12s_2yrgp,k12it_2yrgp,nbv_2yrgp,pp3ca1_2yrgp,a3tu_2yrgp,a4bm_2yrgp,a4gu_2yrgp,a4jg_2yrgp,appi_2yrgp,pp23_gamma_g_2yrgp,pp2_gamma_i_2yrgp,pp2_gamma_iu_2yrgp,pp2_gamma_p1_2yrgp,pp2_gamma_p5_2yrgp,pp2_gamma_p8_2yrgp,pp2_gamma_p9_2yrgp,pp2vn_2yrgp,pp2vnbs_2yrgp,pp2vnco_2yrgp,pp2vnj_2yrgp,pp2vnsm_2yrgp,pp4_gamma_u_2yrgp,pp3pa2_2yrgp,pp3_alfa_su_2yrgp,pp3_gamma_3pp_2yrgp,mp1_gamma_ar_2yrgp,mp1_gamma_p_2yrgp,mp1il_2yrgp,mp23b_2yrgp,mp23bpa_2yrgp,mp2d_2yrgp,np1_gamma_ro_2yrgp,pp34_alfa_c_2yrgp,pp4_gamma_jsp_2yrgp,pp4_gamma_sr_2yrgp,pp4_gamma_v_2yrgp,pp4r_2yrgp,pp4zt_2yrgp,sdat_2yrgp,mp12qr_2yrgp,pp3_gamma_1tr_2yrgp,pp4_delta_av_2yrgp,k2sn_2yrgp,k2ut_2yrgp,ts_2yrgp,a4an_2yrgp,c2ma_2yrgp,c2no_2yrgp,d1j_2yrgp,d3c1o_2yrgp,d3b_2yrgp,d3c_2yrgp,elm_2yrgp,n1q1li_2yrgp,pp2_gamma_au_2yrgp,pp2_gamma_ca_2yrgp,pp2_gamma_cr_2yrgp,pp2_gamma_pa_2yrgp,pp2cu_2yrgp,pp2f12_2yrgp,pp2ip_2yrgp,pp2tm_2yrgp,pp3_alfa_ir_2yrgp,pp3_gamma_ma_2yrgp,jra_2yrgp,mp1_gamma_pi_2yrgp,mp1pl_2yrgp,mp1rn_2yrgp,mp2co_g_2yrgp,mp3f_2yrgp,pp4mp1rg_2yrgp,q2pa_2yrgp,pp4mp1tu1_2yrgp,q2a1_2yrgp,jk_beta_a_2yrgp,mp2_gamma_ie_2yrgp,mp2_mu_c_2yrgp,mp3_gamma_rp_2yrgp,np3pb_2yrgp,np3pr_2yrgp,pp4ja_2yrgp,mp1_gamma_2ri_2yrgp,mp1_gamma_ru_2yrgp,pp34cb1_2yrgp,c2p1a_2yrgp,dpg_2yrgp,ench_2yrgp,np3di_2yrgp,np3ra_2yrgp,pp4ct1_2yrgp,enb_2yrgp,np1g_2yrgp,np1gvc_2yrgp,pp2_gamma_jo_2yrgp,pp2iv_2yrgp,pp2p_2yrgp,dc_2yrgp,mp3_delta_cs_2yrgp,pp3_alfa_bj_2yrgp,pp3_delta_in_2yrgp,pp3_gamma_cz_2yrgp,pp3_gamma_ml_2yrgp,pp3_gamma_mlp_2yrgp,pp3_gamma_p_2yrgp,pp3_gamma_pgc_2yrgp,pp3cc_2yrgp,pp3sc_2yrgp,mp1_gamma_in_2yrgp,pp34tc_2yrgp,mp3mc_2yrgp,q1p1_2yrgp,a3s_2yrgp,n1r_2yrgp,pp23go_2yrgp,qag2_2yrgp,d1f_2yrgp,np3bo_2yrgp,np3ce_2yrgp,npcz_2yrgp,npu_2yrgp,pp3ap_2yrgp,q1p2_2yrgp,q1pc_2yrgp,q1t_2yrgp,j3k1sgb_2yrgp,k2b_2yrgp,mp1_delta_rb_2yrgp,mp1_gamma_rb_2yrgp,np3arn_2yrgp,np3pu_2yrgp,npcu3_2yrgp,npcu4_2yrgp,npcu5_2yrgp,npcu6_2yrgp,npcu7_2yrgp,npcui_2yrgp,npcujb_2yrgp,o3s1rv_2yrgp,np12x_2yrgp,np2pq_2yrgp,npct_2yrgp,mp2_gamma_ac_2yrgp,mp2_gamma_l_2yrgp,mp2nm_2yrgp,mp3_beta_nf_2yrgp,q1rm_2yrgp,mp2_gamma_t_2yrgp,d23p_2yrgp,p12pf_2yrgp,c2i_2yrgp,pp3_alfa_ar_2yrgp,pp3np_2yrgp,pp4_gamma_po_2yrgp,pp3cd_2yrgp,q2b4t_2yrgp,sdatjb_2yrgp,mp23bpac_2yrgp,mp3np1_gamma_cm_2yrgp,mp3_gamma_sc_2yrgp,mp3tb_2yrgp,pp4mp1qc_2yrgp,sdpbar_2yrgp,mp1_gamma_fo_2yrgp,mp2d1_2yrgp,mp2d7_2yrgp,pp4_gamma_ju_2yrgp,mp1_gamma_rv_2yrgp,mp23biv_2yrgp,pp34mv_2yrgp,pp2_gamma_c1_2yrgp,pp2oy3_2yrgp,pp2vnvs_2yrgp,qfm_2yrgp,pp2_gamma_a_2yrgp,pp2_gamma_c2_2yrgp,pp2_gamma_p2_2yrgp,pp2_gamma_p4_2yrgp,pp2cm1_2yrgp,pp2oy1_2yrgp,pp2sl1_2yrgp,a3_gamma_ch_2yrgp,a3_gamma_rm_2yrgp,a4_delta_pi_2yrgp,a4_gamma_2ge_2yrgp,a4_gamma_2pq_2yrgp,pp23ac_2yrgp,pp2bt_2yrgp,pp3_gamma_ci_2yrgp,pp3_gamma_s_2yrgp,pp3_gamma_sc_2yrgp,ssg_2yrgp,cpii_2yrgp,pp34_gamma_tp_2yrgp,pzi_2yrgp,sdats_2yrgp,pp3cs_2yrgp,a3_gamma_mo_2yrgp,a3_gamma_ms_2yrgp,a3av_2yrgp,a3gr_2yrgp,a3tm_2yrgp,pp12mu_2yrgp,pp12to_2yrgp,pp2_gamma_dz_2yrgp,pp3_gamma_j_2yrgp,pp3_gamma_vg_2yrgp,pp3cq_2yrgp,pp3rn_2yrgp,mp1_gamma_to_2yrgp,pp3_delta_fs_2yrgp,pp3_gamma_m1_2yrgp,pp3_gamma_m4_2yrgp,mp1_gamma_rc_2yrgp,mp2_gamma_sa_2yrgp,q1jp_2yrgp,a3_gamma_xg_2yrgp,a3mp_2yrgp,pp2ff_2yrgp,pp3_gamma_jb_2yrgp,pp3_gamma_jgr_2yrgp,pp3_gamma_jre_2yrgp,j1_beta_t_2yrgp,c_cortado_3_gamma_v_2yrgp,k2rb_2yrgp,p3m_2yrgp,c1f_2yrgp,mp23b1_2yrgp,mp23b2_2yrgp,mp23bit_2yrgp,pij_2yrgp,sdatn_2yrgp,a4sf_2yrgp,pp3_gamma_an_2yrgp,a4ar_2yrgp,c_cortado_tu_2yrgp,pp4ct2_2yrgp,mp1t_2yrgp,pzco_2yrgp,population_polobase,malaria_api_by_polobase
1.13413444866943,7,2019,1102918.77540815,0,3318414.39971756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694710.63784637,1314602.5890466,16616212.8370655,68084.485471916,955407.875154672,2650348.16344532,1729615.0533561,1256408.09668009,947335.182393756,312844.293423055,479985.855091684,595486.643167221,477224.997774852,307713.166055022,183019.970558408,421253.318194291,5681128.8218052,822862.797186397,21088556.4756998,2493335.78347962,178873.356349494,8840721.45679762,2915554.91894857,10109998.6646939,4971823.90327315,1608624.27454454,477596.493218073,1310572.04624174,4617258.21151652,1493313.32795111,151.16922607036,687696.476429463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4592,18.5104529616725
0.125947036621094,8,2019,0,0,0,0,0,508412.895282654,3959986.95512693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563910.934560573,18751.9757906677,204266.478503057,21599.4765689427,370811.015617644,67998.2907198256,178684.091859174,72028.4875212117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,684.410646387833
0,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167489.11035263,3814207.09344844,13738.15816289,117455.037306625,50737.0897492695,0,87854.7298492274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,833.870967741935
0.0598470930175781,18,2019,0,0,91571.8857791122,0,2596170.71513096,466834.598267924,5040695.9575429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121852.073815916,208946.698269925,0,0,0,0,88700.786438157,0,0,1899524.70114351,238868.834077382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,211.95652173913
3.2082315258789,23,2019,0,0,43599.8958414777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264532.61586943,2799688.35596567,15457464.9956594,2167933.07191464,7365.7597630711,911523.107566001,33868.9716232557,470385.787459227,5488.54507611282,4365479.42228089,1086206.72145802,208334.023864817,96766.2436338076,3606795.11343737,209775.809264735,172141.644550692,28912.3463226264,606446.883802584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,326.582278481013
0.0624797015380859,25,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58786.1897305174,321262.613628347,0,355069.079454524,26855.2550842618,0,160421.560058495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61790.9607782833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,1237.88546255507
2.51714049383537,30,2019,0,0,50006.2196025535,0,0,0,0,0,0,0,0,0,0,0,0,0,1168919.75242909,0,0,28219.6614412129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534980.41912155,2347384.2510555,2575.03911633887,338901.046432929,7216327.62199053,6711296.16208154,39250.0942495412,1829277.34444674,9571449.56299306,28922707.7855525,2972000.7049976,7970822.32763991,168340.949906275,43756.6896797139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,10.2459016393443
0.156124241516113,33,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759783.035393803,806092.072873064,3517750.85771861,209045.074687623,336895.095156148,0,0,64544.4649944787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679641.284196311,42275.2759178568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529664.073747035,441176.398511697,4531.69935379791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,177.555726364335
0,36,2019,0,0,0,0,0,0,605886.527627889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115586.722781347,1528858.97857687,5028.79535623176,15076.8908904306,8512.68345641671,0,48881.8091024632,0,0,0,94537.2396717742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,176.678445229682
0,46,2019,0,1751403.55631896,4153487.04134953,621367.100589772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8136922.54589896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8681,4.83815228660293
0,50,2019,0,27802369.7664984,3519774.83447282,787535.046106894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618078.45683663,0,0,44874.004327675,0,19589.0204096692,1274020.87219316,0,367965.870513383,0,0,0,2752006.6742211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,126.185567010309
7.88829077563478,52,2019,10257744.2416519,0,3604544.58895651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376038.6081923,0,0,0,3167148.20645007,0,0,0,0,0,0,0,0,0,453112.259305331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860.69805974419,5022415.11030992,14497144.0002004,17809374.920513,0,3720215.31656277,1855447.87557615,0,1968925.736328,0,0,356990.778682178,170776.102391439,0,0,0,953901.278235275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381809.95894487,29902.4507101226,125150.650855419,1094575.88373155,282084.165449729,1387759.40666776,1083708.02275639,12926.3083054359,435392.857914057,167309.183329297,13224504.3328218,232105.566454502,195309.46532209,230439.375056287,692030.969592817,4102357.25962339,1321002.41981941,1302018.405442,6687542.08862277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,76.9230769230769
18.1475894492797,56,2019,0,0,1672722.53208636,0,0,0,0,0,794490.272807826,0,0,0,0,0,0,0,17659681.1600055,0,3247721.46453024,4463421.79993246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14768987.7771674,21336130.3557571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537613.098954158,454570.774346076,159042.388569867,1428518.32051829,319892.999923738,408218.116580497,3005424.85334105,701844.261627886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,23.537323470074
0.779971553588867,62,2019,0,0,65681.2247509701,0,0,0,0,0,251512.332556836,861506.597390564,215338.08518649,4325420.28104984,0,0,0,65485.5572536671,25641.2606269529,962569.001560128,7142834.94459154,2048114.04078942,2117716.70318583,3890470.77987185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4702752.97886022,0,0,62580.2497051925,1373963.86952015,0,0,280704.656876265,1916273.86718321,0,5581282.02736482,0,0,0,0,0,0,270270.255297165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593499.593049934,0,0,0,0,0,0,0,0,0,58800.9116707034,4283.652036697,214431.860087776,1210.88633109839,198.649484594176,576536.959308134,605233.12192223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,89.8021308980213
