"gold_mining_area_nb250_300km","cd_mun","year","k12it_nb250_300km_2yrgp","pp3_alfa_i_nb250_300km_2yrgp","elm_nb250_300km_2yrgp","q1i_nb250_300km_2yrgp","e1n1ac_nb250_300km_2yrgp","q1p2_nb250_300km_2yrgp","n_qi_nb250_300km_2yrgp","pp4_gamma_sr_nb250_300km_2yrgp","a3_gamma_ms_nb250_300km_2yrgp","n_pct_nb250_300km_2yrgp","pp3_gamma_p_nb250_300km_2yrgp","a4pp1nv_nb250_300km_2yrgp","dc_nb250_300km_2yrgp","a3s_nb250_300km_2yrgp","ap_pi_nb250_300km_2yrgp","np3fcb_nb250_300km_2yrgp","a3xi_nb250_300km_2yrgp","q2a_nb250_300km_2yrgp","pp4r_nb250_300km_2yrgp","pp3_gamma_2i_nb250_300km_2yrgp","pp3ruc_nb250_300km_2yrgp","a4jg_nb250_300km_2yrgp","q2a1_nb250_300km_2yrgp","pp23ur_nb250_300km_2yrgp","q2pa_nb250_300km_2yrgp","pp3_gamma_1i_nb250_300km_2yrgp","pp2_gamma_ca_nb250_300km_2yrgp","np12x_nb250_300km_2yrgp","pp3_alfa_su_nb250_300km_2yrgp","c_pii_nb250_300km_2yrgp","pp3_alfa_sa_nb250_300km_2yrgp","a3_gamma_xg_nb250_300km_2yrgp","a3_gamma_rm_nb250_300km_2yrgp","e_nb_nb250_300km_2yrgp","pp4ja_nb250_300km_2yrgp","mp23bpa_nb250_300km_2yrgp","pp34cb1_nb250_300km_2yrgp","s_dat_nb250_300km_2yrgp","a4is_nb250_300km_2yrgp","pp4_gamma_jsp_nb250_300km_2yrgp","k2sn_nb250_300km_2yrgp","pp34_alfa_c_nb250_300km_2yrgp","a3av_nb250_300km_2yrgp","a4gu_nb250_300km_2yrgp","pp2_gamma_bj_nb250_300km_2yrgp","mp1_gamma_fo_nb250_300km_2yrgp","k2ut_nb250_300km_2yrgp","pp34_delta_mi_nb250_300km_2yrgp","pp3_gamma_ml_nb250_300km_2yrgp","pp2bt_nb250_300km_2yrgp","pp3_gamma_cz_nb250_300km_2yrgp","pp4ct1_nb250_300km_2yrgp","n1dl_nb250_300km_2yrgp","pp3t_nb250_300km_2yrgp","mp23b_nb250_300km_2yrgp","pp3_alfa_so_nb250_300km_2yrgp","mp1_gamma_p_nb250_300km_2yrgp","pp3_gamma_1tr_nb250_300km_2yrgp","pp23go_nb250_300km_2yrgp","pp2_gamma_c1_nb250_300km_2yrgp","pp23ac_nb250_300km_2yrgp","pp3_gamma_3pp_nb250_300km_2yrgp","n_pcu3_nb250_300km_2yrgp","pp3_gamma_ma_nb250_300km_2yrgp","qfm_nb250_300km_2yrgp","mp2_gamma_ac_nb250_300km_2yrgp","mp23bit_nb250_300km_2yrgp","a4_gamma_2pq_nb250_300km_2yrgp","n12s_nb250_300km_2yrgp","pp3bu_nb250_300km_2yrgp","pp2_gamma_t_nb250_300km_2yrgp","pp3_alfa_ar_nb250_300km_2yrgp","a3tu_nb250_300km_2yrgp","pp3pa1_nb250_300km_2yrgp","mp3f_nb250_300km_2yrgp","pp34cb2_nb250_300km_2yrgp","o3d1t_nb250_300km_2yrgp","a3mp_nb250_300km_2yrgp","pp2_gamma_i_nb250_300km_2yrgp","pp2ip_nb250_300km_2yrgp","pop","malaria_allpop_api"
10.9978205290527,"171430",2019,1627190.90528992,0,0,0,0,0,0,0,302596.970057954,5875981.76112792,0,7442691.03187784,0,0,0,0,5771333.57486767,1054484.70529432,0,0,0,0,0,0,0,0,0,3292672.84974233,0,0,0,717569.549798669,3789665.42451839,0,0,0,0,0,2222156.10889077,0,0,0,0,0,0,0,0,0,0,3230967.41570968,0,0,1742269.04618703,0,0,0,0,0,0,0,884490.516246282,0,0,0,0,0,0,1414246.86307074,0,0,0,0,0,0,0,0,0,0,0,0,3898,0
10.3180970156251,"171488",2003,411538.958555899,0,16963.3854140262,0,0,0,0,0,95617.1848251625,91232.1148271809,0,1890855.3801338,0,0,0,0,485815.180772093,94436.5399713892,0,0,0,0,0,0,0,0,0,672577.033424561,0,0,0,145038.755205525,134842.831514942,0,0,0,0,0,768955.05362811,0,0,0,32327.5947946762,0,0,0,0,0,0,820239.596705839,0,0,0,0,0,0,0,0,0,0,582702.068500397,0,0,0,0,0,0,229758.69550781,0,0,0,0,0,0,0,0,0,0,0,0,9914,0.30260238047206
10.661649077881,"171488",2004,472226.73122903,0,19464.8984697659,0,0,0,0,0,109717.414841481,104685.698576698,0,2169691.1964803,0,0,0,0,557456.129068482,108362.665677523,0,0,0,0,0,0,0,0,0,771758.900076669,0,0,0,166426.958732096,154727.488691253,0,0,0,0,0,882349.347218662,0,0,0,37094.7977123604,0,0,0,0,0,0,941196.587890971,0,0,0,0,0,0,0,0,0,0,668630.484107523,0,0,0,0,0,0,263640.162116903,0,0,0,0,0,0,0,0,0,0,0,0,10148,0.0985415845486796
11.6315904201051,"171488",2005,521535.54652976,0,21497.3778277115,0,0,0,0,0,121173.851730624,115616.735374026,0,2396245.29727935,0,0,0,0,615664.399563796,119677.642814631,0,0,0,0,0,0,0,0,0,852344.166737734,0,0,0,183804.874098778,170883.772648255,0,0,0,0,0,974482.210768107,0,0,0,40968.1500832781,0,0,0,0,0,0,1039474.14323649,0,0,0,0,0,0,0,0,0,0,738447.321793709,0,0,0,0,0,0,291168.85373892,0,0,0,0,0,0,0,0,0,0,0,0,10460,0
12.2490999418336,"171488",2006,641014.599031433,0,26422.2316583198,0,0,0,0,0,148933.679587204,142103.478392293,0,2945203.31094792,0,0,0,0,756707.516583043,147094.702810386,0,0,0,0,0,0,0,0,0,1047608.46679315,0,0,0,225912.899809846,210031.691480974,0,0,0,0,0,1197727.22637063,0,0,0,50353.5808315101,0,0,0,0,0,0,1277608.21973475,0,0,0,0,0,0,0,0,0,0,907618.890093082,0,0,0,0,0,0,357872.991154296,0,0,0,0,0,0,0,0,0,0,0,0,10653,0
12.6648260979615,"171488",2007,796527.016555871,0,32832.3588656949,0,0,0,0,0,185065.519015529,176578.286761414,0,3659720.09056347,0,0,0,0,940287.446651021,182780.399943722,0,0,0,0,0,0,0,0,0,1301762.00017014,0,0,0,280720.171364145,260986.125511503,0,0,0,0,0,1488300.10378899,0,0,0,62569.5383119674,0,0,0,0,0,0,1587560.5097454,0,0,0,0,0,0,0,0,0,0,1127810.45515649,0,0,0,0,0,0,444694.249367758,0,0,0,0,0,0,0,0,0,0,0,0,10518,0.0950751093363757
13.2014880075074,"171488",2008,959625.405641587,0,39555.1752040951,0,0,0,0,0,222959.887190582,212734.793094155,0,4409091.34711727,0,0,0,0,1132822.49522906,220206.862785077,0,0,0,0,0,0,0,0,0,1568313.26684128,0,0,0,338200.968351207,314426.141681579,0,0,0,0,0,1793047.26786344,0,0,0,75381.3961553392,0,0,0,0,0,0,1912632.42360861,0,0,0,0,0,0,0,0,0,0,1358743.07213841,0,0,0,0,0,0,535750.690894591,0,0,0,0,0,0,0,0,0,0,0,0,10835,0
13.2493132850953,"171488",2009,1126516.78053843,0,46434.3361092644,0,0,0,0,0,261735.519746082,249732.148415465,0,5175889.84228028,0,0,0,0,1329835.10309811,258503.708487437,0,0,0,0,0,0,0,0,0,1841063.40020931,0,0,0,397018.528065394,369108.948931418,0,0,0,0,0,2104881.57532291,0,0,0,88491.2041825629,0,0,0,0,0,0,2245264.14945887,0,0,0,0,0,0,0,0,0,0,1595046.21512276,0,0,0,0,0,0,628924.72409513,0,0,0,0,0,0,0,0,0,0,0,0,10974,0
13.2701924359132,"171488",2010,1342716.97067502,0,55345.976369866,0,0,0,0,0,311967.589176559,297660.540520586,0,6169242.43796219,0,0,0,0,1585055.9813905,308115.531312915,0,0,0,0,0,0,0,0,0,2194398.80013876,0,0,0,473214.003124775,439948.04011828,0,0,0,0,0,2508848.74621789,0,0,0,105474.364575915,0,0,0,0,0,0,2676173.43053311,0,0,0,0,0,0,0,0,0,0,1901166.19570696,0,0,0,0,0,0,749627.448883645,0,0,0,0,0,0,0,0,0,0,0,0,10686,0
13.5120912090455,"171488",2011,1708740.09986326,0,70433.2269977422,0,0,0,0,0,397009.601521358,378802.467566042,0,7850970.95646644,0,0,0,0,2017140.45110225,392107.477036185,0,0,0,0,0,0,0,0,0,2792589.43379845,0,0,0,602211.605733722,559877.37879594,0,0,0,0,0,3192758.07990943,0,0,0,134226.557193105,0,0,0,0,0,0,3405695.28412354,0,0,0,0,0,0,0,0,0,0,2419421.95269626,0,0,0,0,0,0,953975.044511226,0,0,0,0,0,0,0,0,0,0,0,0,10786,0
14.0256091536866,"171488",2012,1979938.58438312,0,81611.863481523,0,0,0,0,0,460020.004496649,438923.170032446,0,9097018.5125421,0,0,0,0,2337285.93925835,454339.851374229,0,0,0,0,0,0,0,0,0,3235808.4010322,0,0,0,697790.140379407,648736.940679317,0,0,0,0,0,3699488.83011494,0,0,0,155529.99526189,0,0,0,0,0,0,3946221.83925303,0,0,0,0,0,0,0,0,0,0,2803414.56048828,0,0,0,0,0,0,1105382.84863656,0,0,0,0,0,0,0,0,0,0,0,0,10883,0
16.344278800232,"171488",2013,1883217.44632138,0,77625.0770339365,0,0,0,0,0,437547.762823585,417481.520850974,0,8652623.92856771,0,0,0,0,2223108.17748136,432145.088446566,0,0,0,0,0,0,0,0,0,3077737.30046063,0,0,0,663702.690880672,617045.768185326,0,0,0,0,0,3518766.67402499,0,0,0,147932.265583243,0,0,0,0,0,0,3753446.63382637,0,0,0,0,0,0,0,0,0,0,2666466.14759912,0,0,0,0,0,0,1051384.26102514,0,0,0,0,0,0,0,0,0,0,0,0,11301,0
17.6419705534668,"171488",2014,1636673.36981773,0,67462.6802442084,0,0,0,0,0,380265.578377866,362826.336864335,0,7519853.42457247,0,0,0,0,1932066.82500479,375570.202761026,0,0,0,0,0,0,0,0,0,2674810.9671553,0,0,0,576813.114047261,536264.34840032,0,0,0,0,0,3058102.35627777,0,0,0,128565.503728654,0,0,0,0,0,0,3262058.85709879,0,0,0,0,0,0,0,0,0,0,2317381.95916819,0,0,0,0,0,0,913740.802915054,0,0,0,0,0,0,0,0,0,0,0,0,11408,0
18.6108562857057,"171488",2015,1483057.44519886,0,61130.7253202178,0,0,0,0,0,344574.371139764,328771.952989499,0,6814050.26426152,0,0,0,0,1750725.67458232,340319.697058194,0,0,0,0,0,0,0,0,0,2423756.86712676,0,0,0,522674.223856526,485931.309909672,0,0,0,0,0,2771073.05055191,0,0,0,116498.521340123,0,0,0,0,0,0,2955886.47308167,0,0,0,0,0,0,0,0,0,0,2099875.657106,0,0,0,0,0,0,827978.340538446,0,0,0,0,0,0,0,0,0,0,0,0,11513,0
19.2237782914429,"171488",2016,1473574.98067104,0,60739.8639032949,0,0,0,0,0,342371.210188646,326669.830518077,0,6770482.16773852,0,0,0,0,1739531.77635477,338143.739905679,0,0,0,0,0,0,0,0,0,2408259.70038451,0,0,0,519332.317038711,482824.332210265,0,0,0,0,0,2753355.19208938,0,0,0,115753.645880493,0,0,0,0,0,0,2936986.94311405,0,0,0,0,0,0,0,0,0,0,2086449.34209994,0,0,0,0,0,0,822684.36135418,0,0,0,0,0,0,0,0,0,0,0,0,11616,0
19.5471208306885,"171488",2017,1532366.26062153,0,63163.20468319,0,0,0,0,0,356030.808057241,339702.989813861,0,7040604.36562087,0,0,0,0,1808933.94522159,351634.674223285,0,0,0,0,0,0,0,0,0,2504342.13398712,0,0,0,540052.139266186,502087.59390663,0,0,0,0,0,2863205.91432921,0,0,0,120371.87372062,0,0,0,0,0,0,3054164.02867024,0,0,0,0,0,0,0,0,0,0,2169692.49496485,0,0,0,0,0,0,855507.032228544,0,0,0,0,0,0,0,0,0,0,0,0,11715,0
19.7107247250976,"171488",2018,1543745.21793296,0,63632.2383784708,0,0,0,0,0,358674.601170248,342225.536752533,0,7092886.08088818,0,0,0,0,1822366.62295068,354245.822778319,0,0,0,0,0,0,0,0,0,2522938.73387851,0,0,0,544062.427404586,505815.967105961,0,0,0,0,0,2884467.34425639,0,0,0,121265.724262596,0,0,0,0,0,0,3076843.46438833,0,0,0,0,0,0,0,0,0,0,2185804.07279946,0,0,0,0,0,0,861859.807181581,0,0,0,0,0,0,0,0,0,0,0,0,11719,0
20.3613482589111,"171488",2019,1627190.90528992,0,67071.8188272855,0,0,0,0,0,378062.417426748,360724.214392913,0,7476285.32804946,0,0,0,0,1920872.92677724,373394.245608512,0,0,0,0,0,0,0,0,0,2659313.80041306,0,0,0,573471.207229446,533157.370700913,0,0,0,0,0,3040384.49781523,0,0,0,127820.628269024,0,0,0,0,0,0,3243159.32713117,0,0,0,0,0,0,0,0,0,0,2303955.64416213,0,0,0,0,0,0,908446.823730789,0,0,0,0,0,0,0,0,0,0,0,0,11819,0
5.17177516967772,"171500",2003,0,0,0,0,0,0,0,0,1307317.46068131,2062172.36050749,0,0,0,0,0,0,0,267511.044866635,0,0,0,0,0,0,0,0,0,0,0,0,0,458776.690955977,0,0,0,0,0,0,0,0,0,0,299684.971419748,0,0,0,0,0,0,0,0,0,486165.036757316,0,0,0,0,0,13501.1904528846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422216.358614421,0,0,3225,0
5.19830482739257,"171500",2004,0,0,0,0,0,0,0,0,1500101.60229415,2366271.5103582,0,0,0,0,0,0,0,306959.678199882,0,0,0,0,0,0,0,0,0,0,0,0,0,526430.396515631,0,0,0,0,0,0,0,0,0,0,343878.146916169,0,0,0,0,0,0,0,0,0,557857.576719713,0,0,0,0,0,15492.1494131163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484478.678761175,0,0,3240,0
5.22748711712646,"171500",2005,0,0,0,0,0,0,0,0,1656738.71736669,2613352.06963099,0,0,0,0,0,0,0,339011.692785623,0,0,0,0,0,0,0,0,0,0,0,0,0,581399.032287098,0,0,0,0,0,0,0,0,0,0,379785.102009787,0,0,0,0,0,0,0,0,0,616107.765443663,0,0,0,0,0,17109.8035684296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535066.813884322,0,0,3260,0
5.28228744781492,"171500",2006,0,0,0,0,0,0,0,0,2036282.4963304,3212047.27115735,0,0,0,0,0,0,0,416676.189693895,0,0,0,0,0,0,0,0,0,0,0,0,0,714592.265165019,0,0,0,0,0,0,0,0,0,0,466790.41630583,0,0,0,0,0,0,0,0,0,757252.453555409,0,0,0,0,0,21029.5040230736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657645.756726025,0,0,3273,0.305530094714329
5.29117334002684,"171500",2007,0,0,0,0,0,0,0,0,2530291.85937068,3991301.34289802,0,0,0,0,0,0,0,517763.312642543,0,0,0,0,0,0,0,0,0,0,0,0,0,887954.88571686,0,0,0,0,0,0,0,0,0,0,580035.428551486,0,0,0,0,0,0,0,0,0,940964.587267577,0,0,0,0,0,26131.3363602927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817192.952152908,0,0,3772,0
5.38761004144286,"171500",2008,0,0,0,0,0,0,0,0,3048399.24003993,4808567.80825545,0,0,0,0,0,0,0,623781.514742985,0,0,0,0,0,0,0,0,0,0,0,0,0,1069774.21943817,0,0,0,0,0,0,0,0,0,0,698804.587717544,0,0,0,0,0,0,0,0,0,1133638.28844803,0,0,0,0,0,31482.0385667906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984522.937574677,0,0,3888,0
5.47346330987547,"171500",2009,0,0,0,0,0,0,0,0,3578555.62962051,5644840.47057403,0,0,0,0,0,0,0,732265.256439141,0,0,0,0,0,0,0,0,0,0,0,0,0,1255821.9097782,0,0,0,0,0,0,0,0,0,0,820335.820366004,0,0,0,0,0,0,0,0,0,1330792.77339865,0,0,0,0,0,36957.1757089282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155744.31802517,0,0,3956,0
5.58135438238523,"171500",2010,0,0,0,0,0,0,0,0,4265349.13407994,6728193.69185987,0,0,0,0,0,0,0,872801.012681402,0,0,0,0,0,0,0,0,0,0,0,0,0,1496838.23582172,0,0,0,0,0,0,0,0,0,0,977774.00806368,0,0,0,0,0,0,0,0,0,1586197.44700118,0,0,0,0,0,44049.9670043787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377553.83353625,0,0,3770,0
5.86598594342039,"171500",2011,0,0,0,0,0,0,0,0,5428078.48898742,8562291.69066679,0,0,0,0,0,0,0,1110725.58263728,0,0,0,0,0,0,0,0,0,0,0,0,0,1904874.64776089,0,0,0,0,0,0,0,0,0,0,1244314.09796101,0,0,0,0,0,0,0,0,0,2018593.07894877,0,0,0,0,0,56057.9382415902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753073.45218135,0,0,3815,0
5.99326168469237,"171500",2012,0,0,0,0,0,0,0,0,6289582.62304854,9921234.76850033,0,0,0,0,0,0,0,1287011.66309666,0,0,0,0,0,0,0,0,0,0,0,0,0,2207202.1449118,0,0,0,0,0,0,0,0,0,0,1441802.35124232,0,0,0,0,0,0,0,0,0,2338969.11736268,0,0,0,0,0,64955.0361078154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031308.195734,0,0,3858,0
6.18685009197998,"171500",2013,0,0,0,0,0,0,0,0,5982332.89619698,9436576.74660213,0,0,0,0,0,0,0,1224140.40348523,0,0,0,0,0,0,0,0,0,0,0,0,0,2099379.05127039,0,0,0,0,0,0,0,0,0,0,1371369.47752988,0,0,0,0,0,0,0,0,0,2224709.13136767,0,0,0,0,0,61781.9452530065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932077.62262673,0,0,4018,0
6.37245457537842,"171500",2014,0,0,0,0,0,0,0,0,5199147.32083428,8201173.95023817,0,0,0,0,0,0,0,1063880.33055653,0,0,0,0,0,0,0,0,0,0,0,0,0,1824535.87241305,0,0,0,0,0,0,0,0,0,0,1191834.70206179,0,0,0,0,0,0,0,0,0,1933458.18774793,0,0,0,0,0,53693.67447644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679136.94701099,0,0,4066,0
6.57045960040284,"171500",2015,0,0,0,0,0,0,0,0,4711162.46224966,7431422.97697808,0,0,0,0,0,0,0,964025.977405734,0,0,0,0,0,0,0,0,0,0,0,0,0,1653287.43017057,0,0,0,0,0,0,0,0,0,0,1079970.72655733,0,0,0,0,0,0,0,0,0,1751986.44592084,0,0,0,0,0,48654.0596070407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521535.44909847,0,0,4113,0
6.79939357409674,"171500",2016,0,0,0,0,0,0,0,0,4681039.93997134,7383907.48457521,0,0,0,0,0,0,0,957862.12841645,0,0,0,0,0,0,0,0,0,0,0,0,0,1642716.53862377,0,0,0,0,0,0,0,0,0,0,1073065.54285133,0,0,0,0,0,0,0,0,0,1740784.48649544,0,0,0,0,0,48342.9722679418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511806.96152667,0,0,4159,0
7.35434795147706,"171500",2017,0,0,0,0,0,0,0,0,4867799.57770959,7678503.53686193,0,0,0,0,0,0,0,996077.992070743,0,0,0,0,0,0,0,0,0,0,0,0,0,1708256.06607798,0,0,0,0,0,0,0,0,0,0,1115877.68173975,0,0,0,0,0,0,0,0,0,1810236.63478885,0,0,0,0,0,50271.7137663547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572123.58434673,0,0,4203,0
8.0755198887329,"171500",2018,0,0,0,0,0,0,0,0,4903946.6040562,7735522.12713431,0,0,0,0,0,0,0,1003474.61077862,0,0,0,0,0,0,0,0,0,0,0,0,0,1720941.1357982,0,0,0,0,0,0,0,0,0,0,1124163.90209816,0,0,0,0,0,0,0,0,0,1823678.98595526,0,0,0,0,0,50645.0185692728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583797.76930778,0,0,4215,0
9.27055652075197,"171500",2019,0,0,0,0,0,0,0,0,5169024.79855595,8153658.4578353,0,0,0,0,0,0,0,1057716.48156724,0,0,0,0,0,0,0,0,0,0,0,0,0,1813964.98086625,0,0,0,0,0,0,0,0,0,0,1184929.51835579,0,0,0,0,0,0,0,0,0,1922256.22832253,0,0,0,0,0,53382.587137341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669408.45943919,0,0,4260,0
5.17177516967772,"171550",2003,0,0,0,0,0,0,0,0,1307317.46068131,2062172.36050749,0,0,0,0,0,0,0,267511.044866635,0,0,0,0,0,0,0,0,0,0,0,0,0,458776.690955977,0,0,0,0,0,0,0,0,0,0,299684.971419748,0,0,0,0,0,0,0,0,0,486165.036757316,0,0,0,0,0,13501.1904528846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422216.358614421,0,0,992,0
5.19830482739257,"171550",2004,0,0,0,0,0,0,0,0,1500101.60229415,2366271.5103582,0,0,0,0,0,0,0,306959.678199882,0,0,0,0,0,0,0,0,0,0,0,0,0,526430.396515631,0,0,0,0,0,0,0,0,0,0,343878.146916169,0,0,0,0,0,0,0,0,0,557857.576719713,0,0,0,0,0,15492.1494131163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484478.678761175,0,0,1006,0
5.22748711712646,"171550",2005,0,0,0,0,0,0,0,0,1656738.71736669,2613352.06963099,0,0,0,0,0,0,0,339011.692785623,0,0,0,0,0,0,0,0,0,0,0,0,0,581399.032287098,0,0,0,0,0,0,0,0,0,0,379785.102009787,0,0,0,0,0,0,0,0,0,616107.765443663,0,0,0,0,0,17109.8035684296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535066.813884322,0,0,1026,0
5.28228744781492,"171550",2006,0,0,0,0,0,0,0,0,2036282.4963304,3212047.27115735,0,0,0,0,0,0,0,416676.189693895,0,0,0,0,0,0,0,0,0,0,0,0,0,714592.265165019,0,0,0,0,0,0,0,0,0,0,466790.41630583,0,0,0,0,0,0,0,0,0,757252.453555409,0,0,0,0,0,21029.5040230736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657645.756726025,0,0,1039,0
5.29117334002684,"171550",2007,0,0,0,0,0,0,0,0,2530291.85937068,3991301.34289802,0,0,0,0,0,0,0,517763.312642543,0,0,0,0,0,0,0,0,0,0,0,0,0,887954.88571686,0,0,0,0,0,0,0,0,0,0,580035.428551486,0,0,0,0,0,0,0,0,0,940964.587267577,0,0,0,0,0,26131.3363602927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817192.952152908,0,0,1081,0
5.38761004144286,"171550",2008,0,0,0,0,0,0,0,0,3048399.24003993,4808567.80825545,0,0,0,0,0,0,0,623781.514742985,0,0,0,0,0,0,0,0,0,0,0,0,0,1069774.21943817,0,0,0,0,0,0,0,0,0,0,698804.587717544,0,0,0,0,0,0,0,0,0,1133638.28844803,0,0,0,0,0,31482.0385667906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984522.937574677,0,0,1114,0
5.47346330987547,"171550",2009,0,0,0,0,0,0,0,0,3578555.62962051,5644840.47057403,0,0,0,0,0,0,0,732265.256439141,0,0,0,0,0,0,0,0,0,0,0,0,0,1255821.9097782,0,0,0,0,0,0,0,0,0,0,820335.820366004,0,0,0,0,0,0,0,0,0,1330792.77339865,0,0,0,0,0,36957.1757089282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155744.31802517,0,0,1129,0
5.58135438238523,"171550",2010,0,0,0,0,0,0,0,0,4265349.13407994,6728193.69185987,0,0,0,0,0,0,0,872801.012681402,0,0,0,0,0,0,0,0,0,0,0,0,0,1496838.23582172,0,0,0,0,0,0,0,0,0,0,977774.00806368,0,0,0,0,0,0,0,0,0,1586197.44700118,0,0,0,0,0,44049.9670043787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377553.83353625,0,0,1037,0
5.86598594342039,"171550",2011,0,0,0,0,0,0,0,0,5428078.48898742,8562291.69066679,0,0,0,0,0,0,0,1110725.58263728,0,0,0,0,0,0,0,0,0,0,0,0,0,1904874.64776089,0,0,0,0,0,0,0,0,0,0,1244314.09796101,0,0,0,0,0,0,0,0,0,2018593.07894877,0,0,0,0,0,56057.9382415902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753073.45218135,0,0,1044,0
5.99326168469237,"171550",2012,0,0,0,0,0,0,0,0,6289582.62304854,9921234.76850033,0,0,0,0,0,0,0,1287011.66309666,0,0,0,0,0,0,0,0,0,0,0,0,0,2207202.1449118,0,0,0,0,0,0,0,0,0,0,1441802.35124232,0,0,0,0,0,0,0,0,0,2338969.11736268,0,0,0,0,0,64955.0361078154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031308.195734,0,0,1049,0
6.18685009197998,"171550",2013,0,0,0,0,0,0,0,0,5982332.89619698,9436576.74660213,0,0,0,0,0,0,0,1224140.40348523,0,0,0,0,0,0,0,0,0,0,0,0,0,2099379.05127039,0,0,0,0,0,0,0,0,0,0,1371369.47752988,0,0,0,0,0,0,0,0,0,2224709.13136767,0,0,0,0,0,61781.9452530065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932077.62262673,0,0,1085,0
6.37245457537842,"171550",2014,0,0,0,0,0,0,0,0,5199147.32083428,8201173.95023817,0,0,0,0,0,0,0,1063880.33055653,0,0,0,0,0,0,0,0,0,0,0,0,0,1824535.87241305,0,0,0,0,0,0,0,0,0,0,1191834.70206179,0,0,0,0,0,0,0,0,0,1933458.18774793,0,0,0,0,0,53693.67447644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679136.94701099,0,0,1091,0
6.57045960040284,"171550",2015,0,0,0,0,0,0,0,0,4711162.46224966,7431422.97697808,0,0,0,0,0,0,0,964025.977405734,0,0,0,0,0,0,0,0,0,0,0,0,0,1653287.43017057,0,0,0,0,0,0,0,0,0,0,1079970.72655733,0,0,0,0,0,0,0,0,0,1751986.44592084,0,0,0,0,0,48654.0596070407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521535.44909847,0,0,1098,0
6.79939357409674,"171550",2016,0,0,0,0,0,0,0,0,4681039.93997134,7383907.48457521,0,0,0,0,0,0,0,957862.12841645,0,0,0,0,0,0,0,0,0,0,0,0,0,1642716.53862377,0,0,0,0,0,0,0,0,0,0,1073065.54285133,0,0,0,0,0,0,0,0,0,1740784.48649544,0,0,0,0,0,48342.9722679418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511806.96152667,0,0,1104,0
7.35434795147706,"171550",2017,0,0,0,0,0,0,0,0,4867799.57770959,7678503.53686193,0,0,0,0,0,0,0,996077.992070743,0,0,0,0,0,0,0,0,0,0,0,0,0,1708256.06607798,0,0,0,0,0,0,0,0,0,0,1115877.68173975,0,0,0,0,0,0,0,0,0,1810236.63478885,0,0,0,0,0,50271.7137663547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572123.58434673,0,0,1110,0
8.0755198887329,"171550",2018,0,0,0,0,0,0,0,0,4903946.6040562,7735522.12713431,0,0,0,0,0,0,0,1003474.61077862,0,0,0,0,0,0,0,0,0,0,0,0,0,1720941.1357982,0,0,0,0,0,0,0,0,0,0,1124163.90209816,0,0,0,0,0,0,0,0,0,1823678.98595526,0,0,0,0,0,50645.0185692728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583797.76930778,0,0,1106,0
