"gold_mining_area_nb0_50km","cd_mun","year","e_nb_nb0_50km_2yrgp","n_pct_nb0_50km_2yrgp","e1n1ac_nb0_50km_2yrgp","k12it_nb0_50km_2yrgp","pp4ja_nb0_50km_2yrgp","q2a_nb0_50km_2yrgp","n1dl_nb0_50km_2yrgp","pp2acgm_nb0_50km_2yrgp","q1p1_nb0_50km_2yrgp","mp1_gamma_rc_nb0_50km_2yrgp","pp2_gamma_t_nb0_50km_2yrgp","n_pcu6_nb0_50km_2yrgp","pp4na_nb0_50km_2yrgp","a3tu_nb0_50km_2yrgp","q1p2_nb0_50km_2yrgp","mp1_gamma_p_nb0_50km_2yrgp","n_pcu5_nb0_50km_2yrgp","a4gnl_nb0_50km_2yrgp","n_pcu3_nb0_50km_2yrgp","np1_gamma_ro_nb0_50km_2yrgp","elm_nb0_50km_2yrgp","qfm_nb0_50km_2yrgp","a3_gamma_rm_nb0_50km_2yrgp","k2u_nb0_50km_2yrgp","n_qi_nb0_50km_2yrgp","np12x_nb0_50km_2yrgp","a4gu_nb0_50km_2yrgp","pp2_gamma_acgr_nb0_50km_2yrgp","ssgg_nb0_50km_2yrgp","pp2p_nb0_50km_2yrgp","d23p_nb0_50km_2yrgp","mp2_gamma_ac_nb0_50km_2yrgp","qfpl_nb0_50km_2yrgp","pp2_gamma_ci_nb0_50km_2yrgp","pp2iv_nb0_50km_2yrgp","n_pcu7_nb0_50km_2yrgp","pp1ro_nb0_50km_2yrgp","qpm_nb0_50km_2yrgp","pp2vnsm_nb0_50km_2yrgp","pp2ia_nb0_50km_2yrgp","pp2_gamma_pv_nb0_50km_2yrgp","np2_mu_st_nb0_50km_2yrgp","j3k1sgb_nb0_50km_2yrgp","ssg_nb0_50km_2yrgp","pp2_gamma_i_nb0_50km_2yrgp","pp2ec_nb0_50km_2yrgp","a3_gamma_xg_nb0_50km_2yrgp","n_pcui_nb0_50km_2yrgp","pp2vnbs_nb0_50km_2yrgp","a3xi_nb0_50km_2yrgp","np2_mu_q_nb0_50km_2yrgp","pp2_gamma_jo_nb0_50km_2yrgp","np3arn_nb0_50km_2yrgp","a3sa_nb0_50km_2yrgp","np3ra_nb0_50km_2yrgp","np3di_nb0_50km_2yrgp","np1g_nb0_50km_2yrgp","pp2au_nb0_50km_2yrgp","pp2vnaa_nb0_50km_2yrgp","a4cc_nb0_50km_2yrgp","pp2vnt_nb0_50km_2yrgp","n_pcu4_nb0_50km_2yrgp","pp2_gamma_p9_nb0_50km_2yrgp","pp2_gamma_jp_nb0_50km_2yrgp","a3ba_nb0_50km_2yrgp","pp2_gamma_o_nb0_50km_2yrgp","pp23_gamma_g_nb0_50km_2yrgp","np3c_cortado_pi_nb0_50km_2yrgp","a4_gamma_2pq_nb0_50km_2yrgp","pp2_gamma_p7_nb0_50km_2yrgp","pp2mt_nb0_50km_2yrgp","pp_gamma_sb_nb0_50km_2yrgp","np3_gamma_np_nb0_50km_2yrgp","pp2ipfd_nb0_50km_2yrgp","n_pcu8_nb0_50km_2yrgp","pp2_gamma_p5_nb0_50km_2yrgp","np1_gamma_1gn_nb0_50km_2yrgp","c2pi_nb0_50km_2yrgp","pp4_gamma_f_nb0_50km_2yrgp","pp3_gamma_jms_nb0_50km_2yrgp","pop","malaria_allpop_api"
0.259157376037598,"150405",2015,2518582.51756193,0,0,91014.1602949263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646474.03664773,0,0,0,0,0,0,0,0,6050.09146237088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154301.566666593,0,0,0,0,14030.4945328142,0,0,0,0,0,0,0,0,80247.1159066607,0,0,0,0,0,0,41714.3774527029,0,0,0,0,0,0,0,28959,0
0.334223702819824,"150405",2016,2502479.04870409,0,0,90432.2283210036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642340.57092089,0,0,0,0,0,0,0,0,6011.40801294168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153314.983754894,0,0,0,0,13940.7854880662,0,0,0,0,0,0,0,0,79734.0269278706,0,0,0,0,0,0,41447.6614830852,0,0,0,0,0,0,0,29112,0
0.419120177368164,"150405",2017,2602320.55541561,0,0,94040.2065518403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667968.058374138,0,0,0,0,0,0,0,0,6251.24539890526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159431.797794743,0,0,0,0,14496.9815643496,0,0,0,0,0,0,0,0,82915.1785897708,0,0,0,0,0,0,43101.3004912851,0,0,0,0,0,0,0,29260,0
0.476313564453124,"150405",2018,2621644.71783792,0,0,94738.5249130637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672928.217193188,0,0,0,0,0,0,0,0,6297.66553772282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160615.697276094,0,0,0,0,14604.6324168934,0,0,0,0,0,0,0,0,83530.8853577205,0,0,0,0,0,0,43421.3596513964,0,0,0,0,0,0,0,29917,0
0.510272180480956,"150405",2019,2763355.24295854,0,0,99859.5262536478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709302.715376746,0,0,0,0,0,0,0,0,6638.07989070988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169297.626848299,0,0,0,0,15394.0720060604,0,0,0,0,0,0,0,0,88046.0683446796,0,0,0,0,0,0,45768.4601703124,0,0,0,0,0,0,0,30077,0
0,"150500",2003,174448.652557576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.019070836501,15651.486438673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.456970571227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12016,22.8029294274301
0.00089364788818359,"150500",2004,200173.799471244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3628969488478,17959.5397377333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.432192005196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12454,6.90541191585033
0.0223412087402344,"150500",2005,221075.481340214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5172556655278,19834.8330433647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.662059427579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12646,1.02799304127787
0.0277030982666016,"150500",2006,271721.864348304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0066633295882,24378.8129778462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.98827672402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12869,0
0.0312776931152344,"150500",2007,337642.553335577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2627177476553,30293.1995585723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522.17478174324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12103,0.0826241427745187
0.0348522864990234,"150500",2008,406778.885677366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.311750427376,36496.0928008113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.85818939802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12568,0.238701464035646
0.0366395835571289,"150500",2009,477523.039709336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.757272241109,42843.2393749663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152.79004842882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12677,0.0788830164865504
0.0455760689086914,"150500",2010,569168.875584429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.357152765149,51065.6792524337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565.95177476549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13670,0
0.0446824201049804,"150500",2011,724323.668014909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.618354031731,64986.1257220291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265.42732952341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13844,0
0.0437887723388672,"150500",2012,839282.918449323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.967327011714,75300.2389169154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783.69160104565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14012,0.0713673993719669
0.0562998529052734,"150500",2013,798283.465401395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.856854107118,71621.778957697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598.85609118977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14305,0
0.0562998529052734,"150500",2014,693775.056056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.085060523718,62245.3124295399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127.70675407786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14472,0
0.0571935180664062,"150500",2015,628658.277914362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.027250672658,56403.0525147718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.14447474666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14635,0
0.0571935181884765,"150500",2016,624638.72368891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.036027837624,56042.419184982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816.02334630657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14791,0
0.0571935181884765,"150500",2017,649559.959835025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.181609402085,58278.345825041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928.37434240208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14942,0
0.0562998612670898,"150500",2018,654383.424853876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.371076791378,58711.105816151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950.11969629715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15218,0
0.0571935185546874,"150500",2019,689755.501831092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.093837688684,61884.6790997501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109.58562563777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15363,0
0,"150560",2003,174448.652557576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.019070836501,15651.486438673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.456970571227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8313,29.2313244316131
0.00089364788818359,"150560",2004,200173.799471244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3628969488478,17959.5397377333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.432192005196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8710,9.07003444316877
0.0223412087402344,"150560",2005,221075.481340214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5172556655278,19834.8330433647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.662059427579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8884,2.02611436289959
0.0277030982666016,"150560",2006,271721.864348304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0066633295882,24378.8129778462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.98827672402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9086,0.440237728373322
0.0312776931152344,"150560",2007,337642.553335577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2627177476553,30293.1995585723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522.17478174324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7679,0.260450579502539
0.0348522864990234,"150560",2008,406778.885677366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.311750427376,36496.0928008113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.85818939802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7908,0.252908447142135
0.0366395835571289,"150560",2009,477523.039709336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.757272241109,42843.2393749663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152.79004842882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7916,0.126326427488631
0.0455760689086914,"150560",2010,569168.875584429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.357152765149,51065.6792524337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565.95177476549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7854,0.127323656735421
0.0446824201049804,"150560",2011,724323.668014909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.618354031731,64986.1257220291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265.42732952341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7862,0
0.0437887723388672,"150560",2012,839282.918449323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.967327011714,75300.2389169154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783.69160104565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7869,0
0.0562998529052734,"150560",2013,798283.465401395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.856854107118,71621.778957697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598.85609118977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7889,0
0.0562998529052734,"150560",2014,693775.056056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.085060523718,62245.3124295399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127.70675407786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7881,0
0.0571935180664062,"150560",2015,628658.277914362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.027250672658,56403.0525147718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.14447474666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7874,0
0.0571935181884765,"150560",2016,624638.72368891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.036027837624,56042.419184982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816.02334630657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7867,0
0.0571935181884765,"150560",2017,649559.959835025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.181609402085,58278.345825041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928.37434240208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860,0.127226463104326
0.0562998612670898,"150560",2018,654383.424853876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.371076791378,58711.105816151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950.11969629715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8073,0
0.0571935185546874,"150560",2019,689755.501831092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.093837688684,61884.6790997501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109.58562563777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8077,0.123808344682432
0,"150655",2003,174448.652557576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.019070836501,15651.486438673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.456970571227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19574,1.83917441504036
0.00089364788818359,"150655",2004,200173.799471244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3628969488478,17959.5397377333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.432192005196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19700,1.77664974619289
0.0223412087402344,"150655",2005,221075.481340214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5172556655278,19834.8330433647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.662059427579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19755,0.911161731207289
0.0277030982666016,"150655",2006,271721.864348304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0066633295882,24378.8129778462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.98827672402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19818,1.36239782016349
0.0312776931152344,"150655",2007,337642.553335577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2627177476553,30293.1995585723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522.17478174324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18123,0.717320531920764
0.0348522864990234,"150655",2008,406778.885677366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.311750427376,36496.0928008113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.85818939802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18523,0.269934675808454
0.0366395835571289,"150655",2009,477523.039709336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.757272241109,42843.2393749663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152.79004842882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18417,0.380083618396047
0.0455760689086914,"150655",2010,569168.875584429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.357152765149,51065.6792524337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565.95177476549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19424,0.46334431630972
0.0446824201049804,"150655",2011,724323.668014909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.618354031731,64986.1257220291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265.42732952341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19426,0
0.0437887723388672,"150655",2012,839282.918449323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.967327011714,75300.2389169154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783.69160104565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19428,0.0514721021206506
0.0562998529052734,"150655",2013,798283.465401395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.856854107118,71621.778957697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598.85609118977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19455,0.15420200462606
0.0562998529052734,"150655",2014,693775.056056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.085060523718,62245.3124295399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127.70675407786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19418,0.0514986095375425
0.0571935180664062,"150655",2015,628658.277914362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.027250672658,56403.0525147718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.14447474666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19383,0
0.0571935181884765,"150655",2016,624638.72368891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.036027837624,56042.419184982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816.02334630657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19348,0
0.0571935181884765,"150655",2017,649559.959835025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.181609402085,58278.345825041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928.37434240208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19316,0
0.0562998612670898,"150655",2018,654383.424853876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.371076791378,58711.105816151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950.11969629715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19852,0.0503727584122506
0.0571935185546874,"150655",2019,689755.501831092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.093837688684,61884.6790997501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109.58562563777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19848,0.0503829101168883
0.0357450601196289,"150660",2003,417887.214589365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21082.3136598796,0,0,0,0,0,0,101187.844945513,15651.486438673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.456970571227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21745,9.47344217061393
0.0384259609985352,"150660",2004,479511.135617397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24191.2262724401,0,0,0,0,0,0,116109.554795014,17959.5397377333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.432192005196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22388,0.714668572449527
0.0589798947143555,"150660",2005,529580.571456543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26717.2177703406,0,0,0,0,0,0,128233.444048672,19834.8330433647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.662059427579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22669,0.308791742026556
