"gold_mining_area_nb50_100km","cd_mun","year","k12it_nb50_100km_2yrgp","e1n1ac_nb50_100km_2yrgp","n_pct_nb50_100km_2yrgp","elm_nb50_100km_2yrgp","q1p2_nb50_100km_2yrgp","e_nb_nb50_100km_2yrgp","n_qi_nb50_100km_2yrgp","np12x_nb50_100km_2yrgp","q1i_nb50_100km_2yrgp","q2pa_nb50_100km_2yrgp","pp4ja_nb50_100km_2yrgp","q2a_nb50_100km_2yrgp","pp4_gamma_jsp_nb50_100km_2yrgp","a3tu_nb50_100km_2yrgp","mp2_gamma_ac_nb50_100km_2yrgp","k2ut_nb50_100km_2yrgp","a3_gamma_ms_nb50_100km_2yrgp","a4pp1nv_nb50_100km_2yrgp","pp2acgm_nb50_100km_2yrgp","a4gu_nb50_100km_2yrgp","pp4_gamma_sr_nb50_100km_2yrgp","n1dl_nb50_100km_2yrgp","a3xi_nb50_100km_2yrgp","pp34_alfa_c_nb50_100km_2yrgp","pp4na_nb50_100km_2yrgp","a3s_nb50_100km_2yrgp","pp2_gamma_t_nb50_100km_2yrgp","pp3_alfa_i_nb50_100km_2yrgp","np3fcb_nb50_100km_2yrgp","pp3t_nb50_100km_2yrgp","a3_gamma_xg_nb50_100km_2yrgp","pp2_gamma_p4_nb50_100km_2yrgp","a3_gamma_rm_nb50_100km_2yrgp","a3av_nb50_100km_2yrgp","pp2_gamma_c1_nb50_100km_2yrgp","mp1_gamma_p_nb50_100km_2yrgp","n_pcu3_nb50_100km_2yrgp","pp34mv_nb50_100km_2yrgp","mp3f_nb50_100km_2yrgp","mp1_gamma_rc_nb50_100km_2yrgp","np1_gamma_ro_nb50_100km_2yrgp","n1r_nb50_100km_2yrgp","a4gnl_nb50_100km_2yrgp","mp1pl_nb50_100km_2yrgp","pp2iv_nb50_100km_2yrgp","mp2d7_nb50_100km_2yrgp","qfm_nb50_100km_2yrgp","pp2_gamma_acgr_nb50_100km_2yrgp","pp34_gamma_ju_nb50_100km_2yrgp","pp4_gamma_nc1_nb50_100km_2yrgp","a4is_nb50_100km_2yrgp","pp2bt_nb50_100km_2yrgp","pp4r_nb50_100km_2yrgp","q1p1_nb50_100km_2yrgp","o3d1t_nb50_100km_2yrgp","pp2p_nb50_100km_2yrgp","n_pcu5_nb50_100km_2yrgp","k2u_nb50_100km_2yrgp","n_pcu6_nb50_100km_2yrgp","pp34_gamma_jpa_nb50_100km_2yrgp","mp3mc_nb50_100km_2yrgp","pp4mp1rg_nb50_100km_2yrgp","a3mp_nb50_100km_2yrgp","d23p_nb50_100km_2yrgp","pp3_gamma_m4_nb50_100km_2yrgp","pp4sb_nb50_100km_2yrgp","pp2_gamma_p2_nb50_100km_2yrgp","qfpl_nb50_100km_2yrgp","pp1ro_nb50_100km_2yrgp","pp2_gamma_ci_nb50_100km_2yrgp","ssgg_nb50_100km_2yrgp","pp23_gamma_g_nb50_100km_2yrgp","pp2vnbs_nb50_100km_2yrgp","mp3_gamma_frp_nb50_100km_2yrgp","pp2ia_nb50_100km_2yrgp","pp2_gamma_pv_nb50_100km_2yrgp","pp34_gamma_tp_nb50_100km_2yrgp","a4_gamma_2pq_nb50_100km_2yrgp","pp2_gamma_i_nb50_100km_2yrgp","mp3_gamma_sc_nb50_100km_2yrgp","pop","malaria_allpop_api"
2.18300892974853,"171630",2011,0,0,8849108.13981524,0,0,0,0,1262376.23772858,0,0,0,996709.004682664,0,0,0,0,141429.773390495,0,0,0,0,2978140.81365717,380334.775769738,0,0,0,0,0,0,0,465768.093842097,0,1355332.84446637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114902.383909872,0,0,4608,0
2.21667543347168,"171630",2012,0,0,10253572.5853223,0,0,0,0,1462731.17912268,0,0,0,1154899.22424786,0,0,0,0,163876.452211082,0,0,0,0,3450809.11202225,440698.674765967,0,0,0,0,0,0,0,539691.331903746,0,1570441.16519266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133138.833318749,0,0,4627,0
2.26537302288818,"171630",2013,0,0,9752679.67002011,0,0,0,0,1391275.92013685,0,0,0,1098481.73322216,0,0,0,0,155870.993312308,0,0,0,0,3282235.10312055,419170.291157571,0,0,0,0,0,0,0,513327.100085895,0,1493724.21146767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126634.924773114,0,0,4772,0
2.31588482659912,"171630",2014,0,0,8475893.81219056,0,0,0,0,1209135.06456973,0,0,0,954672.442902342,0,0,0,0,135464.921684756,0,0,0,0,2852536.65064104,364294.019416845,0,0,0,0,0,0,0,446124.156484142,0,1298171.19288939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110056.334423772,0,0,4793,0
2.44618475854493,"171630",2015,0,0,7680358.00832026,0,0,0,0,1095647.30069558,0,0,0,865068.192763576,0,0,0,0,122750.369360645,0,0,0,0,2584801.46097015,330101.880864436,0,0,0,0,0,0,0,404251.553155379,0,1176326.6197529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99726.5973580585,0,0,4814,0
2.53571470892334,"171630",2016,0,0,7631250.85969931,0,0,0,0,1088641.88313912,0,0,0,859537.066185455,0,0,0,0,121965.520448011,0,0,0,0,2568274.5973315,327991.255017815,0,0,0,0,0,0,0,401666.824542527,0,1168805.34977038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99088.9592645453,0,0,4834,0
2.82559926184082,"171630",2017,0,0,7935715.1805177,0,0,0,0,1132075.4718991,0,0,0,893830.050898672,0,0,0,0,126831.583696249,0,0,0,0,2670741.15167859,341077.135239725,0,0,0,0,0,0,0,417692.14190897,0,1215437.22356529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103042.315436127,0,0,4853,0
3.1544930947876,"171630",2018,0,0,7994643.75823132,0,0,0,0,1140481.97287676,0,0,0,900467.402721285,0,0,0,0,127773.402381316,0,0,0,0,2690573.38783243,343609.886228527,0,0,0,0,0,0,0,420793.816211152,0,1224462.74744759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103807.481140143,0,0,4831,0
4.37919338189697,"171630",2019,0,0,8426786.66356961,0,0,0,0,1202129.64701327,0,0,0,949141.316324221,0,0,0,0,134680.072772122,0,0,0,0,2836009.78700239,362183.393570223,0,0,0,0,0,0,0,443539.42787129,0,1290649.92290687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109418.696330258,0,0,4849,0
0.226584533630371,"171665",2003,0,0,1346251.86463507,0,0,0,0,0,0,0,0,156275.539074786,0,0,0,0,2480.73556153432,0,0,0,0,405653.506971267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4992,0
0.23720511706543,"171665",2004,0,0,1544777.48517035,0,0,0,0,0,0,0,0,179320.779853499,0,0,0,0,2846.55831704896,0,0,0,0,465473.378950135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170,0.193423597678917
0.247826117370606,"171665",2005,0,0,1706079.55186773,0,0,0,0,0,0,0,0,198045.03798765,0,0,0,0,3143.78930592758,0,0,0,0,514077.024936722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5407,0.184945441094877
0.250481420043945,"171665",2006,0,0,2096926.86746485,0,0,0,0,0,0,0,0,243415.355790278,0,0,0,0,3864.00285615715,0,0,0,0,631847.397945829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5553,0
0.285883465393067,"171665",2007,0,0,2605648.77024856,0,0,0,0,0,0,0,0,302468.785304543,0,0,0,0,4801.42366746206,0,0,0,0,785135.81994051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4799,0
0.358457223205566,"171665",2008,0,0,3139186.37552438,0,0,0,0,0,0,0,0,364402.869907464,0,0,0,0,5784.57232306847,0,0,0,0,945901.725910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4940,0
0.44519481262207,"171665",2009,0,0,3685131.83214599,0,0,0,0,0,0,0,0,427777.282066291,0,0,0,0,6790.5849010094,0,0,0,0,1110406.37389698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4971,0
0.491217331970215,"171665",2010,0,0,4392379.35526552,0,0,0,0,0,0,0,0,509875.952336115,0,0,0,0,8093.82846746141,0,0,0,0,1323514.66781042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5054,0
0.513344644042968,"171665",2011,0,0,5589737.00494792,0,0,0,0,0,0,0,0,648867.560878962,0,0,0,0,10300.1969631867,0,0,0,0,1684303.27093277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5090,0
0.528390560974121,"171665",2012,0,0,6476898.37298027,0,0,0,0,0,0,0,0,751850.980755718,0,0,0,0,11934.9674042244,0,0,0,0,1951623.3242196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124,0
0.566447630737306,"171665",2013,0,0,6160498.16406164,0,0,0,0,0,0,0,0,715122.628126445,0,0,0,0,11351.9373854292,0,0,0,0,1856285.40289455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,0
0.58237931982422,"171665",2014,0,0,5353987.83057475,0,0,0,0,0,0,0,0,621501.337455687,0,0,0,0,9865.78244103605,0,0,0,0,1613267.17296162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344,0
0.611586427612307,"171665",2015,0,0,4851469.85346393,0,0,0,0,0,0,0,0,563168.071719375,0,0,0,0,8939.7935908984,0,0,0,0,1461848.12197567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5381,0
0.640793835876466,"171665",2016,0,0,4820450.22509946,0,0,0,0,0,0,0,0,559567.252829612,0,0,0,0,8882.6337850621,0,0,0,0,1452501.26693202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5418,0
0.66469190588379,"171665",2017,0,0,5012771.92056023,0,0,0,0,0,0,0,0,581892.329899834,0,0,0,0,9237.02458051212,0,0,0,0,1510451.76808246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5453,0
0.683279648925783,"171665",2018,0,0,5049995.47419867,0,0,0,0,0,0,0,0,586213.312521242,0,0,0,0,9305.61634678059,0,0,0,0,1521667.99401464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5443,0
0.757626315307618,"171665",2019,0,0,5322968.20221028,0,0,0,0,0,0,0,0,617900.518565924,0,0,0,0,9808.62263519974,0,0,0,0,1603920.31791797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5477,0
0,"171700",2003,0,0,0,0,0,0,0,0,0,0,0,67773.4771925072,0,0,0,0,0,0,459320.393616822,0,0,0,0,0,355317.348906284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139022.667530937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66315.4756252956,0,0,0,0,0,0,0,0,0,0,0,4604,0
0,"171700",2004,0,0,0,0,0,0,0,0,0,0,0,77767.7226742938,0,0,0,0,0,0,527054.276527362,0,0,0,0,0,407714.377301629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159523.706055055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76094.7162677385,0,0,0,0,0,0,0,0,0,0,0,4568,0
0,"171700",2005,0,0,0,0,0,0,0,0,0,0,0,85888.0471288731,0,0,0,0,0,0,582088.056396428,0,0,0,0,0,450286.962876137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176180.799857188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84040.3492903375,0,0,0,0,0,0,0,0,0,0,0,4520,0
0,"171700",2006,0,0,0,0,0,0,0,0,0,0,0,105564.217929613,0,0,0,0,0,0,715439.138433972,0,0,0,0,0,553443.612573891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216542.219468924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103293.229313437,0,0,0,0,0,0,0,0,0,0,0,4490,0
0,"171700",2007,0,0,0,0,0,0,0,0,0,0,0,131174.47198485,0,0,0,0,0,0,889007.213447523,0,0,0,0,0,687710.997879735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269076.130703711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128352.53346768,0,0,0,0,0,0,0,0,0,0,0,4397,0
0.00087604064941406,"171700",2008,0,0,0,0,0,0,0,0,0,0,0,158034.006721545,0,0,0,0,0,0,1071042.02379937,0,0,0,0,0,828528.011715256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324172.671746288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154634.242698544,0,0,0,0,0,0,0,0,0,0,0,4521,0
0.00438018908691406,"171700",2009,0,0,0,0,0,0,0,0,0,0,0,185518.181803989,0,0,0,0,0,0,1257310.20185439,0,0,0,0,0,972619.839841937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380550.52770306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181527.154472631,0,0,0,0,0,0,0,0,0,0,0,4500,0
0.0481821104736328,"171700",2010,0,0,0,0,0,0,0,0,0,0,0,221122.681330971,0,0,0,0,0,0,1498612.15971043,0,0,0,0,0,1159284.25349048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453585.477441368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216365.699259492,0,0,0,0,0,0,0,0,0,0,0,4506,0
0.0727111735839844,"171700",2011,0,0,0,0,0,0,0,0,0,0,0,281400.474434731,0,0,0,0,0,0,1907132.14129747,0,0,0,0,0,1475303.83121871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577232.366125561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275346.744425062,0,0,0,0,0,0,0,0,0,0,0,4493,0
0.110380876586914,"171700",2012,0,0,0,0,0,0,0,0,0,0,0,326062.258995165,0,0,0,0,0,0,2209817.93098565,0,0,0,0,0,1709453.05219436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668846.382160878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319047.726108308,0,0,0,0,0,0,0,0,0,0,0,4479,0
0.155934985839844,"171700",2013,0,0,0,0,0,0,0,0,0,0,0,310133.930198634,0,0,0,0,0,0,2101867.05469079,0,0,0,0,0,1625945.28787506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636172.851890123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303462.06127577,0,0,0,0,0,0,0,0,0,0,0,4576,0
0.18834848828125,"171700",2014,0,0,0,0,0,0,0,0,0,0,0,269532.307925737,0,0,0,0,0,0,1826698.15534546,0,0,0,0,0,1413082.36000252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552887.382879459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263733.896162775,0,0,0,0,0,0,0,0,0,0,0,4562,0
0.196232857177734,"171700",2015,0,0,0,0,0,0,0,0,0,0,0,244234.374043375,0,0,0,0,0,0,1655246.76418349,0,0,0,0,0,1280452.38184226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500994.129101768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238980.193280144,0,0,0,0,0,0,0,0,0,0,0,4547,0
0.269819347900391,"171700",2016,0,0,0,0,0,0,0,0,0,0,0,242672.773179001,0,0,0,0,0,0,1644663.34492555,0,0,0,0,0,1272265.34611436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497790.841816283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237452.186922086,0,0,0,0,0,0,0,0,0,0,0,4534,0
0.320629465148926,"171700",2017,0,0,0,0,0,0,0,0,0,0,0,252354.698518037,0,0,0,0,0,0,1710280.54418867,0,0,0,0,0,1323024.96752206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517651.222945097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246925.826322393,0,0,0,0,0,0,0,0,0,0,0,4520,0
0.341654628051758,"171700",2018,0,0,0,0,0,0,0,0,0,0,0,254228.619535203,0,0,0,0,0,0,1722980.64716209,0,0,0,0,0,1332849.41029025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521495.167646484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248759.433932412,0,0,0,0,0,0,0,0,0,0,0,4464,0
0.342530680236817,"171700",2019,0,0,0,0,0,0,0,0,0,0,0,267970.707061363,0,0,0,0,0,0,1816114.73608752,0,0,0,0,0,1404895.32427462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549684.095593973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262205.889804717,0,0,0,0,0,0,0,0,0,0,0,4447,0
0.425681787048339,"171780",2003,0,0,0,0,0,0,0,0,0,0,0,46354.8311875577,0,0,0,0,0,0,256712.484196589,0,0,57075.6579331857,0,0,243825.318097906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180494.29764055,0,0,0,0,0,0,0,0,0,223589.727587942,0,0,0,0,0,192522.33338216,0,0,0,0,129499.487690739,0,0,0,0,0,0,0,0,0,0,0,4438,0
0.425681787048339,"171780",2004,0,0,0,0,0,0,0,0,0,0,0,53190.5666602899,0,0,0,0,0,0,294568.703053597,0,0,65492.344814965,0,0,279781.125364861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207110.968252838,0,0,0,0,0,0,0,0,0,256561.484642289,0,0,0,0,0,220912.723550312,0,0,0,0,148596.186330984,0,0,0,0,0,0,0,0,0,0,0,4377,0
0.425681787048339,"171780",2005,0,0,0,0,0,0,0,0,0,0,0,58744.6017323142,0,0,0,0,0,0,325326.880877293,0,0,72330.9029069392,0,0,308995.218771521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228737.013126993,0,0,0,0,0,0,0,0,0,283351.037251017,0,0,0,0,0,243979.915563719,0,0,0,0,164112.253977383,0,0,0,0,0,0,0,0,0,0,0,4296,0
0.425681787048339,"171780",2006,0,0,0,0,0,0,0,0,0,0,0,72202.4559500506,0,0,0,0,0,0,399856.311784119,0,0,88901.2552125772,0,0,379783.21435882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281138.583417497,0,0,0,0,0,0,0,0,0,348264.183979714,0,0,0,0,0,299873.496231337,0,0,0,0,201708.879441555,0,0,0,0,0,0,0,0,0,0,0,4247,0.235460324935248
0.425681787048339,"171780",2007,0,0,0,0,0,0,0,0,0,0,0,89719.0281045072,0,0,0,0,0,0,496862.872636105,0,0,110469.015354007,0,0,471919.970509745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349343.801883211,0,0,0,0,0,0,0,0,0,432754.311458395,0,0,0,0,0,372623.871060404,0,0,0,0,250644.169722773,0,0,0,0,0,0,0,0,0,0,0,4529,0
0.425681787048339,"171780",2008,0,0,0,0,0,0,0,0,0,0,0,108090.06719048,0,0,0,0,0,0,598601.460830954,0,0,133088.861352489,0,0,568551.202555493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420876.104165433,0,0,0,0,0,0,0,0,0,521365.908556447,0,0,0,0,0,448923.044649794,0,0,0,0,301966.547326826,0,0,0,0,0,0,0,0,0,0,0,4660,0
0.425681787048339,"171780",2009,0,0,0,0,0,0,0,0,0,0,0,126888.339745645,0,0,0,0,0,0,702706.062716252,0,0,156234.750283724,0,0,667429.672566714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494071.94836928,0,0,0,0,0,0,0,0,0,612038.240480747,0,0,0,0,0,526996.617633607,0,0,0,0,354482.468601891,0,0,0,0,0,0,0,0,0,0,0,4664,0
0.425681787048339,"171780",2010,0,0,0,0,0,0,0,0,0,0,0,151240.647365966,0,0,0,0,0,0,837568.842387211,0,0,186219.197298477,0,0,795522.23594847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588893.837420539,0,0,0,0,0,0,0,0,0,729500.124980649,0,0,0,0,0,628137.382602302,0,0,0,0,422514.457504168,0,0,0,0,0,0,0,0,0,0,0,4544,0
0.425681787048339,"171780",2011,0,0,0,0,0,0,0,0,0,0,0,192468.676964427,0,0,0,0,0,0,1065889.16252662,0,0,236982.340089355,0,0,1012380.69867744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749425.632162044,0,0,0,0,0,0,0,0,0,928361.034852365,0,0,0,0,0,799366.923422527,0,0,0,0,537691.421257893,0,0,0,0,0,0,0,0,0,0,0,4542,0
0.425681787048339,"171780",2012,0,0,0,0,0,0,0,0,0,0,0,223015.869901768,0,0,0,0,0,0,1235059.14078516,0,0,274594.409645951,0,0,1173058.21263082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868368.879130348,0,0,0,0,0,0,0,0,0,1075703.57439913,0,0,0,0,0,926236.479667409,0,0,0,0,623029.793428205,0,0,0,0,0,0,0,0,0,0,0,4540,0
0.425681787048339,"171780",2013,0,0,0,0,0,0,0,0,0,0,0,212121.416451108,0,0,0,0,0,0,1174725.79175478,0,0,261180.314877642,0,0,1115753.64458348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825948.560182398,0,0,0,0,0,0,0,0,0,1023154.83639604,0,0,0,0,0,880989.295166662,0,0,0,0,592594.429855793,0,0,0,0,0,0,0,0,0,0,0,4654,0
0.425681787048339,"171780",2014,0,0,0,0,0,0,0,0,0,0,0,184351.241090987,0,0,0,0,0,0,1020934.9026363,0,0,226987.524417771,0,0,969683.177550189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717818.335811624,0,0,0,0,0,0,0,0,0,889207.073352398,0,0,0,0,0,765653.335099628,0,0,0,0,515014.091623801,0,0,0,0,0,0,0,0,0,0,0,4652,0
0.425681787048339,"171780",2015,0,0,0,0,0,0,0,0,0,0,0,167048.285671126,0,0,0,0,0,0,925111.34862954,0,0,205682.785742718,0,0,878670.040382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650444.888306722,0,0,0,0,0,0,0,0,0,805747.313286842,0,0,0,0,0,693790.159967773,0,0,0,0,466675.573178088,0,0,0,0,0,0,0,0,0,0,0,4649,0
0.425681787048339,"171780",2016,0,0,0,0,0,0,0,0,0,0,0,165980.201998146,0,0,0,0,0,0,919196.314403418,0,0,204367.678410833,0,0,873051.945468316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646286.03350266,0,0,0,0,0,0,0,0,0,800595.47622122,0,0,0,0,0,689354.161481714,0,0,0,0,463691.71400056,0,0,0,0,0,0,0,0,0,0,0,4647,0
0.425681787048339,"171780",2017,0,0,0,0,0,0,0,0,0,0,0,172602.320756886,0,0,0,0,0,0,955869.526529305,0,0,212521.343851605,0,0,907884.13386091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672070.933234361,0,0,0,0,0,0,0,0,0,832536.865961824,0,0,0,0,0,716857.352038228,0,0,0,0,482191.64086286,0,0,0,0,0,0,0,0,0,0,0,4645,0
