dsei,polo_base,year,birth_total_live_births,child_mort_imr,child_mort_congenital_Q_per1k,child_mort_circulatory_I_per1k,child_mort_endocrine_E_per1k,child_mort_external_VWXY_per1k
ALTO RIO JURUÁ,FEIJÓ,2012,122,8.196721311475411,0,0,0,0
ALTO RIO JURUÁ,FEIJÓ,2013,104,48.07692307692308,9.615384615384617,0,0,0
ALTO RIO JURUÁ,FEIJÓ,2014,108,27.777777777777775,0,9.25925925925926,0,0
ALTO RIO JURUÁ,FEIJÓ,2015,116,8.620689655172413,0,0,0,0
ALTO RIO JURUÁ,FEIJÓ,2016,107,9.345794392523365,0,0,0,0
ALTO RIO JURUÁ,FEIJÓ,2017,156,32.05128205128205,6.41025641025641,0,6.41025641025641,0
ALTO RIO JURUÁ,FEIJÓ,2018,132,106.06060606060606,0,7.575757575757576,7.575757575757576,0
ALTO RIO JURUÁ,FEIJÓ,2019,125,112,8,0,8,0
ALTO RIO JURUÁ,FEIJÓ,2020,114,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,FEIJÓ,2021,129,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,FEIJÓ,2022,87,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2000,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2001,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2002,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2005,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2007,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2008,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2009,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2010,148,60.810810810810814,6.756756756756757,6.756756756756757,0,6.756756756756757
ALTO RIO JURUÁ,JORDAO,2011,138,137.68115942028984,0,0,0,36.231884057971016
ALTO RIO JURUÁ,JORDAO,2012,155,77.41935483870968,0,0,0,6.451612903225806
ALTO RIO JURUÁ,JORDAO,2013,157,50.955414012738856,6.369426751592357,0,6.369426751592357,6.369426751592357
ALTO RIO JURUÁ,JORDAO,2014,142,14.084507042253522,0,0,0,0
ALTO RIO JURUÁ,JORDAO,2015,130,0,0,0,0,0
ALTO RIO JURUÁ,JORDAO,2016,151,0,0,0,0,0
ALTO RIO JURUÁ,JORDAO,2017,166,30.120481927710845,0,0,0,0
ALTO RIO JURUÁ,JORDAO,2018,138,21.73913043478261,0,0,0,0
ALTO RIO JURUÁ,JORDAO,2019,114,17.543859649122805,0,0,0,0
ALTO RIO JURUÁ,JORDAO,2020,144,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2021,145,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,JORDAO,2022,85,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2000,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2001,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2002,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2005,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2007,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2008,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2009,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2010,54,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2011,57,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2012,46,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2013,39,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2014,39,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2015,34,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2016,37,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2017,30,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2018,40,25,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2019,47,0,0,0,0,0
ALTO RIO JURUÁ,MANCIO LIMA,2020,51,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2021,39,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MANCIO LIMA,2022,33,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2000,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2001,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2002,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2005,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2007,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2008,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2009,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2010,96,31.25,0,0,0,10.416666666666666
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2011,109,45.87155963302752,0,0,0,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2012,77,0,0,0,0,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2013,72,0,0,0,0,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2014,102,49.01960784313725,0,0,0,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2015,63,0,0,0,0,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2016,81,12.34567901234568,0,0,0,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2017,81,61.72839506172839,0,0,12.34567901234568,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2018,109,36.69724770642202,0,0,0,9.174311926605505
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2019,127,31.496062992125985,0,0,0,0
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2020,114,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2021,100,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,MARECHAL THAUMATURGO,2022,78,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2000,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2001,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2002,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2005,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2007,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2008,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2009,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2010,15,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2011,29,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2012,17,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2013,33,30.303030303030305,0,0,0,30.303030303030305
ALTO RIO JURUÁ,PORTO WALTER,2014,16,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2015,24,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2016,13,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2017,28,35.714285714285715,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2018,22,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2019,23,0,0,0,0,0
ALTO RIO JURUÁ,PORTO WALTER,2020,27,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2021,35,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,PORTO WALTER,2022,27,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2000,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2001,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2002,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2005,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2007,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2008,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2009,NA,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2010,104,0,0,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2011,97,0,0,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2012,88,0,0,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2013,117,42.73504273504273,0,8.547008547008549,0,0
ALTO RIO JURUÁ,TARAUACÁ,2014,110,9.09090909090909,0,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2015,70,0,0,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2016,60,0,0,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2017,101,49.504950495049506,0,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2018,145,13.79310344827586,6.896551724137931,0,0,0
ALTO RIO JURUÁ,TARAUACÁ,2019,137,43.79562043795621,0,0,14.5985401459854,0
ALTO RIO JURUÁ,TARAUACÁ,2020,157,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2021,146,NA,NA,NA,NA,NA
ALTO RIO JURUÁ,TARAUACÁ,2022,131,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2010,31,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2011,41,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2012,37,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2013,37,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2014,47,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2015,39,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2016,51,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2017,44,0,0,0,0,0
ALTO RIO NEGRO,BALAIO,2018,34,58.8235294117647,0,0,0,0
ALTO RIO NEGRO,BALAIO,2019,50,40,0,0,0,0
ALTO RIO NEGRO,BALAIO,2020,38,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2021,30,NA,NA,NA,NA,NA
ALTO RIO NEGRO,BALAIO,2022,41,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2010,44,0,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2011,34,58.8235294117647,29.41176470588235,0,0,0
ALTO RIO NEGRO,CAMARÃO,2012,58,0,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2013,54,0,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2014,39,25.64102564102564,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2015,47,42.5531914893617,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2016,36,0,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2017,45,0,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2018,46,0,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2019,52,0,0,0,0,0
ALTO RIO NEGRO,CAMARÃO,2020,36,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2021,52,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAMARÃO,2022,39,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2010,26,38.46153846153847,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2011,47,63.82978723404255,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2012,30,33.333333333333336,0,0,33.333333333333336,0
ALTO RIO NEGRO,CANADÁ,2013,35,0,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2014,47,42.5531914893617,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2015,30,0,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2016,19,52.63157894736842,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2017,36,27.777777777777775,0,0,27.777777777777775,0
ALTO RIO NEGRO,CANADÁ,2018,36,55.55555555555555,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2019,27,0,0,0,0,0
ALTO RIO NEGRO,CANADÁ,2020,26,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2021,25,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CANADÁ,2022,26,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2010,35,0,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2011,19,52.63157894736842,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2012,28,0,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2013,18,0,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2014,35,28.57142857142857,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2015,23,43.47826086956522,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2016,30,33.333333333333336,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2017,31,0,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2018,32,31.25,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2019,36,55.55555555555555,0,0,0,0
ALTO RIO NEGRO,CARURU - TIQUIÉ,2020,34,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2021,30,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - TIQUIÉ,2022,22,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2010,31,64.51612903225806,0,0,32.25806451612903,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2011,32,0,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2012,24,0,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2013,26,0,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2014,31,32.25806451612903,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2015,23,43.47826086956522,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2016,32,93.75,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2017,29,0,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2018,35,28.57142857142857,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2019,23,0,0,0,0,0
ALTO RIO NEGRO,CARURU - UAUPÉS,2020,26,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2021,35,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CARURU - UAUPÉS,2022,12,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2010,33,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2011,31,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2012,35,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2013,39,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2014,38,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2015,37,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2016,28,35.714285714285715,0,35.714285714285715,0,0
ALTO RIO NEGRO,CAUBURIS,2017,29,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2018,37,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2019,26,0,0,0,0,0
ALTO RIO NEGRO,CAUBURIS,2020,19,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2021,16,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2022,10,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CAUBURIS,2023,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2010,21,0,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2011,33,0,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2012,32,0,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2013,31,0,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2014,33,0,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2015,26,38.46153846153847,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2016,28,0,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2017,27,0,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2018,28,35.714285714285715,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2019,29,34.48275862068965,0,0,0,0
ALTO RIO NEGRO,CUCUÍ,2020,16,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2021,25,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUCUÍ,2022,17,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2010,20,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2011,19,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2012,22,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2013,29,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2014,12,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2015,34,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2016,21,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2017,12,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2018,31,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2019,20,0,0,0,0,0
ALTO RIO NEGRO,CUMARÚ,2020,5,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2021,8,NA,NA,NA,NA,NA
ALTO RIO NEGRO,CUMARÚ,2022,7,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ESTRADA,2016,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ESTRADA,2017,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2010,56,17.857142857142858,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2011,62,0,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2012,58,51.72413793103448,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2013,56,0,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2014,55,18.18181818181818,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2015,58,0,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2016,54,0,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2017,58,0,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2018,47,21.27659574468085,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2019,65,0,0,0,0,0
ALTO RIO NEGRO,ILHA DAS FLORES,2020,63,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2021,61,NA,NA,NA,NA,NA
ALTO RIO NEGRO,ILHA DAS FLORES,2022,36,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2010,54,37.03703703703704,0,0,0,0
ALTO RIO NEGRO,JURUTI,2011,56,35.714285714285715,0,0,0,0
ALTO RIO NEGRO,JURUTI,2012,59,0,0,0,0,0
ALTO RIO NEGRO,JURUTI,2013,53,0,0,0,0,0
ALTO RIO NEGRO,JURUTI,2014,57,35.08771929824561,0,0,0,17.543859649122805
ALTO RIO NEGRO,JURUTI,2015,40,50,0,0,25,0
ALTO RIO NEGRO,JURUTI,2016,56,35.714285714285715,0,0,0,0
ALTO RIO NEGRO,JURUTI,2017,59,0,0,0,0,0
ALTO RIO NEGRO,JURUTI,2018,52,38.46153846153847,0,0,0,0
ALTO RIO NEGRO,JURUTI,2019,59,16.949152542372882,0,0,0,0
ALTO RIO NEGRO,JURUTI,2020,62,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2021,54,NA,NA,NA,NA,NA
ALTO RIO NEGRO,JURUTI,2022,36,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2000,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2001,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2002,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2005,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2007,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2008,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2009,NA,NA,NA,NA,NA,NA
ALTO RIO NEGRO,MARABITANA DO WAUPES,2010,41,0,0,0,0,0
ALTO RIO NEGRO,MARABITANA DO WAUPES,2011,44,0,0,0,0,0
ALTO RIO NEGRO,MARABITANA DO WAUPES,2012,37,0,0,0,0,0
ALTO RIO NEGRO,MARABITANA DO WAUPES,2013,42,0,0,0,0,0
ALTO RIO NEGRO,MARABITANA DO WAUPES,2014,38,0,0,0,0,0
ALTO RIO NEGRO,MARABITANA DO WAUPES,2015,53,0,0,0,0,0
ALTO RIO NEGRO,MARABITANA DO WAUPES,2016,39,0,0,0,0,0
ALTO RIO NEGRO,MARABITANA DO WAUPES,2017,34,0,0,0,0,0
