cd_mun,year,gold_mining_area,malaria_allpop_api,pop
130440,2005,0,1.1125945705385,8988
140002,2005,0.0124940576171875,310.169213077049,6087
140005,2005,0,95.5569631707538,22102
140010,2005,0,6.58190842310853,242179
140015,2005,0,196.499287185173,12626
140017,2005,0,576.225911085671,10482
140020,2005,0,268.28581088696,17746
140023,2005,0,202.419492247402,5869
140028,2005,0,164.521452145215,6060
140030,2005,0,189.37247832432,11649
140040,2005,0,81.1621368322399,5335
140045,2005,0,76.080340839927,8215
140047,2005,0,164.005687588869,24615
140050,2005,0,89.2857142857143,5432
140060,2005,0,147.303543913713,6490
140070,2005,0,137.480559875583,6430
150010,2005,0,0.121990271275866,131158
150013,2005,0,0.287686996547756,6952
150020,2005,0,1.65888724445818,61487
150030,2005,0,38.0200253842899,35455
150034,2005,0.448393155517578,0.126450226029779,31633
150040,2005,0,61.7268524303386,40015
150050,2005,6.62958310046386,42.7654609101517,34280
150060,2005,23.608142148193,55.6055830706889,84398
150070,2005,0,571.695760598504,20852
150080,2005,0,0.613890092933835,482171
150085,2005,0,364.244186046512,6880
150090,2005,0,122.265456117596,34695
150095,2005,0,2.34143936904371,24344
150100,2005,0,4.45023336589602,18426
150110,2005,0,8.14798502532482,13623
150120,2005,0,147.095292766935,21775
150125,2005,0.28466336352539,0,3412
150130,2005,0,1.07933081489477,74120
150140,2005,0,0.33858013999862,1405871
150145,2005,0,1.16333178222429,17192
150150,2005,0,0.135697485073277,44216
150157,2005,0,4.55192034139403,14060
150160,2005,0,0.188377131016295,10617
150170,2005,0,15.6408952187182,102232
150172,2005,0,21.2560852171398,20747
150175,2005,0,11.5706548498277,8124
150178,2005,0,25.8681224092237,44147
150180,2005,0,49.3419894107841,85181
150190,2005,0,0.709667244914051,25364
150195,2005,0.707636300964357,100.461199117706,19948
150200,2005,0,1.66935298180981,17372
150210,2005,0,0.10434848599833,105416
150215,2005,0.562406666870116,0.819611057298264,13421
150220,2005,0,0.493023714440665,60849
150230,2005,0.0017872954711914,0.0952852841407173,52474
150240,2005,0,0.0581354038149744,154811
150250,2005,0,100.23673422253,17319
150260,2005,0,0.994282873477504,12069
150270,2005,0.247826117370606,0.99493487698987,44224
150275,2005,0,0.366852810500143,24533
150276,2005,21.2477862750241,3.56448476992871,6172
150277,2005,15.733953440918,1.29666279942674,14653
150280,2005,0,95.5234249489818,23031
150285,2005,0,5.69395017793594,9835
150290,2005,0,4.0733883184649,29705
150293,2005,0,0.978972486794069,49031
150295,2005,0.0453391280517578,1.83060776177691,40970
150300,2005,0,8.05322128851541,14280
150304,2005,1.16322211303711,0.0658718134510243,15181
150307,2005,0,0.677481275170311,26569
150309,2005,0,75.1809479336913,29981
150310,2005,0,1.40159626240997,25685
150320,2005,0,0.309066898935124,35591
150330,2005,0,0.0674013412866916,59346
150340,2005,0,8.05675805675806,8316
150345,2005,0.122372533508301,10.3516126272564,35067
150350,2005,0,0.43122035360069,30147
150360,2005,132.313389582031,96.4923217588263,96246
150370,2005,0,83.874252259132,62856
150375,2005,38.354009629822,168.57739193563,33059
150380,2005,0,16.0886891639817,47176
150390,2005,0,0.248824993088195,36170
150400,2005,0,0.23256895669566,21499
150405,2005,0,0.26084688287975,23002
150410,2005,0,26.2626262626263,7920
150420,2005,3.47401110131836,20.5150990516172,195807
150430,2005,0,33.2731940878496,28822
150440,2005,0,25.706940874036,27619
150442,2005,0,0.226211775351142,97254
150445,2005,0,16.9786096256685,22440
150450,2005,0,10.97284618137,25153
150460,2005,0,0.32074780058651,21824
150470,2005,0,30.2586788139913,60809
150475,2005,0,NA,NA
150480,2005,0,2.04981492678179,67811
150490,2005,0,1.75124958955088,27409
150495,2005,0,4.32916729408222,26564
150497,2005,0,75.3758052970651,13970
150500,2005,0,1.02799304127787,12646
150503,2005,3.41134371368408,66.7709822753393,37067
150506,2005,0,152.215107813217,50133
150510,2005,0,4.17421758872758,49111
150520,2005,0,1.30513224060497,26051
150530,2005,0,14.6231297638092,53135
150540,2005,0.0223412087402344,0.194539913105505,15421
150543,2005,6.16211455688477,0.651139494114701,19965
150548,2005,0,333.311709373986,30830
150549,2005,0,8.06268453327277,8806
150550,2005,8.54977751226778,10.7950887519544,86984
150553,2005,7.87291595526131,4.95519586121086,91621
150555,2005,0.286960152160645,0.346340337104595,8662
150560,2005,0,2.02611436289959,8884
150563,2005,0,0.212359311955829,14127
150565,2005,0,4.84451718494272,15275
150570,2005,0,9.51716577806567,20069
150580,2005,0,36.2003454231434,43425
150590,2005,0,16.2500432182,28923
150600,2005,0,34.7148541114058,30160
150610,2005,0,4.16011833225478,10817
150611,2005,0,12.0070040857167,11993
150613,2005,0.091224514465332,0.141364735153169,70739
150616,2005,1.55841365795898,0.253464008110848,11836
150618,2005,0,1.8531183127799,45329
150619,2005,0,0.286604807795651,27913
150620,2005,0,6.26834485846475,40202
150630,2005,0,31.1533749489528,17141
150635,2005,0,0.076816715317253,13018
150640,2005,0,0.53995680345572294,5556
150650,2005,0,6.59545197054301,49428
150655,2005,0,0.911161731207289,19755
150658,2005,4.97966099975585,50.5643340857788,13290
150660,2005,0,0.308791742026556,22669
150670,2005,0.0326832822875976,58.4313725490196,40800
150680,2005,0,0.737193991504022,274012
150690,2005,0,26.542800265428,6028
150700,2005,0,0.325112628303377,21531
150710,2005,0,29.541296835829,14759
150715,2005,0,0.42396235214313,23587
150720,2005,0,0.381012859183997,31495
150730,2005,6.045545767334,13.5815507036373,40717
150740,2005,0,0.0629326620516048,15890
150745,2005,0,2.05105666044024,27303
150746,2005,0,7.11743772241993,3934
150747,2005,0,31.9982466714153,18251
150750,2005,0,3.52540724531972,16452
150760,2005,0.0366386859741211,0.0428733734913932,46649
150770,2005,0,1.13524949687806,19379
150775,2005,0,0.687049124012367,2911
150780,2005,0,178.889588769909,11113
150790,2005,0,0.883310088331009,21510
150795,2005,0,10.7543610587114,51421
150796,2005,0,0.19739439399921,10132
150797,2005,0,0.176803394625177,16968
150800,2005,0,0.549547604561245,50951
150803,2005,0,7.94641843569077,26427
150805,2005,0.0311448960571289,36.9257440046229,17305
150808,2005,3.1132308829956,0.418429494630155,21509
150810,2005,0,46.6087322658745,85499
150812,2005,0,3.18877551020408,26656
150815,2005,0,7.71966345736838,57645
150820,2005,0,1.71821305841924,41904
150830,2005,0,55.9720421622231,53223
150835,2005,0,46.7678036525268,10349
150840,2005,0.242206230834961,0.262622283500755,30462
160005,2005,0,117.534180858719,4169
160010,2005,0,9.03817617698638,7413
160015,2005,1.3051162467041,412.058508740635,5606
160020,2005,15.8275398486328,298.45514734519,7703
160021,2005,0,9.33488914819136,4285
160023,2005,0,136.542467021523,4321
160025,2005,0,30.3810504634398,3884
160027,2005,0,23.0263157894737,35872
160030,2005,0,3.98415342367082,355408
160040,2005,0.573024631530762,404.010637533242,13913
160050,2005,0.95655347479248,101.257241464317,16226
160053,2005,1.01016682904053,202.453151618399,14675
160055,2005,0,56.203605514316,2829
160060,2005,0,20.5882352941176,98600
160070,2005,0.115278980102539,253.644989585744,8642
160080,2005,0,3.07943121094104,11041
170025,2005,0,0.423549343498518,2361
170030,2005,0,0,3573
170035,2005,0,0,6443
170040,2005,0.425681787048339,0,8989
170070,2005,0,0,8314
170100,2005,0,0.587988240235195,11905
170105,2005,0,0,2897
170110,2005,0,0,3674
170130,2005,0,0,8243
170190,2005,0,1.66666666666667,6000
170200,2005,0,0,9011
170210,2005,0,0.0392092282839689,127521
170215,2005,0,0,5463
170220,2005,0,1.02256459199673,29338
170230,2005,0,0,6699
170240,2005,0,0,10964
170255,2005,0,0.0683760683760684,14625
170270,2005,0,0,2869
170290,2005,0,0,8104
170300,2005,0,0.0899604174163368,11116
170305,2005,0,0,2636
170307,2005,0,0,3746
170310,2005,0,0,4588
170320,2005,0,0,4699
170330,2005,0,6.75067506750675,2222
170360,2005,0,0,2058
170370,2005,0,0,4215
170380,2005,0,0,7983
170382,2005,0,0,2368
170384,2005,0,0,7053
170386,2005,0,0,3145
170388,2005,0,0,2145
170389,2005,0,0,4281
170390,2005,0,13.2890365448505,4214
170410,2005,0,1.3009540329575,2306
170460,2005,0,2.5062656641604,1197
170510,2005,0,0,3649
170550,2005,0,0,27984
170555,2005,0,0,4307
170560,2005,0,0,4544
170600,2005,0,0.252525252525253,3960
170610,2005,0,0,6931
170625,2005,0,0,1543
170650,2005,0,0,4889
170700,2005,0,0,16989
170710,2005,0,0,6082
170720,2005,0,0.292269472453602,6843
170730,2005,0,0,4683
170740,2005,0,0.107758620689655,9280
170755,2005,0,0,3814
170765,2005,0,0,5226
170770,2005,0,0,8672
170820,2005,0,0.298879202988792,20075
170825,2005,0,0,2788
170830,2005,0,0.645994832041344,4644
170900,2005,0,0,10817
170930,2005,0,0,20999
170950,2005,0,0.0279161955808662,71643
170980,2005,0,0,1181
171050,2005,0,0,6606
171070,2005,0,0.150217815832958,6657
171090,2005,0,0,3561
171110,2005,0,0,1814
171150,2005,0,0,3271
171180,2005,0,0,2617
171190,2005,0,0.577700751010976,8655
171195,2005,0,0,2866
171200,2005,0,0,3335
171215,2005,0,0,1220
171240,2005,0,0,3550
171245,2005,0,0,2417
171250,2005,0,7.32693279434058,3958
171270,2005,0,0,1906
171280,2005,0,0,3422
171320,2005,0,0.18075991468132,27661
171330,2005,0,0.0808930593755056,12362
171360,2005,0,0,4348
171370,2005,0,0,1936
171380,2005,0,0,5731
171395,2005,0,0,2636
171420,2005,0,0,9627
171430,2005,0,0,5776
171488,2005,0,0,10460
171500,2005,0,0,3260
171510,2005,0,0,3431
171515,2005,0,0,2528
171525,2005,0,0,2546
171550,2005,0,0,1026
171570,2005,0,0.273522975929978,3656
171575,2005,0,0,5660
171610,2005,0,0,41376
171620,2005,0,0,10071
171630,2005,0,0,4635
171650,2005,0,0,9019
171660,2005,0,0,8690
171665,2005,0,0.184945441094877,5407
171670,2005,0,0,9740
171700,2005,0,0,4520
171720,2005,0,5.01672240802676,3588
171750,2005,0,0.46242774566474,4325
171780,2005,0,0,4296
171790,2005,0,0,6120
171800,2005,0,0,2575
171820,2005,0,0.0213611312855129,46814
171830,2005,0,0.484202881007142,8261
171840,2005,0,0,3878
171845,2005,0,0.389863547758285,2565
171850,2005,0,0,3781
171855,2005,0,0,3737
171865,2005,0,0,1479
171870,2005,0,0,2747
171875,2005,0,0,5522
171880,2005,0,0,2502
171884,2005,0,0,3645
171886,2005,0,0.296428042092782,6747
171888,2005,0,0.412031314379893,2427
171889,2005,0,8.82658359293873,1926
171890,2005,0,0,4625
171900,2005,0,0,2377
172000,2005,0,0,2788
172010,2005,0,0,3018
172015,2005,0,0,1545
172020,2005,0,0,9441
172025,2005,0,0,2828
172030,2005,0,0,4403
172049,2005,0,0,5934
172065,2005,0,0,4003
172080,2005,0,0.0912408759124088,10960
172085,2005,0,0,1272
172090,2005,0,0,14278
172093,2005,0,0,1421
172097,2005,0,0,2732
172100,2005,0,0.00960776307256263,208165
172110,2005,0,0.169319336268202,5906
172120,2005,0,0,26352
172125,2005,0,0,1291
172130,2005,0,0,1455
172208,2005,0,1.00843417675101,10908
172210,2005,0,0.158403294788532,12626
210005,2005,0,0.038606684747464,103609
210010,2005,0,0,4743
210015,2005,0,0,9807
210020,2005,0,21.1100675343262,22359
210030,2005,0,0,18393
210040,2005,0,0.605235285217128,6609
210043,2005,0,0.340164980015307,23518
210047,2005,0,7.68899727442261,34855
210050,2005,0,0,10073
210055,2005,0,29.3250581846393,6445
210060,2005,0,3.02006973615573,36423
210070,2005,0,0.174978127734033,22860
210080,2005,0,0,10299
210083,2005,0,12.6027397260274,12775
210087,2005,0,5.49576368216167,8734
210090,2005,0,0.113749466799374,35165
210095,2005,0,7.21955509949793,27287
210100,2005,0,0.841535253009403,27331
210110,2005,0,6.30113796670742,10633
210120,2005,0,0.821957715998002,96112
210125,2005,0,0.799218541870171,11261
210130,2005,0,1.56372165754496,16627
210135,2005,0,0,5031
210140,2005,0,0,71763
210150,2005,0,0,16507
210160,2005,0,0,78326
210170,2005,0,0.11143551226905,44869
210173,2005,0,0.185701021355617,5385
210177,2005,0,0.190331176246669,10508
210180,2005,0,0,5544
210190,2005,0,1.60866534398627,18649
210193,2005,0,0,5924
210197,2005,0,19.359036928583,6147
210200,2005,0,10.0903095950634,37759
210203,2005,0,5.91127851014857,19116
210207,2005,0,0,13127
210210,2005,0,0.134757268470168,29683
210215,2005,0,0.722282412423258,8307
210220,2005,0,0.0802503811893106,24922
210230,2005,0,1.61767424662599,21636
210232,2005,0,1.078125,64000
210235,2005,0,0,15366
210237,2005,0,1.3189448441247,8340
210240,2005,0,0,10675
210250,2005,0,2.12440516655337,11768
210255,2005,0,0,12995
210260,2005,0.04289566796875,22.9121948784506,20033
210270,2005,0,0.112372176649062,17798
210275,2005,0,1.02544979957118,10727
210280,2005,0,0.424286138571853,23569
210290,2005,0,5.99773855759304,20341
210300,2005,0,0.508066424465138,143682
210310,2005,0,1.47833317934029,10823
210312,2005,0,0.350754121360926,8553
210315,2005,0.619873012512206,6.65220535068691,6915
210317,2005,1.9562554053955,21.0845235886972,16173
210320,2005,0,0.374321542204754,64116
210325,2005,0,0,12287
210330,2005,0,2.64638065958636,114496
210340,2005,0,0,43808
210350,2005,0,2.42076366358872,40070
210355,2005,0,37.6850605652759,9659
210360,2005,0,0.0668036140755215,59877
210370,2005,0,0.921375921375921,39072
210375,2005,0,0,11805
210380,2005,0,0,23353
210390,2005,0,0,10587
210400,2005,0,0,22304
210405,2005,0,0.238805970149254,25125
210407,2005,0,0,7510
210408,2005,0,0,4925
210409,2005,0,0,17442
210410,2005,0,0,12469
210420,2005,0,15.015015015015,13986
210430,2005,1.60425164459228,4.43918319029299,6758
210440,2005,0,4.01156273966138,16951
210450,2005,0,1.07539729955789,8369
210455,2005,0,0.156825844899239,12753
210460,2005,0,4.65620614874346,15678
210462,2005,0,3.4526051475204,6372
210465,2005,0,0.232216115798436,12919
210467,2005,0,9.46712717404712,32428
210470,2005,0,0.322684737011939,6198
210480,2005,0,0.262408157144999,53352
210490,2005,0,7.17796676289303,12817
210500,2005,0,4.63320463320463,22015
210510,2005,0,11.5020912893253,21996
210515,2005,0,0.978821854422495,11238
210520,2005,0,0,9192
210530,2005,0,0.0602783135850096,232256
210535,2005,0,0.236985543881823,12659
210540,2005,0,0.136804252657911,51168
210542,2005,0,0.390043259343309,28202
210545,2005,0,1.83654729109275,4356
210547,2005,0,0,14535
210550,2005,0,0.091924438111872,21757
210560,2005,0,0.35218708177784,14197
210565,2005,0,3.47057895567124,6339
210570,2005,0,0,42064
210580,2005,0,0,9646
210590,2005,0,6.04465936566633,14062
210592,2005,0,0,10047
210594,2005,0,0,8004
210596,2005,0,0,8061
210598,2005,0,0.154631204577084,6467
210600,2005,0,0.823120541430401,10934
210610,2005,0,0.0963948332369385,10374
210620,2005,0.344078057373048,1.92847124824684,5704
210630,2005,0,0,13977
210632,2005,0,6.60660660660661,16650
210635,2005,0,0.285836787194512,6997
210637,2005,0,1.7683465959328,10179
210640,2005,0,0.0797066794197354,12546
210650,2005,0,0,21644
210660,2005,0,0.184284240011794,27132
210663,2005,0,5.91343734272773,7948
210667,2005,0,0.13290802764487,7524
210670,2005,0,0.138625756665588,21641
210675,2005,0,0.0578703703703704,17280
210680,2005,0,1.09273694179355,13727
210690,2005,0,10.086890819796,26470
210700,2005,0,0,10918
210710,2005,0,0.382872822410823,15671
210720,2005,0,0.113830392714855,8785
210725,2005,0,0,4476
210730,2005,0,0,4298
210735,2005,0,7.95755968169761,14326
210740,2005,0,0.0586957797734343,17037
210745,2005,0,0,10083
210750,2005,0,0.61419402389214806,97689
210760,2005,0,0,18328
210770,2005,0,0.261014825642096,19156
210780,2005,0,1.20550917693861,33181
210790,2005,0,0.722400998226834,15227
210800,2005,0,0,16425
210805,2005,0,0,12098
210810,2005,0,0.0522930502536213,19123
210820,2005,0,0.256070023511884,42957
210825,2005,0,4.94283503825324,23266
210830,2005,0,1.09914977532085,30933
210840,2005,0,0,12881
210845,2005,0,0,19813
210850,2005,0,1.03096326334238,29099
210860,2005,0,0.509164969450102,72668
210870,2005,0,0.142247510668563,28120
210880,2005,0,1.47409799241892,14246
210890,2005,0,0.0474833808167142,21060
210900,2005,0,0.0553158535236199,18078
210905,2005,0,4.48504983388704,6020
210910,2005,0,0.142921797956218,41981
210920,2005,0,0.958271626448297,11479
210923,2005,0,9.72951936174353,5139
210927,2005,0,5.55250891143406,14588
210930,2005,0,2.28353948620362,10510
210940,2005,0,0.487329434697856,12312
210945,2005,0,0.241569233742391,20698
210950,2005,0,0,21309
210955,2005,0,0,7066
210960,2005,0,1.05817079448607,34966
210970,2005,0,0,4959
210975,2005,0,0.182182546912006,5489
210980,2005,0,16.7989771950168,33633
210990,2005,0,0.594601022713759,75681
211000,2005,0,1.43575017946877,80794
211003,2005,0,3.35207054819246,19391
211010,2005,0,0.0316696224980998,31576
211020,2005,0,0.0811227387036586,24654
211023,2005,0,0.273099681383705,10985
211027,2005,0,0.103039670273055,9705
211030,2005,0,0.777659950512549,14145
211040,2005,0,0.0577700751010976,17310
211050,2005,0,0.321740910819269,34189
211060,2005,0,0,25546
211065,2005,0,0,7493
211070,2005,0,0.137283435380687,36421
211080,2005,0,0,4455
211085,2005,0,0,8207
211090,2005,0,0,12815
211100,2005,0,0,20992
211102,2005,0,1.01044122600202,14845
211105,2005,0,0,11614
211107,2005,0,2.24760053456445,16462
211110,2005,0,0,23929
211120,2005,0,0.490616950815651,130448
211125,2005,0,0.26123301985371,7656
211130,2005,6.25011442987054,0.0194110483600729,978824
211140,2005,0,0.235194505856343,21259
211150,2005,0,4.16213780122478,37721
211153,2005,0,0.268889486421081,11157
211157,2005,0,0,4287
211160,2005,0,0,15323
211163,2005,0,2.60097919216646,6536
211167,2005,0,0.220361392684002,4538
211170,2005,0,0,19678
211172,2005,0,0,9915
211174,2005,0,3.20184426229508,7808
211176,2005,0,0.271385149804603,18424
211178,2005,0,15.3490328006728,4756
211180,2005,0,0,16038
211190,2005,0,0.0956205775482884,10458
211195,2005,0,0,4741
211200,2005,0,0,6516
211210,2005,0,0.0700353678607697,28557
211220,2005,0,0,143634
211223,2005,0,0,16799
211227,2005,0,0.54525627044711,5502
211230,2005,0,0.161550888529887,37140
211240,2005,0,12.6502575844305,34940
211245,2005,0,9.62191532714512,17668
211250,2005,0,0.0894214432620943,44732
211260,2005,0,0.408449060567161,17138
211270,2005,0,0.474317122848135,35841
211280,2005,0,0.02190052780272,45661
211285,2005,0,0,7331
211290,2005,0,0.970046150680502,34019
211300,2005,0,0.735525901019229,28551
211400,2005,0,5.81463643838835,51078
510010,2005,0,0,6136
510020,2005,0,0.0673446023301232,14849
510025,2005,17.113595111084,0.44457617071725,47236
510030,2005,0,0.0846668360003387,11811
510035,2005,0,0.458820830465703,4359
510040,2005,0,0.119717466778403,8353
510050,2005,0,0,6144
510060,2005,0,0,5392
510080,2005,37.9133911923218,0.470293149396457,6379
510100,2005,0,0,3451
510120,2005,0,0,1312
510125,2005,0,0,14374
510130,2005,0,0,10388
510140,2005,0,43.2441165383165,18569
510160,2005,0,0,6319
510170,2005,0,0.720483663816057,31923
510180,2005,0,0.106900422256668,56127
510185,2005,0,0,4554
510190,2005,0,1.65837479270315,12060
510250,2005,0,0.0449165674759135,89054
510260,2005,0,0.0781494216942795,12796
510263,2005,0,0.0396793905245615,25202
510267,2005,0,0,24267
510268,2005,0,0.493218249075216,4055
510269,2005,0,0.635424940428912,6295
510270,2005,0,0.160153747597694,18732
510279,2005,4.07105425170899,0.627812074918908,9557
510285,2005,0,2.97745640153126,7053
510300,2005,0,0,17607
510305,2005,0,0.511596180081855,11728
510310,2005,0,0,5390
510320,2005,2.07693406579589,0.0742445615858638,26938
510325,2005,1.52159183996581,385.046453325468,13562
510330,2005,0,4.03011984303744,18858
510335,2005,0,0.704878501205713,26955
510336,2005,0,0.691562932226833,2892
510337,2005,0,2.12665406427221,12696
510340,2005,8.70029286389173,0.0337204945672537,533800
510343,2005,0,0,4900
510345,2005,0,0,9180
510350,2005,0,0.0495147553971083,20196
510360,2005,0,0,8204
510370,2005,0,3.61366622864652,9132
510380,2005,0,0.275709953129308,3627
510385,2005,0,19.0301921317475,5465
510390,2005,0,0.228571428571429,4375
510395,2005,0,0,2666
510410,2005,4.9134717484741,0.121432908318154,32940
510420,2005,0,0.794842356266007,11323
510450,2005,0,0,2077
510452,2005,0,0,2163
510454,2005,0,0,4197
510455,2005,0,0.156666144446185,6383
510460,2005,0,0,9949
510480,2005,0,0,26930
510490,2005,0,0.120062432464882,8329
510500,2005,0,0,12794
510510,2005,0,1.386452379605,35342
510515,2005,2.49902604699706,5.95480456026059,39296
510517,2005,0,97.1529676692939,6217
510520,2005,0,0,12762
510523,2005,0,0,3704
510525,2005,0,0.0734645900675874,27224
510530,2005,0,8.0188679245283,2120
510550,2005,3.86694868273926,0.344162995594714,14528
510558,2005,0,25.5056679262058,17996
510560,2005,49.2529985619493,1.17076434186319,11958
510562,2005,0,0,22643
510590,2005,0,0.128774708647222,15531
510600,2005,0,0,5478
510610,2005,58.5773703657838,0.0759013282732448,13175
510615,2005,14.690773078125,2.45569079649797,9366
510617,2005,0,0,1998
510618,2005,11.3842075039062,9.19786096256684,4675
510619,2005,3.04778596752929,0,3603
510620,2005,0,0,4786
510621,2005,3.11048649847412,0,11091
510622,2005,0,0.218233400621965,18329
510623,2005,0,0.0533532518807021,18743
510624,2005,0,26.9179004037685,7430
510625,2005,0,0,17408
510626,2005,30.0728759536741,19.2736540299458,6278
510627,2005,0,0,3037
510628,2005,0,0,8736
510629,2005,24.9328486289062,8.85739592559787,9032
510630,2005,0,1.26943827356395,15755
510631,2005,0,0.856164383561644,1168
510637,2005,0,0,15106
510642,2005,70.5683698674278,3.01706200582605,19224
510645,2005,0,0.338753387533875,2952
510650,2005,24.9492731168824,0.0318999617200459,31348
510665,2005,0,0,4415
510670,2005,0,0,1956
510675,2005,7.00587421075441,0.768639508070715,41632
510677,2005,0,2.67751954589269,9337
510680,2005,0,0,6422
510682,2005,0,0,10879
510685,2005,0,0,4189
510700,2005,0,0.113513820307622,17619
510704,2005,0,0.0526482046962199,56982
510706,2005,0,1.40745953553835,9947
510710,2005,0,0,18241
510715,2005,0,0,1792
510718,2005,0,0,7633
510719,2005,0,0.429922613929493,2326
510720,2005,0,0.426530177010023,4689
510724,2005,0,0.466200466200466,4290
510726,2005,0,0,2270
510729,2005,0,0,3126
510730,2005,0,0.0705417607223476,14176
510735,2005,0,0.598981731057203,6678
510740,2005,0,0,3618
510757,2005,0,206.433029284686,4166
510760,2005,0,0.0239765030270335,166830
510770,2005,0,0.112139052425007,17835
510774,2005,0,2.82485875706215,1416
510775,2005,0,0,3079
510776,2005,0,0,1688
510777,2005,0,30.9694793536804,6684
510779,2005,0,0,2165
510780,2005,0,0.0646663217796172,15464
510785,2005,0,2.16006048169349,9259
510787,2005,0,0.586952876069093,11926
510788,2005,0,0,1295
510790,2005,0,1.90973967232888,99490
510792,2005,0,0.103463973844307,48326
510794,2005,0,0.124571784490813,16055
510795,2005,0,0.0142330519933389,70259
510800,2005,0,0.667645880624917,7489
510805,2005,18.5747547554932,0.337666722944454,11846
510810,2005,0,0,2242
510820,2005,0,0,4288
510830,2005,0,0.89541547277937,5584
510835,2005,0,0.305343511450382,3275
510840,2005,0,0,248728
510850,2005,0,1.79759122775481,11126
510860,2005,0,0.82397775260068,19418
510880,2005,10.4738874987182,0.906453952139231,5516
510885,2005,0,0,2844
510890,2005,0,0.722543352601156,4152
510895,2005,0,0.233372228704784,8570
110001,2006,0,5.4128598517497,29005
110002,2006,0.00440459869384765,36.5606736919608,86924
110003,2006,0,4.44684004851098,7421
110004,2006,0,1.2038418256523,76422
110005,2006,0,0.348533255881499,17215
110006,2006,0,0.218078726420238,18342
110007,2006,0,1.16909342119248,9409
110008,2006,0,38.2616105666809,11735
110009,2006,0,21.5900431800864,27559
110010,2006,0,83.3610569839836,42082
110011,2006,0,2.40034138188542,56242
110012,2006,0,1.93912897851974,113453
110013,2006,0,273.299451381643,29711
110014,2006,0,4.10996945292974,18005
110015,2006,0,1.84116852829262,40735
110018,2006,0,1.68709215342989,31415
110020,2006,7.5504992905885,95.9409303522025,380974
110025,2006,0,2.09378580176194,25313
110026,2006,0,141.826255897863,3603
110028,2006,0,0.641192618269982,49907
110029,2006,0,0.361434896539261,11067
110030,2006,0.999940642517087,0.699013782728281,65807
110032,2006,0,4.23104045131098,31198
110033,2006,0,371.62660374576,20343
110034,2006,0,17.6542830825913,19542
110037,2006,0,0.84120616021742,15454
110040,2006,0,221.078134463961,16510
110045,2006,0,87.0613573050542,42717
110050,2006,0,1.4710436667699,12916
110060,2006,0,19.2166910688141,5464
110070,2006,0.00263827331542968,205.59643375047,18619
110080,2006,0,449.383143087744,17346
110090,2006,0,28.1036168132942,4092
110092,2006,0,5.71514513460671,6649
110094,2006,0,544.057155228404,9238
110100,2006,0,3.3003300330033,18786
110110,2006,0,504.540751810553,8699
110120,2006,0,0.801924619085806,11223
110130,2006,0,4.31034482758621,14152
110140,2006,0,97.2691191280137,16881
110143,2006,0,1.04975855553223,9526
110145,2006,0,0.936329588014981,3204
110146,2006,0,33.4219521458412,2633
110147,2006,0,1.13817436831323,4393
110148,2006,0,0.275254610514726,7266
110149,2006,0,32.0272572402044,17610
110150,2006,0,5.67026194144838,16225
110155,2006,0,0.848320325755005,5894
110160,2006,0,75.3176043557169,14326
110170,2006,0,5.29249479195991,17761
110175,2006,0,152.253238460135,10962
110180,2006,0,11.3962842367363,10442
120001,2006,0,98.0824707279824,11786
120005,2006,0,0.58218513487289,5153
120010,2006,0,0.77536552946389,18056
120013,2006,0,17.4837161467261,8751
120017,2006,0,42.5503174388761,7403
120020,2006,0,523.862784664168,86725
120025,2006,0,1.55005988867752,14193
120030,2006,0,8.15445192429823,39365
120032,2006,0,40.7550407550408,4662
120033,2006,0,1183.59255870692,13116
120034,2006,0,0,7843
120035,2006,0,50.106107050224,8482
120038,2006,0,133.889737862936,17014
120039,2006,0,142.650999793857,4851
120040,2006,0,2.33026769427652,314127
120042,2006,0,1588.84773250576,9989
120043,2006,0,0.837287189506,3583
120045,2006,0,56.0952380952381,21000
120050,2006,0,1.07098232879157,33614
120060,2006,0,97.3918140080102,30711
120070,2006,0,16.2671849132657,13893
120080,2006,0,32.3469801378192,12335
130002,2006,0,149.972929074174,14776
130006,2006,0,1.85792349726776,9150
130008,2006,0,12.8075982155706,6949
130010,2006,0,2.92532717474981,12990
130014,2006,0,46.6639585660607,19694
130020,2006,0,306.257051115161,11523
130030,2006,0,170.921649624162,29534
130040,2006,0,260.19088395326,33633
130050,2006,0,0.332483652887066,27069
130060,2006,0,9.49994389796911,26737
130063,2006,0,90.2349486049926,13620
130068,2006,0,3.01180946342237,12617
130070,2006,0,86.7626404494382,28480
130080,2006,0,180.278857391352,36793
130083,2006,0,223.984336759667,10215
130090,2006,0,334.053275737941,9723
130100,2006,0,36.2436971604049,26377
130110,2006,0.158773184692383,386.097391730275,24499
130115,2006,0,69.349212077469,16626
130120,2006,0,60.4678282343257,87468
130130,2006,0,24.1583770274906,20407
130140,2006,0,22.8713692946058,30125
130150,2006,0,1.74596246180707,13746
130160,2006,0,1.17514817085633,39144
130165,2006,0,657.425580634609,12228
130170,2006,0,146.922591059022,28498
130180,2006,0,70.1448949792205,17806
130185,2006,0,118.985331215547,42812
130190,2006,0.410661292236327,82.4497392070916,81674
130195,2006,0,21.8461927010986,7919
130200,2006,0,92.7137378750282,8866
130210,2006,0.258183293518066,47.7244960293219,13096
130220,2006,0,21.0745414335892,7687
130230,2006,0,80.7011268109462,27955
130240,2006,0,326.594926979247,26020
130250,2006,0,82.2741447741448,84656
