year,cd_mun,Chronic_resp,Ulcer,Tuberculosis,Dermatitis,Accidents,STD,Pneumonia,HIV,Diabetes
2012,171330,30,1,2,0,0,0,192,0,25
2012,171360,9,0,0,0,0,0,28,0,5
2012,171370,0,0,0,0,0,0,20,0,1
2012,171380,1,0,0,0,0,1,15,4,7
2012,171395,0,0,0,0,0,1,4,0,6
2012,171420,5,1,1,0,0,0,17,0,4
2012,171430,5,0,0,3,0,0,6,0,24
2012,171488,0,1,0,0,0,0,29,0,6
2012,171500,0,1,0,0,0,0,21,0,2
2012,171510,1,0,0,0,0,1,12,0,3
2012,171515,0,0,0,0,0,0,5,0,1
2012,171525,0,0,0,0,0,0,15,0,1
2012,171550,0,0,0,0,0,0,3,0,1
2012,171570,1,0,0,0,0,0,7,0,2
2012,171575,1,0,0,0,0,0,13,0,12
2012,171610,9,5,1,1,0,0,377,0,42
2012,171620,5,2,1,0,0,0,69,0,3
2012,171630,0,1,0,0,0,0,14,0,8
2012,171650,3,0,0,2,0,1,148,0,18
2012,171660,3,2,0,0,0,0,37,0,22
2012,171665,4,1,0,0,0,0,8,1,3
2012,171670,12,0,1,0,0,0,31,0,7
2012,171700,3,1,1,0,0,0,8,0,2
2012,171720,0,0,0,0,0,0,6,0,4
2012,171750,4,1,0,0,0,0,71,0,16
2012,171780,2,0,1,0,0,0,23,0,2
2012,171790,5,1,1,0,0,0,85,0,7
2012,171800,1,0,0,0,0,0,12,0,2
2012,171820,127,25,5,2,0,6,500,0,72
2012,171830,2,0,0,0,0,0,46,0,6
2012,171840,2,0,0,0,0,0,12,0,1
2012,171845,1,0,0,0,0,0,12,0,2
2012,171850,1,0,0,0,0,1,18,0,2
2012,171855,0,1,0,1,0,0,9,1,7
2012,171865,0,0,0,0,0,0,17,0,2
2012,171870,5,0,1,0,0,0,15,0,2
2012,171875,2,0,0,0,0,0,8,0,3
2012,171880,0,0,0,0,0,0,63,0,5
2012,171884,2,0,0,0,0,0,42,0,8
2012,171886,2,0,0,0,0,0,12,1,6
2012,171888,1,0,0,1,0,0,23,0,6
2012,171889,1,0,0,0,0,0,1,0,0
2012,171890,4,2,0,0,0,1,17,0,1
2012,171900,2,0,2,0,0,1,7,0,3
2012,172000,0,0,0,0,0,0,13,0,2
2012,172010,3,1,0,0,0,0,17,0,4
2012,172015,2,0,0,0,0,0,2,0,1
2012,172020,2,0,0,0,0,0,18,0,11
2012,172025,1,1,0,0,0,0,2,0,0
2012,172030,1,0,0,0,0,0,2,0,2
2012,172049,2,0,0,0,0,0,7,0,1
2012,172065,6,2,1,0,0,2,37,0,4
2012,172080,1,0,1,1,0,0,21,4,8
2012,172085,2,0,0,0,0,0,8,0,1
2012,172090,17,1,0,0,0,0,225,0,25
2012,172093,0,0,0,0,0,0,5,0,0
2012,172097,0,0,0,0,0,0,5,0,3
2012,172100,64,10,10,6,0,31,664,0,96
2012,172110,8,1,0,1,0,1,209,0,21
2012,172120,7,0,1,2,0,1,222,0,40
2012,172125,0,0,0,1,0,0,12,0,1
2012,172130,1,0,0,0,0,0,4,0,3
2012,172208,3,1,0,1,0,1,29,6,8
2012,172210,9,2,0,1,0,0,139,0,21
2012,210005,52,2,5,20,0,4,237,0,145
2012,210010,0,0,0,0,0,0,2,0,1
2012,210015,0,0,0,0,0,0,2,0,4
2012,210020,6,0,0,0,0,0,16,0,9
2012,210030,119,4,0,0,0,0,231,0,40
2012,210040,2,1,0,0,0,0,2,0,1
2012,210043,5,2,0,0,0,0,69,2,23
2012,210047,0,2,0,0,0,0,551,0,16
2012,210050,1,1,0,1,0,0,95,0,21
2012,210055,1,0,0,1,0,1,10,0,1
2012,210060,2,0,1,0,0,0,488,0,42
2012,210070,10,1,0,0,0,0,112,0,44
2012,210080,0,0,0,1,0,0,79,0,20
2012,210083,1,0,0,0,0,1,27,0,6
2012,210087,1,0,0,2,0,0,9,0,2
2012,210090,0,1,0,1,0,0,59,0,7
2012,210095,5,0,0,0,0,0,269,0,64
2012,210100,15,5,2,3,0,0,53,1,25
2012,210110,0,0,0,0,0,1,416,2,41
2012,210120,81,32,0,6,0,7,184,6,69
2012,210125,4,0,0,0,0,0,15,0,0
2012,210130,2,0,0,1,0,2,388,0,64
2012,210135,0,0,0,0,0,0,2,0,1
2012,210140,4,7,0,1,0,1,848,0,68
2012,210150,0,0,0,1,0,0,81,0,27
2012,210160,6,16,1,3,0,3,77,4,65
2012,210170,10,1,0,0,0,1,216,1,49
2012,210173,0,0,0,0,0,0,2,0,0
2012,210177,0,1,0,0,0,0,28,0,12
2012,210180,1,0,0,0,0,0,67,0,2
2012,210190,4,2,0,0,0,1,27,0,18
2012,210193,4,0,0,0,0,0,22,0,6
2012,210197,2,0,0,1,0,0,32,1,2
2012,210200,8,1,0,0,0,0,94,0,64
2012,210203,8,1,0,0,0,0,132,0,24
2012,210207,3,2,0,0,0,0,12,0,4
2012,210210,28,1,0,1,0,1,35,1,10
2012,210215,0,2,0,0,0,0,2,0,0
2012,210220,69,0,0,2,0,1,154,1,22
2012,210230,1,3,1,0,0,0,169,0,26
2012,210232,4,0,0,0,0,0,236,0,62
2012,210235,3,0,0,0,0,0,21,0,1
2012,210237,1,0,0,0,0,1,30,0,4
2012,210240,2,0,0,0,0,0,3,0,0
2012,210250,3,1,0,0,0,0,16,2,1
2012,210255,3,1,0,3,0,0,61,0,17
2012,210260,5,0,0,0,0,0,20,1,8
2012,210270,2,0,0,0,0,0,235,0,71
2012,210275,1,0,0,0,0,0,81,0,14
2012,210280,3,0,1,0,0,0,223,5,27
2012,210290,0,0,0,0,0,0,22,0,11
2012,210300,97,8,0,0,0,1,740,0,72
2012,210310,2,0,0,0,0,1,2,0,1
2012,210312,2,0,0,0,0,0,1,0,4
2012,210315,1,0,1,0,0,0,29,1,3
2012,210317,2,0,0,1,0,0,55,4,19
2012,210320,11,5,1,0,0,7,182,1,86
2012,210325,6,1,0,1,0,0,89,1,7
2012,210330,40,23,0,12,0,2,532,0,246
2012,210340,5,0,0,0,0,0,469,0,141
2012,210350,3,41,0,0,0,0,108,6,35
2012,210355,4,0,0,0,0,0,6,0,2
2012,210360,27,2,2,0,0,0,279,0,85
2012,210370,19,1,0,2,0,9,57,2,36
2012,210375,4,1,0,0,0,0,28,0,3
2012,210380,11,0,0,0,0,0,37,0,12
2012,210390,9,1,0,0,0,0,65,0,34
2012,210400,18,5,0,0,0,0,121,0,38
2012,210405,4,2,0,2,0,0,160,1,29
2012,210407,1,2,0,0,0,0,49,0,5
2012,210408,0,0,0,0,0,0,6,0,4
2012,210409,21,0,0,0,0,0,138,0,28
2012,210410,1,0,0,1,0,0,118,0,18
2012,210420,1,5,0,0,0,0,12,0,18
2012,210430,0,0,0,0,0,0,4,0,2
2012,210440,68,0,0,1,0,1,47,0,31
2012,210450,4,1,2,0,0,0,57,4,5
2012,210455,2,1,0,0,0,0,47,0,0
2012,210460,3,3,0,9,0,0,16,0,23
2012,210462,30,0,0,0,0,0,11,0,16
2012,210465,0,0,0,4,0,0,7,0,1
2012,210467,12,1,0,1,0,1,339,0,31
2012,210470,1,1,0,0,0,0,15,0,3
2012,210480,47,4,0,0,0,1,727,0,67
2012,210490,1,1,1,2,0,0,5,0,6
2012,210500,0,9,0,0,0,0,112,3,8
2012,210510,43,0,0,0,0,0,19,1,22
2012,210515,2,3,0,0,0,0,69,0,19
2012,210520,1,0,0,0,0,0,119,0,6
2012,210530,34,7,0,1,0,1,850,0,146
2012,210535,0,1,0,0,0,0,104,0,6
2012,210540,21,3,7,1,0,0,175,1,68
2012,210542,14,1,1,0,0,0,287,0,49
2012,210545,0,4,0,2,0,0,9,0,9
2012,210547,0,0,0,2,0,0,4,0,3
2012,210550,4,0,0,0,0,0,136,0,33
2012,210560,14,2,0,0,0,0,32,0,14
2012,210565,2,0,0,0,0,0,34,0,10
2012,210570,34,4,0,0,0,1,269,2,46
2012,210580,0,0,0,0,0,0,219,1,5
2012,210590,2,2,0,0,0,1,13,0,4
2012,210592,0,0,0,0,0,0,6,0,0
2012,210594,27,1,0,2,0,0,95,0,13
2012,210596,0,0,0,0,0,0,5,0,0
2012,210598,3,0,0,0,0,0,31,0,7
2012,210600,62,2,0,0,0,0,61,0,26
2012,210610,0,0,0,1,0,0,122,0,20
2012,210620,0,0,0,0,0,0,4,0,0
2012,210630,1,0,0,0,0,0,21,0,8
2012,210632,10,0,0,0,0,1,118,0,17
2012,210635,1,0,0,0,0,0,1,0,5
2012,210637,3,0,0,0,0,0,54,0,5
2012,210640,0,1,0,0,0,0,42,0,29
2012,210650,2,0,0,1,0,0,22,0,9
2012,210660,13,0,0,0,0,0,11,0,32
2012,210663,0,0,0,0,0,0,4,0,0
2012,210667,3,0,0,0,0,0,15,0,0
2012,210670,45,97,0,0,0,0,165,1,37
2012,210675,4,23,0,0,0,0,10,9,5
2012,210680,1,0,1,0,0,0,70,0,50
2012,210690,23,5,0,1,0,0,76,0,16
2012,210700,1,0,0,0,0,0,15,0,2
2012,210710,5,1,0,0,0,0,152,0,34
2012,210720,51,0,1,1,0,0,16,0,12
2012,210725,0,0,0,0,0,0,75,0,2
2012,210730,1,0,0,0,0,0,5,0,2
2012,210735,40,1,0,1,0,0,31,0,41
2012,210740,7,20,0,0,0,0,130,1,37
2012,210745,0,0,0,2,0,0,10,0,6
2012,210750,18,4,2,2,0,6,238,4,64
2012,210760,24,0,1,4,0,0,10,0,12
2012,210770,7,2,0,0,0,0,12,0,18
2012,210780,9,1,0,0,0,0,38,0,49
2012,210790,0,3,0,0,0,0,419,1,9
2012,210800,4,6,1,0,0,0,135,1,6
2012,210805,5,2,0,0,0,1,39,4,43
2012,210810,163,1,0,0,0,0,12,1,16
2012,210820,55,13,0,1,0,1,411,1,110
2012,210825,47,0,0,2,0,0,31,0,12
2012,210830,13,1,0,0,0,0,109,1,35
2012,210840,2,3,0,0,0,0,32,0,9
2012,210845,3,1,1,0,0,0,84,1,22
2012,210850,12,4,1,2,0,0,281,0,60
2012,210860,8,4,2,0,0,0,183,2,40
2012,210870,1,20,0,0,0,0,38,0,14
2012,210880,1,0,0,0,0,0,4,0,2
2012,210890,3,2,0,0,0,0,153,0,28
2012,210900,14,1,0,5,0,0,170,0,34
2012,210905,1,0,0,1,0,0,5,0,2
2012,210910,1,3,2,1,0,0,148,0,39
2012,210920,0,1,0,0,0,0,480,0,5
2012,210923,3,0,0,0,0,0,17,0,3
2012,210927,1,1,0,0,0,0,18,0,6
2012,210930,0,0,0,2,0,0,3,2,13
2012,210940,1,0,0,0,0,0,71,0,35
2012,210945,18,0,0,0,0,0,151,6,68
2012,210950,0,4,0,0,0,0,148,0,23
2012,210955,1,0,0,0,0,0,31,0,8
2012,210960,5,8,1,1,0,0,301,1,20
2012,210970,0,0,0,0,0,0,23,0,3
2012,210975,0,0,0,0,0,0,95,0,2
2012,210980,4,6,4,1,0,0,75,0,20
2012,210990,5,3,3,5,0,3,685,1,210
2012,211000,15,31,2,0,1,0,153,1,48
2012,211003,173,0,1,26,0,1,402,0,58
2012,211010,3,6,0,0,0,0,120,4,25
2012,211020,0,0,1,0,0,0,109,2,40
2012,211023,0,0,0,0,0,0,1,0,6
2012,211027,1,0,0,5,0,0,5,0,57
2012,211030,4,1,0,0,0,0,469,0,10
2012,211040,5,0,0,1,0,0,49,0,42
2012,211050,21,0,0,0,0,0,3,2,0
2012,211060,0,0,1,0,0,0,37,1,99
2012,211065,0,0,0,1,0,0,17,0,0
2012,211070,3,4,0,0,0,0,197,0,33
2012,211080,2,0,0,0,0,0,58,1,6
2012,211085,36,0,0,0,0,0,72,0,10
2012,211090,0,0,0,0,0,0,32,0,19
2012,211100,1,0,0,10,0,0,3,0,1
2012,211102,1,0,0,0,0,0,410,0,43
2012,211105,1,0,0,0,0,0,25,0,15
2012,211107,9,1,0,0,0,0,29,0,6
2012,211110,6,1,1,2,0,0,63,0,30
2012,211120,17,1,1,1,0,12,351,22,51
2012,211125,0,1,0,0,0,0,46,0,4
2012,211130,111,35,79,16,1,34,2121,138,487
2012,211140,1,6,0,1,0,0,205,0,10
2012,211150,2,58,0,0,2,0,151,3,61
2012,211153,2,0,1,6,0,0,75,0,13
2012,211157,2,0,0,0,0,0,2,0,5
2012,211160,1,0,0,0,0,0,83,0,8
2012,211163,1,1,0,0,0,0,5,0,6
2012,211167,0,0,0,0,0,0,3,0,0
2012,211170,41,0,0,2,0,0,5,0,18
2012,211172,0,49,0,0,0,0,2,0,0
2012,211174,0,0,0,0,0,0,40,0,26
2012,211176,2,0,0,0,0,0,27,0,1
2012,211178,5,0,0,1,0,1,22,0,8
2012,211180,1,1,0,0,0,0,66,0,55
2012,211190,0,0,0,1,0,0,25,0,10
2012,211195,2,0,0,0,0,0,15,0,9
2012,211200,0,0,0,3,0,0,29,0,1
2012,211210,0,1,0,1,0,0,26,0,9
2012,211220,5,3,1,0,0,26,343,0,90
2012,211223,25,4,2,1,0,1,148,1,37
2012,211227,0,1,1,0,0,0,22,0,7
2012,211230,22,1,0,1,0,0,112,0,62
2012,211240,0,1,0,1,0,0,218,2,14
2012,211245,2,1,1,0,0,0,19,0,4
2012,211250,11,0,0,0,0,0,145,0,45
2012,211260,10,0,0,0,0,2,91,0,23
2012,211270,4,4,0,6,0,1,95,1,53
2012,211280,3,0,0,0,0,0,146,0,19
2012,211285,8,0,0,0,0,0,175,1,13
2012,211290,4,2,0,0,0,0,39,3,12
2012,211300,1,1,2,0,0,0,42,0,15
2012,211400,49,2,1,21,0,0,97,1,47
2012,220050,0,0,0,0,0,0,0,0,1
2012,220480,0,0,0,0,0,0,1,0,0
2012,220520,0,0,0,0,0,0,1,0,0
2012,220620,0,0,0,0,0,0,1,0,0
2012,220695,0,0,0,0,0,0,2,0,0
2012,220750,0,0,0,0,0,0,1,0,0
2012,221100,0,0,0,0,0,0,1,0,1
2012,230030,0,0,0,0,0,0,1,0,0
2012,230195,0,0,0,0,0,0,1,0,0
2012,230440,0,0,0,0,0,0,1,0,0
2012,230550,0,0,0,1,0,0,0,0,0
2012,230920,0,0,0,0,0,0,0,1,0
2012,231020,0,0,0,0,0,0,1,0,0
2012,290620,0,0,0,0,0,0,1,0,0
2012,292150,0,0,0,0,0,0,0,0,1
2012,292740,0,0,0,0,0,0,1,0,0
2012,310620,0,0,0,0,0,0,1,0,0
2012,311580,0,0,0,0,0,0,1,0,0
2012,312230,0,0,0,0,0,0,1,0,0
2012,315250,0,0,0,0,0,0,1,0,0
2012,315670,0,0,0,0,0,0,1,0,0
2012,317040,1,0,0,0,0,0,1,0,0
2012,330510,0,0,0,0,0,0,1,0,0
2012,350880,0,0,0,0,0,0,1,0,0
2012,350920,0,0,0,0,0,0,1,0,0
2012,352140,0,0,0,0,0,0,0,0,1
2012,352720,0,0,0,0,0,0,1,0,0
2012,352900,0,0,0,0,0,0,1,0,0
2012,355030,0,1,0,0,0,0,0,0,0
2012,410450,0,0,0,0,0,0,1,0,0
2012,410690,0,0,0,0,0,0,1,0,0
2012,410860,0,0,0,0,0,0,1,0,0
2012,411520,0,1,0,0,0,0,0,0,0
2012,412230,0,0,0,0,0,0,0,0,1
2012,412800,0,0,0,0,0,0,1,0,0
2012,420240,0,0,0,0,0,0,0,0,1
2012,430150,1,0,0,0,0,0,1,0,0
2012,430470,0,0,0,0,0,0,0,0,1
2012,430540,0,0,0,0,0,0,0,0,0
2012,430610,0,0,0,0,0,0,1,0,0
2012,431020,1,0,0,0,0,0,0,0,0
2012,431140,1,0,0,0,0,0,0,0,0
2012,431690,0,0,0,0,0,0,0,0,0
2012,432225,0,0,0,0,0,0,1,0,0
2012,500270,0,0,0,0,0,0,1,0,0
2012,500740,0,0,0,0,0,0,0,0,1
2012,500793,0,0,0,0,0,0,2,0,0
2012,510010,1,0,0,0,0,0,11,0,0
2012,510020,29,1,1,2,0,0,140,1,19
2012,510025,13,1,1,1,0,0,50,4,12
2012,510030,1,2,0,0,0,0,101,0,17
2012,510035,0,1,0,0,0,0,5,0,3
2012,510040,2,1,0,0,0,0,1,0,1
2012,510050,2,2,0,0,0,0,23,0,8
2012,510060,3,2,0,0,0,0,20,0,1
2012,510080,15,2,0,0,0,0,128,0,1
2012,510120,0,0,0,0,0,0,1,0,0
2012,510125,12,3,0,0,0,0,65,0,13
2012,510130,15,2,2,0,0,0,51,0,19
2012,510140,31,2,0,0,0,0,47,1,33
2012,510160,3,0,0,0,0,0,17,0,2
2012,510170,40,2,0,0,0,0,209,0,47
2012,510180,10,5,0,0,0,0,213,2,8
2012,510185,4,1,0,0,0,0,47,0,1
2012,510190,35,3,0,3,0,0,72,0,34
2012,510250,20,24,19,6,0,4,430,1,65
2012,510260,15,0,1,0,0,0,153,0,9
2012,510263,6,3,4,1,0,0,169,0,10
2012,510267,14,3,1,1,0,0,99,0,25
2012,510268,0,1,0,0,0,0,1,0,1
2012,510269,2,0,0,0,0,0,14,0,3
2012,510270,1,0,0,0,0,0,87,0,6
2012,510279,102,0,0,0,0,0,94,0,17
2012,510285,4,0,0,0,0,0,9,0,3
2012,510300,7,0,1,0,0,0,53,3,6
2012,510305,24,1,0,0,0,0,57,0,3
2012,510310,59,1,0,0,0,0,33,0,12
2012,510320,34,4,4,1,0,0,171,0,35
2012,510325,10,3,1,0,0,0,149,0,17
2012,510330,44,1,0,1,0,0,380,0,41
2012,510335,14,2,1,0,0,0,173,0,17
2012,510336,0,2,0,0,0,0,0,0,3
2012,510337,2,3,0,0,0,0,19,0,8
2012,510340,269,22,46,6,0,18,1526,122,418
2012,510343,4,1,1,1,0,0,16,0,4
2012,510345,0,0,0,0,0,0,106,0,19
2012,510350,3,2,1,0,0,0,92,1,26
2012,510360,23,0,0,0,0,0,44,0,14
2012,510370,3,1,0,0,0,0,11,0,1
2012,510380,2,0,0,0,0,0,6,0,2
2012,510385,13,0,0,0,0,0,10,0,0
2012,510390,7,2,0,0,0,0,41,0,5
2012,510395,0,3,1,0,0,0,9,0,2
2012,510410,38,2,1,0,0,0,113,0,21
2012,510420,3,2,0,0,0,0,48,0,56
2012,510450,2,0,0,0,0,0,19,0,2
2012,510452,1,0,1,0,0,0,9,0,1
2012,510454,3,0,0,0,0,0,14,0,2
2012,510455,5,0,0,0,0,1,8,0,22
2012,510460,22,3,0,0,0,0,31,0,10
2012,510480,36,1,2,2,0,0,80,0,32
2012,510490,3,0,0,0,0,0,21,1,1
2012,510500,13,4,1,1,0,0,54,0,24
2012,510510,91,17,1,4,0,0,162,1,29
2012,510515,26,9,0,1,0,0,199,2,19
2012,510517,13,0,0,0,0,0,53,0,12
2012,510520,6,0,0,0,0,1,85,0,32
2012,510523,0,6,1,1,0,0,16,0,2
2012,510525,15,3,0,0,0,0,252,0,15
2012,510530,2,0,0,0,0,0,3,0,9
2012,510550,4,3,1,0,0,0,99,0,9
2012,510558,20,0,0,0,0,0,73,0,14
2012,510560,7,2,0,0,0,0,53,0,15
2012,510562,27,6,4,0,0,0,96,0,43
2012,510590,28,0,0,0,0,1,221,1,31
2012,510600,10,2,0,0,0,0,34,0,10
2012,510610,2,1,0,0,0,0,46,0,7
2012,510615,0,0,0,0,0,0,3,0,1
2012,510617,3,0,0,1,0,0,79,0,3
2012,510618,0,0,0,0,0,0,4,0,0
2012,510619,1,0,0,0,0,0,9,0,6
2012,510620,1,0,0,0,0,0,4,0,1
2012,510621,4,0,0,0,0,0,14,0,3
2012,510622,7,4,0,0,0,1,118,1,5
2012,510623,11,1,0,0,0,0,192,0,24
2012,510624,1,2,1,0,0,0,16,0,4
2012,510625,28,1,1,0,0,0,43,0,42
2012,510626,0,0,0,0,0,0,6,0,3
2012,510627,0,1,0,0,0,0,11,0,6
2012,510628,13,2,0,0,0,0,15,0,2
2012,510629,27,2,0,1,0,0,65,0,33
2012,510630,30,1,0,1,0,0,108,0,14
2012,510631,1,0,0,0,0,0,2,0,0
2012,510637,8,3,0,0,0,1,83,3,22
2012,510642,40,1,3,0,0,0,206,0,47
2012,510645,2,0,0,0,0,0,1,0,0
2012,510650,73,1,0,1,0,0,299,1,58
2012,510665,0,0,1,0,0,0,9,0,0
2012,510670,3,0,0,0,0,0,18,0,0
2012,510675,35,2,1,1,0,0,15,0,27
2012,510677,3,1,0,0,0,0,10,0,3
2012,510680,1,0,0,0,0,0,9,0,12
2012,510682,9,1,6,0,0,0,28,0,8
2012,510685,0,0,0,0,0,0,1,0,2
2012,510700,33,5,0,0,0,0,86,0,24
2012,510704,12,4,0,0,0,0,93,0,23
2012,510706,6,0,0,0,0,0,52,0,12
2012,510710,26,4,3,1,0,0,78,0,39
2012,510715,2,0,0,0,0,0,9,0,1
2012,510718,7,2,0,1,0,0,64,0,10
2012,510719,23,0,0,0,0,0,11,0,2
2012,510720,10,2,0,0,0,0,24,0,19
2012,510724,0,0,0,0,0,0,6,0,0
2012,510726,2,0,0,0,0,0,9,0,0
2012,510729,0,0,0,0,0,0,6,0,1
2012,510730,13,0,0,0,0,0,170,1,17
2012,510735,1,0,0,0,0,0,20,0,2
2012,510740,2,0,0,0,0,0,7,0,2
2012,510757,2,0,0,0,0,0,0,0,1
2012,510760,73,10,1,0,0,17,610,7,226
2012,510770,6,1,0,0,0,0,156,0,47
2012,510774,0,0,0,0,0,0,5,0,2
2012,510775,3,0,0,0,0,0,33,0,3
2012,510776,2,0,0,0,0,0,6,0,0
2012,510777,2,3,0,1,0,0,15,0,7
2012,510779,0,0,0,0,0,0,5,0,0
2012,510780,5,0,0,0,0,1,40,0,10
2012,510785,17,1,0,0,0,0,69,0,42
2012,510787,19,0,0,0,0,0,129,0,17
2012,510788,0,0,0,0,0,0,1,0,0
2012,510790,8,6,0,0,0,0,183,0,23
2012,510792,66,14,5,9,0,3,268,1,47
2012,510794,0,0,0,0,0,0,3,0,1
2012,510795,57,5,7,0,0,2,539,1,35
2012,510800,4,0,0,1,0,0,12,0,3
2012,510805,11,1,0,0,0,0,92,0,16
2012,510810,10,0,0,0,0,0,26,0,8
2012,510820,39,0,0,1,0,0,2,0,7
2012,510830,3,2,1,0,0,0,7,0,1
2012,510835,0,0,0,0,0,0,1,0,0
2012,510840,171,31,9,5,0,9,1251,19,261
2012,510850,2,2,0,1,0,0,19,0,6
2012,510860,2,1,2,0,0,0,111,0,19
2012,510880,4,1,1,0,0,0,3,0,1
2012,510885,1,0,1,0,0,1,4,0,1
2012,510890,1,2,1,0,0,0,17,0,1
2012,510895,0,0,0,0,0,0,2,0,0
2012,520110,0,0,0,0,0,0,0,0,1
2012,520140,0,0,0,0,0,0,1,0,2
2012,520170,1,0,0,0,0,0,2,0,1
2012,520310,3,0,0,0,0,0,1,0,7
2012,520725,1,0,0,0,0,0,1,0,0
2012,520870,0,0,0,0,0,0,5,0,0
2012,521000,0,0,0,0,0,0,1,0,0
2012,521150,0,0,0,0,0,0,1,0,0
2012,521310,0,0,0,0,0,0,0,0,1
2012,521350,0,0,0,0,0,0,1,0,0
2012,521405,1,0,0,0,0,0,0,0,0
2012,521940,0,0,0,0,0,0,12,0,1
2012,522020,1,0,0,0,0,0,0,0,1
2012,522045,0,0,0,0,0,0,1,0,1
2012,522185,0,0,0,0,0,0,3,0,0
2012,530170,0,0,0,0,0,0,0,0,0
2013,110001,112,3,1,6,0,0,118,1,47
2013,110002,73,4,8,3,0,1,475,12,114
2013,110003,3,0,2,0,0,0,32,0,17
2013,110004,67,15,9,10,0,1,395,5,156
2013,110005,18,0,1,0,0,0,152,1,25
2013,110006,34,0,2,12,0,1,213,0,27
2013,110007,1,0,0,1,0,0,23,0,3
2013,110008,5,0,0,0,0,0,17,3,4
2013,110009,28,2,1,0,0,0,155,2,46
2013,110010,64,4,0,0,0,2,345,7,62
2013,110011,14,9,6,0,0,0,315,2,82
2013,110012,6,66,4,19,0,0,644,7,336
2013,110013,35,1,1,0,0,0,79,2,38
2013,110014,5,0,1,1,0,0,130,0,36
2013,110015,140,4,1,7,1,0,161,8,80
2013,110018,70,4,8,2,0,7,300,1,78
2013,110020,161,19,84,7,0,33,1267,248,210
2013,110025,31,9,1,0,0,0,111,0,58
2013,110026,1,0,0,0,0,0,4,0,0
2013,110028,71,12,1,0,0,0,241,0,129
2013,110029,33,1,0,0,0,0,50,0,42
2013,110030,43,1,2,2,0,0,637,6,141
2013,110032,46,0,1,1,0,0,122,0,52
2013,110033,13,1,2,1,0,0,88,2,38
2013,110034,15,5,0,0,0,0,115,0,51
2013,110037,4,0,1,0,0,0,38,0,15
2013,110040,14,0,0,0,0,0,67,1,23
2013,110045,37,2,1,3,0,2,187,3,47
2013,110050,15,4,0,1,0,0,60,0,22
2013,110060,0,1,0,0,0,0,23,0,7
2013,110070,24,1,0,0,0,1,141,0,26
2013,110080,13,1,4,1,0,2,48,11,16
2013,110090,7,0,0,0,0,0,7,0,2
2013,110092,4,0,1,0,0,0,35,0,6
2013,110094,5,1,0,1,0,0,30,2,3
2013,110100,5,1,1,0,0,0,46,0,26
2013,110110,1,0,3,0,0,0,20,0,2
2013,110120,35,0,0,0,0,0,61,0,25
2013,110130,16,0,0,0,0,0,39,0,21
2013,110140,4,3,1,1,0,0,129,0,22
2013,110143,3,1,0,0,0,4,21,1,10
2013,110145,13,1,0,1,0,0,15,0,4
2013,110146,4,0,0,0,0,0,21,0,0
2013,110147,10,1,0,0,0,0,12,0,1
2013,110148,2,1,0,0,0,0,11,0,7
2013,110149,5,0,0,1,0,0,36,0,7
2013,110150,4,0,0,0,0,0,7,0,11
2013,110155,4,1,0,1,0,0,25,0,15
2013,110160,5,1,0,0,0,0,22,0,11
2013,110170,5,0,1,0,0,0,15,0,15
2013,110175,0,1,0,0,0,0,40,0,7
2013,110180,7,1,0,1,0,0,22,3,12
2013,120001,8,1,0,1,0,0,85,0,6
2013,120005,8,0,0,1,0,3,48,0,3
2013,120010,35,3,4,0,0,0,96,1,23
2013,120013,3,0,0,0,0,0,8,1,2
2013,120017,2,1,0,0,0,0,8,0,4
2013,120020,6,3,3,1,0,1,783,1,86
2013,120025,16,1,2,2,0,0,50,0,12
2013,120030,7,1,2,0,0,0,42,0,5
2013,120032,0,0,0,0,0,0,4,0,0
2013,120033,2,0,1,0,0,0,45,0,12
2013,120034,21,3,1,0,0,0,59,1,3
2013,120035,0,0,1,0,0,0,22,0,6
2013,120038,23,1,0,0,0,0,94,0,14
2013,120039,0,0,0,0,0,0,14,0,2
2013,120040,151,18,30,6,0,31,582,53,191
2013,120042,5,1,0,0,0,0,61,0,9
2013,120043,0,0,1,0,0,0,35,0,0
2013,120045,8,3,0,0,0,1,62,0,10
2013,120050,218,1,2,1,0,0,243,2,48
2013,120060,31,0,2,0,0,0,126,0,13
2013,120070,37,5,4,5,0,1,131,0,41
2013,120080,5,3,1,1,0,1,22,0,4
2013,130002,3,0,0,0,0,0,17,0,7
2013,130006,1,0,0,0,0,0,43,1,0
2013,130008,6,0,0,1,0,0,20,0,4
2013,130010,0,0,1,0,0,0,4,1,0
2013,130014,22,0,4,0,0,0,86,0,18
2013,130020,0,0,0,0,0,0,1,0,0
2013,130030,4,0,1,0,0,0,34,2,3
2013,130040,5,0,3,2,0,0,20,1,15
2013,130050,4,0,0,0,0,0,75,0,32
2013,130060,0,0,4,0,0,0,168,0,4
2013,130063,6,0,0,0,0,1,40,0,4
2013,130068,0,7,1,0,0,0,57,0,12
2013,130070,27,0,1,0,0,0,128,2,26
2013,130080,9,5,2,1,0,1,53,3,27
2013,130083,2,0,0,1,0,0,26,0,5
2013,130090,0,0,2,0,0,0,0,0,0
2013,130100,12,1,0,0,0,0,38,1,9
2013,130110,1,0,1,0,0,0,15,8,5
2013,130115,0,0,0,0,0,0,5,3,0
2013,130120,15,3,4,1,0,2,269,1,30
2013,130130,15,8,0,1,0,0,20,0,11
2013,130140,20,0,1,0,0,0,120,0,23
