seqid,year,polo,goldmine_area,malaria_api_by_polobase,population_polobase
34,2014,bacaval,0,0,788
35,2014,baixo catrimani,0,0,112
36,2014,baixo mucajai,0,627.81954887218,266
37,2014,balawau,0,1.37931034482759,725
38,2014,barra do corda,0,0,11719
40,2014,barreira da missão,0,47.8828650573803,2527
41,2014,barro,0,1.6116035455278,1241
45,2014,belém do solimões,0,46.6637968144641,11615
46,2014,betânia,0,34.9667878180223,7979
47,2014,bismarck,0,NA,NA
48,2014,biá,0,230.769230769231,1326
49,2014,boca do acre,0,8.03858520900322,1866
50,2014,boca do jauari,0,171.455938697318,2088
52,2014,bona,7.56914293035889,93.3333333333333,1050
54,2014,boqueirão,0,32.258064516129,1581
56,2014,brasnorte,14.4567350870362,0,1258
58,2014,bugaio,0,41.4818679885207,3833
59,2014,buá-buá,0,52.0393811533052,711
61,2014,cachoeira do araçá,0,651.685393258427,89
62,2014,cacoal,0.832553863708495,0,2199
64,2014,camara,0,1.92492781520693,1039
65,2014,camarão,0,8.61079219288174,1742
67,2014,campinápolis,0,0,7342
68,2014,campo alegre,0,82.2942643391521,6416
69,2014,campo formoso,0,3.3167495854063,603
71,2014,canadá,0,6.72143390589993,1339
72,2014,cantagalo,0,1.17164616285882,1707
73,2014,capitão poço,0.149238898742676,0,487
75,2014,caracanã,0,0,1301
76,2014,caraparu i,0,3.61383582860093,1937
77,2014,carauarí,0,86.1618798955614,383
78,2014,careiro castanho,0.156097234985351,0,1118
80,2014,caroçal do rio das tropas,45.0189478632815,45.6026058631922,921
81,2014,caruru - tiquié,0,20.8550573514077,959
82,2014,caruru - uaupés,0,13.1332082551595,1066
83,2014,casa nova,0,665.648854961832,655
84,2014,cauburis,0,0,1514
88,2014,chico camilo,0,322.20367278798,2396
89,2014,chiquitano,0,0,507
90,2014,coari,0,26.6666666666667,1050
92,2014,confresa,0,0,740
93,2014,constantino,0,NA,NA
94,2014,corumbá,9.27037621936045,0,192
96,2014,crispim,0,483.282674772037,987
97,2014,cruzeiro do sul,0,21.4105793450882,794
98,2014,cucuí,0,2.19298245614035,1368
99,2014,cuiabá,79.6392093934939,0,2434
100,2014,cuiú-cuiú,0,125.944584382872,1588
101,2014,cumarú,0,10.2622576966933,877
102,2014,demini,0,0,174
103,2014,diauarum,0,0,1809
105,2014,eirunepé,0,265.051117001136,2641
106,2014,envira,0,33.6134453781513,1071
107,2014,ericó,0.0329929702148438,405.511811023622,254
108,2014,estrada,0,NA,NA
110,2014,feijoal,0,6.38421358096344,6892
111,2014,feijó,0,0,4084
112,2014,filadélfia,0,23.370233702337,8130
114,2014,formoso do araguaia,0,0,1663
116,2014,goiânia,0,0,437
117,2014,grajaú,0,0,8149
118,2014,guajará mirim,0,63.3165829145729,4975
121,2014,hakoma,0,0,549
122,2014,haxiu,0,1.45137880986938,689
123,2014,homoxi,0.00803820483398437,0,539
124,2014,humaitá,0.0928767268066406,102.355808285946,1231
125,2014,ibotirama,0,0,939
126,2014,igapó açú,0.205428516723633,3.09278350515464,1940
128,2014,ilha das flores,0,465.51724137931,1914
130,2014,iminaã,0,860.696517412935,603
131,2014,inambú,0,2.63852242744063,379
132,2014,ipixuna,0,290.993071593534,1299
133,2014,itacajá,0,0,3046
134,2014,itacoaí,0,825.54945054945,728
135,2014,itaituba,268.351111716125,8.86524822695035,1128
140,2014,jacamim,0,14.4675925925926,1728
141,2014,jacareacanga,0.278217296630859,15.4888673765731,1033
142,2014,japiim,0,750,152
143,2014,jaquirana,0,161.764705882353,1292
144,2014,jatapuzinho,0,22.6293103448276,928
146,2014,ji-paraná,8.64065862390136,14.745308310992,2238
147,2014,jordao,0,1.24494242141301,3213
149,2014,juara,0,0,1049
151,2014,juruti,0,11.9182746878547,1762
152,2014,juína,2.30982932110594,0,1755
161,2014,kassawá,0,0,512
162,2014,katõ,0.00621744848632812,96.8703427719821,1342
164,2014,kumarumã,0,0.913659205116492,2189
165,2014,kumarú,0,151.679306608884,923
166,2014,kumenê,0,10.2163461538462,1664
167,2014,kuruatuba,0,0,897
168,2014,kwatá,0,0,2379
170,2014,laranjal,0,0,1532
171,2014,leonardo,0,0,3565
173,2014,maia,0,3.43053173241852,583
174,2014,makira (nova jerusalém),0.410661292236327,54.7138047138047,1188
175,2014,malacacheta,0,24.0061951471347,3874
176,2014,maloca paapiu,0.00982366119384765,0,387
177,2014,manacapuru,0,6.48298217179903,617
178,2014,manaquiri,0,6.38103919781221,1097
179,2014,mancio lima,0,124.853458382181,1706
180,2014,manga,0.983347437133789,50.7206208425721,3608
181,2014,manoa,0,0.619195046439629,3230
182,2014,manoel urbano,0,0,734
183,2014,marabá,16.0385656966554,0.372995151063036,2681
185,2014,marajaí,0,83.6586726157278,1793
186,2014,marari,0,1068.96551724138,725
187,2014,marauiá,0,144.873000940734,2126
189,2014,marechal thaumaturgo,0,9.43025540275049,2545
190,2014,marrecão,0,78.7716955941255,749
191,2014,marãiwatsede,0,0,866
192,2014,massarabí,0,19.8830409356725,1710
193,2014,matiri,0,18.6567164179104,268
194,2014,maturacá,0,0.605693519079346,1651
195,2014,maturuca,0,1.86104218362283,1612
196,2014,meuri,0,NA,NA
197,2014,milho,0,0,866
200,2014,missão catrimani,0,231.812577065351,811
201,2014,missão cururu,2.53866316070561,12.2044241037376,1311
202,2014,missão tiriyó,0,0.576701268742791,1734
205,2014,morada nova,0,456.330399458362,1477
206,2014,morro,0,14.695077149155,1361
207,2014,mucura,0,24.6132208157525,1422
208,2014,município de beruri,0,20.4081632653061,1323
209,2014,murutinga,0,1.44843568945539,3452
210,2014,médio curuça,0,222.039473684211,608
211,2014,médio ituí,0,445.491251682369,743
212,2014,médio javari,0,480.459770114943,870
213,2014,médio padauiri,0,1513.56589147287,516
214,2014,médio uaupés,0,NA,NA
216,2014,nazaré do enuixí,0,3.10077519379845,2580
217,2014,nossa senhora da saúde,0.217826249633789,40.1146131805158,698
218,2014,nova aldeia,0,0,1703
219,2014,nova alegria,0,0,1039
220,2014,nova esperança,0,0,1564
221,2014,nova itália,0,18.6859553948162,4977
222,2014,novo progresso,21.0110574630736,22.0913107511046,1358
223,2014,novo-demini,0,15.5902004454343,449
224,2014,oriximina,0,10.1149425287356,2175
226,2014,ourilândia,5.72914237231442,0,1417
227,2014,paapiu,0.0116090299072266,0,235
228,2014,pakuera,0,0,688
229,2014,palimiú,0,59.9721059972106,717
233,2014,pantaleão,0,1.16525423728814,9440
234,2014,parafuri,0,7.67263427109974,391
235,2014,paragominas,42.9813271550309,0,1452
237,2014,paranatinga,0,0,746
239,2014,pari-cachoeira,0,9.70319634703196,1752
242,2014,pauini,0,121.073298429319,3056
244,2014,pavurú,0,0,983
245,2014,pedra branca,0,1.81818181818182,1650
246,2014,pedra preta,0,28.8582183186951,797
247,2014,pedreira,0,4.96688741721854,604
248,2014,peixoto de azevedo,93.7291436121714,0.562113546936481,1779
252,2014,pium,0,6.14628149969269,1627
253,2014,ponta alegre,0,0,1691
254,2014,ponta da serra,0,NA,NA
255,2014,ponta natal,0,3.11720698254364,1604
259,2014,porto velho,0.135027093994141,22.2929936305732,314
260,2014,porto walter,0,48.1751824817518,685
263,2014,raposa i,0,0,2654
264,2014,redenção,33.0173063109741,20.6998521439133,2029
267,2014,restinga,0,20.997375328084,762
269,2014,rio preto da eva,0,15.3203342618384,718
272,2014,rio verde,0,0,700
273,2014,riozinho,0,0,524
274,2014,rondonópolis,0,0,1131
275,2014,roça,0,1.20481927710843,830
276,2014,sai cinza,1.92192954431152,12.6262626262626,1584
277,2014,sangradouro,0,0,2145
278,2014,santa cruz,0,0,714
279,2014,santa fe do araguaia,5.7900752555542,0,480
281,2014,santa inês,0,44.4444444444444,225
282,2014,santa inês,0,12.0180270405608,1997
283,2014,santa luzia do pará,0,0,190
284,2014,santa maria,0,0,322
285,2014,santa maria,0,0,1266
286,2014,santa maria,0,15.2091254752852,526
287,2014,santa rosa,0,0,4101
288,2014,santa terezinha,0,0,1539
289,2014,santarém,0,0.436554132712456,6872
290,2014,sauba,0,177.514792899408,338
291,2014,sede do dsei kaiapó do mt,0,2.68937696100403,2231
292,2014,sena madureira,0,56.6631689401889,953
293,2014,serra do sol,0,1.96850393700787,1524
294,2014,serra do truarú,0,0.875656742556918,1142
295,2014,serrinha,0,1.0211027910143,2938
297,2014,sorocaima ii,0,68.4098510185467,3289
299,2014,surucucu,0.0241118612670898,1.06269925611052,1882
301,2014,são francisco,0,0,998
302,2014,são félix do araguaia,0,0,2243
303,2014,são félix do xingu,1.46926346618651,0.909090909090909,1100
304,2014,são joaquim,0,7.88288288288288,1776
305,2014,são josé de anchieta,0,NA,NA
306,2014,são josé ii,0,7.15883668903803,2235
307,2014,são marcos,0,0,3970
309,2014,são paulo de olivença,0,80.9124933166993,5611
310,2014,são pedro,0,533.018867924528,212
312,2014,tangará da serra,0,0,2305
313,2014,tapera,0,270.20202020202,792
314,2014,taperera,0,65.2262535670607,2453
315,2014,taracuá,0,47.941342357586,1773
316,2014,tarauacá,0,3.14547837483617,3815
317,2014,tawamirim,0,349.851337958375,1009
318,2014,teles pires,0,15.4109589041096,584
341,2014,tocantinópolis,0,0,2420
342,2014,tocantínia,0,0,3370
343,2014,tomé-açu,0,0,410
344,2014,tonantins,0,0,3843
345,2014,toototobi,0,3.44234079173838,581
347,2014,tres lagoas,0,0,514
349,2014,tucumã,0,6.90846286701209,1158
350,2014,tucumã,3.89692232971191,18.0722891566265,664
351,2014,tucuruí,0,2.33372228704784,857
352,2014,tumiã,0,16.9902912621359,412
353,2014,tunuí-cachoeira,0.133164225219726,5.21739130434783,1725
354,2014,uarini,0,87.0870870870871,666
356,2014,umariaçú i,0,72.787979966611,2995
357,2014,umariaçú ii,0,114.474408365438,5451
358,2014,umirituba,0,0,1367
359,2014,uraricoera,0,189.78102189781,137
360,2014,urucará,0,35.7142857142857,112
361,2014,vendaval,0,99.9769638332182,4341
363,2014,vila bitencourt,0.124178657836914,20.0445434298441,449
364,2014,vila nova,0,0,1248
365,2014,vila nova i,0,638.975155279503,1288
366,2014,vila nova ii,0,61.4334470989761,1465
367,2014,vilhena,0,0,2257
368,2014,vista alegre,0,7.5187969924812,1596
369,2014,waikás,0.00178444952392578,12.1951219512195,164
370,2014,waputha,0,0,609
371,2014,waro apampu(posto mdk),0,34.4387755102041,784
373,2014,wawi,0,0,587
374,2014,wilimon,0,0,2209
375,2014,xitei,0,0,1619
380,2014,yauaretê,0,42.8372739916551,3595
381,2014,zé doca,0,0.59206631142688,1689
383,2014,água boa,0,0,3511
1,2015,abacaxis,0,0,587
2,2015,abaquadi,0,90.7780979827089,694
4,2015,ajarani,0,483.333333333333,60
5,2015,ajuricaba,0,7.2463768115942,276
6,2015,alta floresta,0,22.0994475138122,905
7,2015,altamira,0.337986264099121,10.0343279640877,3787
8,2015,alto catrimani,0.0107204833984375,261.802575107296,233
9,2015,alto curuçá,0,190.909090909091,440
10,2015,alto ituí,0,198.547215496368,826
11,2015,alto mucajai,0,824.686940966011,559
12,2015,alto padauiri,0,152.631578947368,190
14,2015,amarante,0,0,6657
15,2015,anamã,0,0,812
18,2015,apiaú,0.00446622833251953,695.238095238095,105
21,2015,aracá,0,5.54016620498615,361
22,2015,arame,0,0.183250870441635,5457
23,2015,aramirã,1.83698758996582,552.932216298553,1313
25,2015,aratha-u,0,99.3265993265993,594
26,2015,araticum,0,0,1815
29,2015,araçá,0,8.08960796515246,1607
30,2015,aripuanã,2.52332238415519,0,448
31,2015,assis brasil,0,0,1777
33,2015,auaris,0,9.18484500574053,3484
34,2015,bacaval,0,0,788
35,2015,baixo catrimani,0,83.3333333333333,120
36,2015,baixo mucajai,0,845.878136200717,279
37,2015,balawau,0,31.9148936170213,752
38,2015,barra do corda,0,0,11709
40,2015,barreira da missão,0,47.4550325296594,2613
41,2015,barro,0,7.08661417322835,1270
45,2015,belém do solimões,0,75.1045489459759,11717
46,2015,betânia,0,49.7682361551598,8198
47,2015,bismarck,0,NA,NA
48,2015,biá,0,178.16091954023,1392
49,2015,boca do acre,0,10.4384133611691,1916
50,2015,boca do jauari,0,56.0115886045389,2071
52,2015,bona,7.64870669293214,260.829493087558,1085
54,2015,boqueirão,0,5.59353635798633,1609
56,2015,brasnorte,15.3590844760132,0,1294
58,2015,bugaio,0,62.0115956642299,3967
59,2015,buá-buá,0,113.484646194927,749
61,2015,cachoeira do araçá,0,85.1063829787234,94
62,2015,cacoal,0.816779286132812,0.88809946714032,2252
64,2015,camara,0,0,1082
65,2015,camarão,0,4.61627236006924,1733
67,2015,campinápolis,0,0,7605
68,2015,campo alegre,0,165.760048352977,6618
69,2015,campo formoso,0,0,630
71,2015,canadá,0,0.734753857457752,1361
72,2015,cantagalo,0,0.56657223796034,1765
73,2015,capitão poço,0.25111454296875,0,476
75,2015,caracanã,0,3.67647058823529,1360
76,2015,caraparu i,0,1.51057401812689,1986
77,2015,carauarí,0,320.802005012531,399
78,2015,careiro castanho,0.156097234985351,0,1085
80,2015,caroçal do rio das tropas,50.3535463338016,128.125,960
81,2015,caruru - tiquié,0,11.3871635610766,966
82,2015,caruru - uaupés,0,10.5769230769231,1040
83,2015,casa nova,0,546.564885496183,655
84,2015,cauburis,0,3.25732899022801,1535
88,2015,chico camilo,0,216.371863430687,2431
89,2015,chiquitano,0,0,262
90,2015,coari,0,68.0473372781065,1014
92,2015,confresa,0,0,761
93,2015,constantino,0,NA,NA
94,2015,corumbá,9.55100204974373,0,178
96,2015,crispim,0,401.582591493571,1011
97,2015,cruzeiro do sul,0,67.3194614443084,817
98,2015,cucuí,0,3.62056480811006,1381
99,2015,cuiabá,81.3996087102663,0,2282
100,2015,cuiú-cuiú,0,245.931283905967,1659
101,2015,cumarú,0,24.2494226327945,866
102,2015,demini,0,0,187
103,2015,diauarum,0,0,1874
105,2015,eirunepé,0,321.203119197921,2693
106,2015,envira,0,105.454545454545,1100
107,2015,ericó,0.020509131652832,918.518518518518,270
108,2015,estrada,0,NA,NA
110,2015,feijoal,0,13.9692394525187,7087
111,2015,feijó,0,0.243072435585805,4114
112,2015,filadélfia,0,70.6063842411297,8427
114,2015,formoso do araguaia,0,0,1657
116,2015,goiânia,0,0,447
117,2015,grajaú,0,0,8127
118,2015,guajará mirim,0,111.65332812805,5123
121,2015,hakoma,0,1.73310225303293,577
122,2015,haxiu,0,4.10396716826265,731
123,2015,homoxi,0,40.9982174688057,561
124,2015,humaitá,0.0928767268066406,45.1306413301663,1263
125,2015,ibotirama,0,0,941
126,2015,igapó açú,0.205428516723633,1.01163378856854,1977
128,2015,ilha das flores,0,421.140939597315,1788
130,2015,iminaã,0,1050.48859934853,614
131,2015,inambú,0,2.56410256410256,390
132,2015,ipixuna,0,445.018450184502,1355
133,2015,itacajá,0,0,3176
134,2015,itacoaí,0,381.510416666667,768
135,2015,itaituba,301.951695139769,7.68573868488471,1171
140,2015,jacamim,0,16.0575858250277,1806
141,2015,jacareacanga,0.249774319213867,12.0817843866171,1076
142,2015,japiim,0,389.61038961039,154
143,2015,jaquirana,0,62.5470987189148,1327
144,2015,jatapuzinho,0,15.8730158730159,945
146,2015,ji-paraná,8.76621955786134,12.6086956521739,2300
147,2015,jordao,0,0.915192190359976,3278
149,2015,juara,0,0,1081
151,2015,juruti,0,6.90448791714615,1738
152,2015,juína,2.30982932110594,0,1818
161,2015,kassawá,0,0,530
162,2015,katõ,0.00177638806152343,35.4046242774566,1384
164,2015,kumarumã,0,2.24820143884892,2224
165,2015,kumarú,0,223.270440251572,954
166,2015,kumenê,0,211.730205278592,1705
167,2015,kuruatuba,0,0,928
168,2015,kwatá,0,1.24223602484472,2415
170,2015,laranjal,0,0,1596
171,2015,leonardo,0,0,3662
173,2015,maia,0,11.744966442953,596
174,2015,makira (nova jerusalém),0.410661292236327,4.19727177334732,953
175,2015,malacacheta,0,6.54746915134727,3971
176,2015,maloca paapiu,0,179.10447761194,402
177,2015,manacapuru,0,0,631
178,2015,manaquiri,0,1.76991150442478,1130
179,2015,mancio lima,0,125.503742084053,1737
180,2015,manga,0.984240569396972,70.1849836779108,3676
181,2015,manoa,0,0.902255639097744,3325
182,2015,manoel urbano,0,0,771
183,2015,marabá,16.8677487504884,0,2736
185,2015,marajaí,0,107.393416082029,1853
186,2015,marari,0,606.25814863103,767
187,2015,marauiá,0,628.623188405797,2208
189,2015,marechal thaumaturgo,0,6.2111801242236,2576
190,2015,marrecão,0,359.173126614987,774
191,2015,marãiwatsede,0,0,901
192,2015,massarabí,0,35.0756533700138,1454
193,2015,matiri,0,0,276
194,2015,maturacá,0,5.22041763341067,1724
195,2015,maturuca,0,0.600240096038415,1666
196,2015,meuri,0,NA,NA
197,2015,milho,0,0,894
200,2015,missão catrimani,0,243.786982248521,845
201,2015,missão cururu,2.53601601110844,3.65764447695684,1367
202,2015,missão tiriyó,0,88.4658454647256,1786
205,2015,morada nova,0,362.309644670051,1576
206,2015,morro,0,4.97866287339972,1406
207,2015,mucura,0,4.05679513184584,1479
208,2015,município de beruri,0,0,1361
209,2015,murutinga,0,1.13058224985868,3538
210,2015,médio curuça,0,345.483359746434,631
211,2015,médio ituí,0,306.99481865285,772
212,2015,médio javari,0,318.435754189944,895
213,2015,médio padauiri,0,942.164179104478,536
214,2015,médio uaupés,0,NA,NA
216,2015,nazaré do enuixí,0,2.30858022316276,2599
217,2015,nossa senhora da saúde,0.217826249633789,85.9154929577465,710
218,2015,nova aldeia,0,0,1771
219,2015,nova alegria,0,0.931098696461825,1074
220,2015,nova esperança,0,0,1599
221,2015,nova itália,0,2.39712345185777,5006
222,2015,novo progresso,20.7735638195189,19.8300283286119,1412
223,2015,novo-demini,0,23.9130434782609,460
224,2015,oriximina,0,5.8165548098434,2235
226,2015,ourilândia,7.22115099365234,43.8957475994513,1458
227,2015,paapiu,0.00357137109375,408.906882591093,247
228,2015,pakuera,0,0,688
229,2015,palimiú,0,177.483443708609,755
233,2015,pantaleão,0,0.314169022934339,9549
234,2015,parafuri,0,670.761670761671,407
235,2015,paragominas,46.3016395338749,0,1452
237,2015,paranatinga,0,0,739
239,2015,pari-cachoeira,0,23.6753100338219,1774
242,2015,pauini,0,54.556922106591,3171
244,2015,pavurú,0,0,1009
245,2015,pedra branca,0,0.58173356602676,1719
246,2015,pedra preta,0,81.7073170731707,820
247,2015,pedreira,0,41.4012738853503,628
248,2015,peixoto de azevedo,97.1340307380841,0.540540540540541,1850
252,2015,pium,0,1.20336943441637,1662
253,2015,ponta alegre,0,0,1744
254,2015,ponta da serra,0,NA,NA
255,2015,ponta natal,0,0,1666
259,2015,porto velho,0.135027093994141,160.377358490566,318
260,2015,porto walter,0,113.636363636364,704
263,2015,raposa i,0,1.45772594752187,2744
264,2015,redenção,35.3536086073001,16.6666666666667,2100
267,2015,restinga,0,19.0597204574333,787
269,2015,rio preto da eva,0,12.5348189415042,718
272,2015,rio verde,0,0,700
273,2015,riozinho,0,0,524
274,2015,rondonópolis,0,0,1047
275,2015,roça,0,1.16009280742459,862
276,2015,sai cinza,1.7424349552002,2.42130750605327,1652
277,2015,sangradouro,0,0,2214
278,2015,santa cruz,0,0,741
279,2015,santa fe do araguaia,5.95887317279053,0,427
281,2015,santa inês,0,34.0425531914894,235
282,2015,santa inês,0,0,2024
283,2015,santa luzia do pará,0,0,191
284,2015,santa maria,0,0,331
285,2015,santa maria,0,0,1317
286,2015,santa maria,0,7.3394495412844,545
287,2015,santa rosa,0,0.232991612301957,4292
288,2015,santa terezinha,0,0,1590
289,2015,santarém,0,0,6872
290,2015,sauba,0,147.308781869688,353
291,2015,sede do dsei kaiapó do mt,0,0,2305
292,2015,sena madureira,0,134.358974358974,975
293,2015,serra do sol,0,1.88205771643664,1594
294,2015,serra do truarú,0,0.856164383561644,1168
295,2015,serrinha,0,1.35593220338983,2950
297,2015,sorocaima ii,0,39.2677886034839,3387
299,2015,surucucu,0.0258979243164062,36.9246332827516,1977
301,2015,são francisco,0,0,1036
302,2015,são félix do araguaia,0,0,2288
303,2015,são félix do xingu,1.46482433184813,0,1142
304,2015,são joaquim,0,6.0672917815775,1813
305,2015,são josé de anchieta,0,NA,NA
306,2015,são josé ii,0,93.3748332592263,2249
307,2015,são marcos,0,0,4075
309,2015,são paulo de olivença,0,100.933287245074,5786
310,2015,são pedro,0,696.682464454976,211
312,2015,tangará da serra,0,0,2169
313,2015,tapera,0,426.616915422886,804
314,2015,taperera,0,138.514980460269,2303
315,2015,taracuá,0,25.527192008879,1802
316,2015,tarauacá,0,2.60348867482426,3841
317,2015,tawamirim,0,196.013289036545,903
318,2015,teles pires,0,1.64203612479475,609
341,2015,tocantinópolis,0,0,2525
342,2015,tocantínia,0,0,3501
343,2015,tomé-açu,0,0,418
344,2015,tonantins,0,1.50715900527506,3981
345,2015,toototobi,0,13.3111480865225,601
347,2015,tres lagoas,0,0,514
349,2015,tucumã,0,0,1178
350,2015,tucumã,9.58590035528568,7.21500721500721,693
351,2015,tucuruí,0,2.24971878515186,889
352,2015,tumiã,0,23.6406619385343,423
353,2015,tunuí-cachoeira,0.133164225219726,4.88997555012225,1636
354,2015,uarini,0,194.326241134752,705
356,2015,umariaçú i,0,82.6580226904376,3085
357,2015,umariaçú ii,0,72.3458129860734,5529
358,2015,umirituba,0,0,1417
359,2015,uraricoera,0,204.225352112676,142
360,2015,urucará,0,43.4782608695652,115
361,2015,vendaval,0,229.970661250282,4431
363,2015,vila bitencourt,0.124178657836914,70.9677419354839,465
364,2015,vila nova,0,0,1264
365,2015,vila nova i,0,260.089686098655,1338
366,2015,vila nova ii,0,6.56598818122127,1523
367,2015,vilhena,0,0,2315
368,2015,vista alegre,0,0.611620795107034,1635
369,2015,waikás,0.00713779626464843,5.84795321637427,171
370,2015,waputha,0,3.10077519379845,645
371,2015,waro apampu(posto mdk),0,10.948905109489,822
373,2015,wawi,0,0,610
374,2015,wilimon,0,4.78468899521531,2299
375,2015,xitei,0,1.74216027874564,1722
380,2015,yauaretê,0,43.7534397358283,3634
381,2015,zé doca,0,0,1714
383,2015,água boa,0,0,3653
1,2016,abacaxis,0,0,587
2,2016,abaquadi,0,34.0236686390533,676
4,2016,ajarani,0,35.0877192982456,57
5,2016,ajuricaba,0,40.2684563758389,298
6,2016,alta floresta,0,0,917
7,2016,altamira,0.34065496118164,1.27194098193844,3931
8,2016,alto catrimani,0.00625361547851562,784.810126582278,237
9,2016,alto curuçá,0,282.80542986425297,442
10,2016,alto ituí,0,420.863309352518,834
11,2016,alto mucajai,0,470.790378006873,582
12,2016,alto padauiri,0,175.879396984925,199
14,2016,amarante,0,0,6637
15,2016,anamã,0,1.21506682867558,823
18,2016,apiaú,0,132.8125,128
21,2016,aracá,0,70.4607046070461,369
22,2016,arame,0,0,5455
23,2016,aramirã,2.41891786456299,331.145149525893,1371
25,2016,aratha-u,0,664.546899841018,629
26,2016,araticum,0,0,1890
29,2016,araçá,0,24.5851259987707,1627
30,2016,aripuanã,2.53744157489006,0,445
31,2016,assis brasil,0,0,1972
33,2016,auaris,0,6.68709947060463,3589
34,2016,bacaval,0,0,788
35,2016,baixo catrimani,0,7.8125,128
36,2016,baixo mucajai,0,261.648745519713,279
37,2016,balawau,0,583.333333333333,732
38,2016,barra do corda,0,0,11623
40,2016,barreira da missão,0,46.0267505900865,2542
41,2016,barro,0,3.12744331508991,1279
45,2016,belém do solimões,0,20.5968894493485,11895
46,2016,betânia,0,3.57185379211811,8399
47,2016,bismarck,0,NA,NA
48,2016,biá,0,241.573033707865,1424
49,2016,boca do acre,0,0.5175983436853,1932
50,2016,boca do jauari,0,5.19848771266541,2116
52,2016,bona,7.72737602056886,281.614349775785,1115
54,2016,boqueirão,0,12.7970749542962,1641
56,2016,brasnorte,16.2319162321778,0,1351
58,2016,bugaio,0,6.32449525662856,4111
59,2016,buá-buá,0,243.31550802139,748
61,2016,cachoeira do araçá,0,484.21052631579,95
62,2016,cacoal,0.813273860473633,0,2305
64,2016,camara,0,0,1102
65,2016,camarão,0,16.8408826945412,1722
67,2016,campinápolis,0,0,7910
68,2016,campo alegre,0,8.17757009345794,6848
69,2016,campo formoso,0,0,647
71,2016,canadá,0,4.4543429844098,1347
72,2016,cantagalo,0,2.73672687465791,1827
73,2016,capitão poço,0.328861813232422,0,464
75,2016,caracanã,0,10.7758620689655,1392
76,2016,caraparu i,0,10.4581673306773,2008
77,2016,carauarí,0,180.522565320665,421
78,2016,careiro castanho,0.156097234985351,0,1004
80,2016,caroçal do rio das tropas,61.3273366709597,14.9551345962114,1003
81,2016,caruru - tiquié,0,143.765903307888,786
82,2016,caruru - uaupés,0,110.009017132552,1109
83,2016,casa nova,0,37.821482602118,661
84,2016,cauburis,0,8.78533231474408,2618
88,2016,chico camilo,0,83.0536912751678,2384
89,2016,chiquitano,0,0,252
90,2016,coari,0,27.3327049952875,1061
92,2016,confresa,0,0,775
93,2016,constantino,0,NA,NA
94,2016,corumbá,9.79360510925298,0,173
96,2016,crispim,0,33.3333333333333,1050
97,2016,cruzeiro do sul,0,65.3804930332262,933
98,2016,cucuí,0,14.9359886201991,1406
99,2016,cuiabá,83.2163759702763,0,861
100,2016,cuiú-cuiú,0,102.883355176933,1526
101,2016,cumarú,0,194.350282485876,885
102,2016,demini,0,5.05050505050505,198
103,2016,diauarum,0,0,1873
105,2016,eirunepé,0,15.4468554615668,2719
106,2016,envira,0,13.3096716947649,1127
107,2016,ericó,0.0294261878662109,1155.11551155116,303
108,2016,estrada,0,NA,NA
110,2016,feijoal,0,2.32908617618852,7299
111,2016,feijó,0,0,3935
112,2016,filadélfia,0,13.3974579182412,8733
114,2016,formoso do araguaia,0,0,1666
116,2016,goiânia,0,0,453
117,2016,grajaú,0,0,8116
118,2016,guajará mirim,0,44.6715881128147,5283
121,2016,hakoma,0,67.8807947019868,604
122,2016,haxiu,0,0,761
123,2016,homoxi,0.01161074609375,1.75746924428822,569
124,2016,humaitá,0.299864126708984,76.2645914396887,1285
125,2016,ibotirama,0,0,956
126,2016,igapó açú,0.205428516723633,0.492610837438424,2030
128,2016,ilha das flores,0,971.916971916972,1638
130,2016,iminaã,0,245.192307692308,624
131,2016,inambú,0,19.1846522781775,417
132,2016,ipixuna,0,81.9209039548023,1416
133,2016,itacajá,0,0,3287
134,2016,itacoaí,0,236.775818639799,794
135,2016,itaituba,344.251526571713,5.88235294117647,1190
140,2016,jacamim,0,3.21371183717193,1867
141,2016,jacareacanga,0.249775457214356,2.46710526315789,1216
142,2016,japiim,0,162.5,160
143,2016,jaquirana,0,201.438848920863,1390
144,2016,jatapuzinho,0,26.4550264550265,945
146,2016,ji-paraná,8.94837361859132,9.89247311827957,2325
147,2016,jordao,0,0.293083235638921,3412
149,2016,juara,0,0,1109
151,2016,juruti,0,15,1800
152,2016,juína,2.30982932110594,0,1849
161,2016,kassawá,0,0,520
162,2016,katõ,0.00266458233642578,99.2313067784766,1431
164,2016,kumarumã,0,1.31348511383538,2284
165,2016,kumarú,0,30.4806565064478,853
166,2016,kumenê,0,82.9994275901546,1747
167,2016,kuruatuba,0,0,950
168,2016,kwatá,0,0,2519
170,2016,laranjal,0,0,1654
171,2016,leonardo,0,0,3677
173,2016,maia,0,109.656301145663,611
174,2016,makira (nova jerusalém),0.410661292236327,5.36193029490617,746
175,2016,malacacheta,0,1.23487280810077,4049
176,2016,maloca paapiu,0,21.2765957446809,423
177,2016,manacapuru,0,1.70068027210884,588
178,2016,manaquiri,0,0.857632933104631,1166
179,2016,mancio lima,0,185.205784204672,1798
180,2016,manga,0.984240569396972,82.9787234042553,3760
181,2016,manoa,0,0,3401
182,2016,manoel urbano,0,0,767
183,2016,marabá,17.4384563269654,0,2806
185,2016,marajaí,0,14.6904512067156,1906
186,2016,marari,0,295.918367346939,784
187,2016,marauiá,0,1094.88412767818,2287
